Iteration,TransferIn_ms,Inference_ms,TransferOut_ms,Total_ms
629,0.088420,4.777872,0.148478,5.014770
630,0.097317,3.528914,0.088750,3.714981
631,0.088851,3.729810,0.089222,3.907883
632,0.088410,3.604319,0.116433,3.809162
633,0.108609,3.846393,0.106856,4.061858
634,0.089241,3.549363,0.097177,3.735781
635,0.093900,9.166558,0.131705,9.392163
636,0.099261,4.027842,0.114080,4.241183
637,0.095033,3.640919,0.088881,3.824833
638,0.088551,3.578088,0.243297,3.909936
639,0.088540,4.688422,0.114390,4.891352
640,0.088961,3.513675,0.088329,3.690965
641,0.088370,5.280008,0.141534,5.509912
642,0.160208,4.833671,0.175337,5.169216
643,0.117127,3.590021,0.096415,3.803563
644,0.088851,3.645788,0.088850,3.823489
645,0.089783,4.750660,0.122527,4.962970
646,0.089803,4.317990,0.109701,4.517494
647,0.088720,3.682138,0.095404,3.866262
648,0.091325,3.580293,0.086596,3.758214
649,0.088590,3.490430,0.089151,3.668171
650,0.088590,4.272252,0.084021,4.444863
651,0.135953,3.620008,0.089122,3.845083
652,0.088390,3.533432,0.089292,3.711114
653,0.088299,3.565434,0.092929,3.746662
654,0.091215,5.594473,0.160199,5.845887
655,0.093890,4.217297,0.088911,4.400098
656,0.088209,3.620990,0.094492,3.803691
657,0.088681,3.621521,0.125189,3.835391
658,0.109451,3.775137,0.098499,3.983087
659,0.088410,3.559603,0.091255,3.739268
660,0.092558,3.571164,0.088110,3.751832
661,0.089021,3.597004,0.088771,3.774796
662,0.088490,6.039439,0.115001,6.242930
663,0.089442,3.575934,0.092117,3.757493
664,0.091496,3.583077,0.088481,3.763054
665,0.105192,5.075344,0.117468,5.298004
666,0.091306,4.692400,0.091496,4.875202
667,0.088771,3.682098,0.089863,3.860732
668,0.095423,3.579821,0.088450,3.763694
669,0.088380,4.285696,0.115073,4.489149
670,0.094982,5.897455,0.109823,6.102260
671,0.089563,4.679375,0.088660,4.857598
672,0.088270,4.570935,0.101355,4.760560
673,0.096355,3.636191,0.402543,4.135089
674,0.139700,3.533182,0.088681,3.761563
675,0.088690,3.698199,0.159705,3.946594
676,0.140722,3.759346,0.093250,3.993318
677,0.088730,3.722786,0.122195,3.933711
678,0.089422,3.562999,0.092898,3.745319
679,0.088269,3.715572,0.097247,3.901088
680,0.088540,3.566025,0.092468,3.747033
681,0.091426,3.800976,0.178913,4.071315
682,0.125383,3.575152,0.090183,3.790718
683,0.088319,4.997606,0.149429,5.235354
684,0.089863,4.098408,0.092738,4.281009
685,0.091476,3.779124,0.105583,3.976183
686,0.088711,3.630348,0.088891,3.807950
687,0.088279,3.666959,0.088861,3.844099
688,0.088100,3.550926,0.088450,3.727476
689,0.088310,3.613666,0.266883,3.968859
690,0.088971,3.577075,0.093811,3.759857
691,0.088971,4.303210,0.111576,4.503757
692,0.094612,4.072078,0.088470,4.255160
693,0.088089,3.557569,0.088730,3.734388
694,0.088390,3.790506,0.095815,3.974711
695,0.088911,3.707688,0.092357,3.888956
696,0.089843,3.632342,0.091857,3.814042
697,0.091156,3.564331,0.088450,3.743937
698,0.088340,3.806898,0.152112,4.047350
699,0.113919,4.072599,0.091205,4.277723
700,0.088651,3.556847,0.088861,3.734359
701,0.089151,3.555916,0.091235,3.736302
702,0.090935,3.736482,0.099591,3.927008
703,0.087849,5.563133,0.091857,5.742839
704,0.088630,3.558811,0.089021,3.736462
705,0.088380,3.633826,0.092447,3.814653
706,0.089522,3.904065,0.121404,4.114991
707,0.088961,3.577847,0.088771,3.755579
708,0.103909,3.573820,0.089112,3.766841
709,0.088550,3.631982,0.088710,3.809242
710,0.087127,3.762042,0.123157,3.972326
711,0.086406,3.644827,0.093059,3.824292
712,0.091286,3.551036,0.088239,3.730561
713,0.105773,3.612825,0.088701,3.807299
714,0.088260,3.810845,0.178712,4.077817
715,0.317751,3.652001,0.093540,4.063292
716,0.089412,3.642772,0.090123,3.822307
717,0.088140,3.530296,0.091546,3.709982
718,0.091035,4.928853,0.735805,5.755693
719,0.194163,3.797400,0.121595,4.113158
720,0.092668,3.676196,0.089132,3.857996
721,0.089222,3.553420,0.088580,3.731222
722,0.088550,4.856946,0.097257,5.042753
723,0.090934,3.592085,0.094502,3.777521
724,0.091556,3.564492,0.085925,3.741973
725,0.088400,3.554633,0.088400,3.731433
726,0.088189,4.000819,0.112939,4.201947
727,0.091556,3.796177,0.114309,4.002042
728,0.088530,3.567678,0.106996,3.763204
729,0.092869,3.582296,0.161910,3.837075
730,0.108168,3.762273,0.092478,3.962919
731,0.088600,3.808381,0.096095,3.993076
732,0.088740,3.660427,0.088299,3.837466
733,0.088440,3.580312,0.088991,3.757743
734,0.426700,3.615180,0.096134,4.138014
735,0.092067,3.847015,0.103078,4.042160
736,0.086797,3.638374,0.089041,3.814212
737,0.088901,4.287821,0.184585,4.561307
738,0.131373,3.680166,0.088930,3.900469
739,0.088290,3.782360,0.094131,3.964781
740,0.089502,3.570863,0.092418,3.752783
741,0.091936,4.921459,0.159717,5.173112
742,0.135099,4.044595,0.094672,4.274366
743,0.094832,3.686587,0.148796,3.930215
744,0.102177,3.714780,0.093810,3.910767
745,0.096786,3.652734,0.103168,3.852688
746,0.091817,3.626531,0.088911,3.807259
747,0.093980,3.731934,0.089582,3.915496
748,0.088190,4.148544,0.093650,4.330384
749,0.088911,4.227805,0.115524,4.432240
750,0.090875,3.596103,0.092177,3.779155
751,0.091556,3.744287,0.089131,3.924974
752,0.088270,3.575733,0.095814,3.759817
753,0.088400,3.924194,0.100423,4.113017
754,0.088521,3.597104,0.089262,3.774887
755,0.088079,3.536308,0.088220,3.712607
756,0.176748,3.826828,0.100534,4.104110
757,0.091746,4.472215,0.119482,4.683443
758,0.092017,4.110401,0.088981,4.291399
759,0.089051,3.584461,0.088580,3.762092
760,0.088310,4.484719,0.128908,4.701937
761,0.102006,3.626463,0.097166,3.825635
762,0.093349,3.554022,0.088991,3.736362
763,0.106064,3.572337,0.088570,3.766971
764,0.088530,4.945594,0.180850,5.214974
765,0.108849,3.572768,0.088850,3.770467
766,0.088139,3.560414,0.088480,3.737033
767,0.116785,3.561035,0.088420,3.766240
768,0.088480,4.663242,0.126405,4.878127
769,0.097868,3.568429,0.088981,3.755278
770,0.088540,3.595301,0.088410,3.772251
771,0.088120,3.586313,0.088741,3.763174
772,0.088239,3.806948,0.105303,4.000490
773,0.088771,3.608386,0.091907,3.789064
774,0.092258,3.592385,0.088610,3.773253
775,0.088060,3.583458,0.089693,3.761211
776,0.088440,5.975927,0.117696,6.182063
777,0.089001,3.568189,0.088991,3.746181
778,0.092648,3.574571,0.091997,3.759216
779,0.091456,5.096025,0.125282,5.312763
780,0.091096,3.786518,0.098199,3.975813
781,0.088630,3.590893,0.089362,3.768885
782,0.088671,3.562067,0.089181,3.739919
783,0.088520,4.394426,0.139059,4.622005
784,0.091957,3.771229,0.097718,3.960904
785,0.088290,3.720582,0.101705,3.910577
786,0.090133,3.648985,0.098619,3.837737
787,0.089201,4.289666,0.094792,4.473659
788,0.087148,3.744588,0.098389,3.930125
789,0.097407,3.623465,0.092959,3.813831
790,0.091586,3.581284,0.088610,3.761480
791,0.155509,3.776299,0.089733,4.021541
792,0.095664,3.751201,0.089432,3.936297
793,0.088300,3.600902,0.092648,3.781850
794,0.088390,3.658152,0.088640,3.835182
795,0.088380,3.749808,0.097658,3.935846
796,0.091456,3.559482,0.088721,3.739659
797,0.089663,3.856383,0.092026,4.038072
798,0.088370,3.781168,0.112817,3.982355
799,0.088410,3.904225,0.091796,4.084431
800,0.089071,3.692428,0.091796,3.873295
801,0.091446,3.809673,0.106314,4.007433
802,0.133938,3.508614,0.092678,3.735230
803,0.088650,5.791073,0.091205,5.970928
804,0.088219,3.542109,0.088771,3.719099
805,0.088780,3.764968,0.100813,3.954561
806,0.091616,4.756923,0.124851,4.973390
807,0.093870,4.074212,0.091155,4.259237
808,0.090805,3.804092,0.092518,3.987415
809,0.090585,3.623124,0.096345,3.810054
810,0.092378,3.654545,0.094211,3.841134
811,0.092618,3.574211,0.091897,3.758726
812,0.091225,3.597074,0.088981,3.777280
813,0.088060,3.773273,0.094211,3.955544
814,0.148875,3.920768,0.094391,4.164034
815,0.089212,3.585632,0.105473,3.780317
816,0.088360,3.620850,0.088741,3.797951
817,0.087979,3.822929,0.116884,4.027792
818,0.088891,3.804583,0.098590,3.992064
819,0.088670,3.565734,0.088921,3.743325
820,0.088560,3.620139,0.088891,3.797590
821,0.088590,3.723908,0.090073,3.902571
822,0.088270,4.670067,0.091576,4.849913
823,0.088450,3.569812,0.092467,3.750729
824,0.091616,3.652551,0.088941,3.833108
825,0.089712,3.734248,0.089582,3.913542
826,0.088169,4.140780,0.092738,4.321687
827,0.105273,3.561997,0.088279,3.755549
828,0.089011,3.587707,0.091626,3.768344
829,0.092528,3.549764,0.088490,3.730782
830,0.088129,4.016682,0.102417,4.207228
831,0.088760,3.650337,0.088100,3.827197
832,0.088310,3.597605,0.088931,3.774846
833,0.088290,3.555845,0.086567,3.730702
834,0.088610,5.246604,0.120924,5.456138
835,0.096986,3.548091,0.088700,3.733777
836,0.088831,3.577697,0.089302,3.755830
837,0.088240,3.593558,0.088891,3.770689
838,0.193420,4.094881,0.154609,4.442910
839,0.091125,3.588447,0.109341,3.788913
840,0.092067,3.631080,0.091787,3.814934
841,0.088540,3.579060,0.088761,3.756361
842,0.088199,5.513108,0.105944,5.707251
843,0.087879,3.605000,0.088850,3.781729
844,0.088810,3.591674,0.091617,3.772101
845,0.090955,4.908253,0.141213,5.140421
846,0.167832,4.343380,0.094972,4.606184
847,0.088470,3.584741,0.085434,3.758645
848,0.088260,3.657611,0.088440,3.834311
849,0.087969,5.862619,0.097277,6.047865
850,0.088841,3.617854,0.093690,3.800385
851,0.091526,3.559002,0.089181,3.739709
852,0.104962,4.193481,0.110953,4.409396
853,0.088600,3.554763,0.250901,3.894264
854,0.108049,3.604358,0.096195,3.808602
855,0.088610,3.582216,0.092358,3.763184
856,0.091215,5.451499,0.119721,5.662435
857,0.093139,4.214101,0.093680,4.400920
858,0.090665,3.601372,0.094742,3.786779
859,0.091787,3.520106,0.091095,3.702988
860,0.091987,4.066024,0.123740,4.281751
861,0.093990,3.546207,0.246212,3.886409
862,0.108480,3.587737,0.095443,3.791660
863,0.088911,3.566065,0.087147,3.742123
864,0.138626,3.748336,0.086756,3.973718
865,0.083150,3.534794,0.086607,3.704551
866,0.086006,3.809913,0.093560,3.989479
867,0.088290,3.737514,0.089953,3.915757
868,0.088731,4.680014,0.102447,4.871192
869,0.093700,3.565594,0.095554,3.754848
870,0.093309,3.630791,0.117917,3.842017
871,0.089602,3.652852,0.093019,3.835473
872,0.094491,4.503746,0.118700,4.716937
873,0.095073,4.128015,0.089512,4.312600
874,0.088580,3.800025,0.094842,3.983447
875,0.088520,3.806116,0.051559,3.946195
876,0.104641,3.584931,0.100343,3.789915
877,0.089001,3.594319,0.103609,3.786929
878,0.102446,10.922004,0.130212,11.154662
879,0.117936,3.762121,0.097047,3.977104
880,0.090584,3.650367,0.091967,3.832918
881,0.090374,5.018538,0.133327,5.242239
882,0.091797,3.604288,0.088810,3.784895
883,0.088350,3.589249,0.146302,3.823901
884,0.119218,4.039125,0.111595,4.269938
885,0.085244,4.197218,0.114220,4.396682
886,0.088660,3.584400,0.088921,3.761981
887,0.089001,3.611422,0.210193,3.910616
888,0.140951,3.669175,0.090464,3.900590
889,0.153836,3.895828,0.124349,4.174013
890,0.091175,3.513444,0.087538,3.692157
891,0.086847,3.592946,0.086366,3.766159
892,0.088430,3.560164,0.088119,3.736713
893,0.088420,3.914615,0.102267,4.105302
894,0.115782,3.598477,0.091817,3.806076
895,0.091406,3.661428,0.094872,3.847706
896,0.087969,3.520588,0.088941,3.697498
897,0.088110,5.689156,0.090544,5.867810
898,0.098970,3.556527,0.088710,3.744207
899,0.088791,3.584581,0.087728,3.761100
900,0.088681,3.705131,0.175038,3.968850
901,0.092918,3.755059,0.103789,3.951766
902,0.088550,3.514146,0.088450,3.691146
903,0.088089,3.718869,0.089121,3.896079
904,0.088851,3.696867,0.096796,3.882514
905,0.088480,3.712336,0.097758,3.898574
906,0.088239,3.611282,0.091987,3.791508
907,0.088400,3.544823,0.088811,3.722034
908,0.088320,3.673621,0.148874,3.910815
909,0.137624,3.612346,0.089011,3.838981
910,0.088129,3.833369,0.100563,4.022061
911,0.088741,3.575864,0.092758,3.757363
912,0.088601,3.658863,0.125481,3.872945
913,0.091977,3.576425,0.089733,3.758135
914,0.088520,3.777221,0.099271,3.965012
915,0.088210,3.598607,0.094452,3.781269
916,0.088951,3.685525,0.100874,3.875350
917,0.096395,3.573810,0.092427,3.762632
918,0.091676,3.849901,0.091656,4.033233
919,0.088660,3.658343,0.088810,3.835813
920,0.088440,3.665946,0.104972,3.859358
921,0.088921,3.561405,0.088651,3.738977
922,0.088620,3.597105,0.092187,3.777912
923,0.092918,3.723768,0.411369,4.228055
924,0.127407,4.382803,0.127948,4.638158
925,0.094321,4.074032,0.091275,4.259628
926,0.128978,3.550224,0.090945,3.770147
927,0.095093,5.567442,0.123566,5.786101
928,0.103161,4.294034,0.103298,4.500493
929,0.090714,3.547229,0.096065,3.734008
930,0.090904,3.654225,0.102236,3.847365
931,0.088420,3.692468,0.123486,3.904374
932,0.096045,5.612129,0.091947,5.800121
933,0.091305,3.585141,0.089462,3.765908
934,0.088751,3.671478,0.110131,3.870360
935,0.089452,3.783171,0.129129,4.001752
936,0.089913,3.601282,0.091226,3.782421
937,0.088680,3.525508,0.088900,3.703088
938,0.088680,3.720111,0.166418,3.975209
939,0.126935,3.693069,0.108419,3.928423
940,0.091947,3.599710,0.089071,3.780728
941,0.088470,3.614068,0.092528,3.795066
942,0.089532,3.571415,0.089011,3.749958
943,0.088440,4.155408,0.096635,4.340483
944,0.089282,3.547679,0.092328,3.729289
945,0.091425,3.564953,0.088700,3.745078
946,0.088360,3.600020,0.088881,3.777261
947,0.088490,3.823159,0.131704,4.043353
948,0.089863,3.570293,0.089271,3.749427
949,0.089202,3.599759,0.091667,3.780628
950,0.091225,3.541909,0.095403,3.728537
951,0.088120,3.912441,0.151088,4.151649
952,0.111757,3.662931,0.091656,3.866344
953,0.088550,3.573118,0.090334,3.752002
954,0.088340,3.590652,0.091566,3.770558
955,0.091756,3.710383,0.092477,3.894616
956,0.083671,3.859398,0.093200,4.036269
957,0.086857,3.529124,0.088159,3.704140
958,0.092899,3.570272,0.086146,3.749317
959,0.085604,3.650838,0.111454,3.847896
960,0.086136,3.734649,0.091376,3.912161
961,0.086346,3.579441,0.086265,3.752052
962,0.085224,3.596814,0.083080,3.765118
963,0.082899,3.695323,0.127756,3.905978
964,0.146291,3.968539,0.101275,4.216105
965,0.089061,3.644476,0.094251,3.827788
966,0.088851,3.511310,0.091305,3.691466
967,0.091136,3.783151,0.113107,3.987394
968,0.104943,3.708448,0.089262,3.902653
969,0.201327,3.618025,0.093410,3.912762
970,0.088941,3.590311,0.089011,3.768263
971,0.106345,3.800284,0.110553,4.017182
972,0.114820,3.659916,0.095594,3.870330
973,0.091586,3.773574,0.093770,3.958930
974,0.150077,3.634989,0.089141,3.874207
975,0.095975,4.073951,0.139586,4.309512
976,0.125183,3.566796,0.090073,3.782052
977,0.088630,3.643643,0.124030,3.856303
978,0.117425,3.618477,0.091967,3.827869
979,0.091826,3.792891,0.113899,3.998616
980,0.089603,3.541077,0.088770,3.719450
981,0.088100,3.698459,0.090264,3.876823
982,0.088400,3.659414,0.090644,3.838458
983,0.089081,4.907061,0.138558,5.134700
984,0.093390,4.122955,0.090273,4.306618
985,0.088801,3.688721,0.105242,3.882764
986,0.088871,3.701125,0.089953,3.879949
987,0.095062,4.596104,0.110864,4.802030
988,0.090484,4.074813,0.109461,4.274758
989,0.089222,3.688009,0.102377,3.879608
990,0.088710,3.539645,0.089151,3.717506
991,0.089151,4.933173,0.095904,5.118228
992,0.091576,3.580933,0.088610,3.761119
993,0.090133,3.727345,0.115762,3.933240
994,0.088741,3.816385,0.126022,4.031148
995,0.100794,3.581816,0.088701,3.771311
996,0.095403,3.553891,0.088851,3.738145
997,0.088540,3.581986,0.149858,3.820384
998,0.088841,3.631359,0.121054,3.841254
999,0.089763,3.570023,0.093219,3.753005
