Epoch,Slope,Intercept
296,-1.077049,1.705163
297,-1.076350,1.703972
298,-1.075659,1.702793
299,-1.074976,1.701627
300,-1.074300,1.700472
301,-1.073632,1.699330
302,-1.072972,1.698199
303,-1.072318,1.697080
304,-1.071672,1.695973
305,-1.071033,1.694876
306,-1.070402,1.693791
307,-1.069777,1.692717
308,-1.069159,1.691654
309,-1.068548,1.690601
310,-1.067943,1.689559
311,-1.067345,1.688528
312,-1.066754,1.687507
313,-1.066169,1.686496
314,-1.065590,1.685495
315,-1.065018,1.684503
316,-1.064452,1.683522
317,-1.063892,1.682550
318,-1.063338,1.681588
319,-1.062790,1.680635
320,-1.062247,1.679691
321,-1.061711,1.678757
322,-1.061180,1.677831
323,-1.060655,1.676915
324,-1.060135,1.676007
325,-1.059621,1.675108
326,-1.059112,1.674217
327,-1.058609,1.673335
328,-1.058111,1.672461
329,-1.057618,1.671596
330,-1.057130,1.670739
331,-1.056648,1.669890
332,-1.056170,1.669048
333,-1.055698,1.668215
334,-1.055230,1.667389
335,-1.054767,1.666571
336,-1.054309,1.665761
337,-1.053856,1.664958
338,-1.053407,1.664162
339,-1.052963,1.663374
340,-1.052523,1.662593
341,-1.052088,1.661819
342,-1.051658,1.661052
343,-1.051232,1.660291
344,-1.050810,1.659538
345,-1.050392,1.658792
346,-1.049979,1.658052
347,-1.049570,1.657319
348,-1.049165,1.656593
349,-1.048764,1.655873
350,-1.048367,1.655159
351,-1.047974,1.654451
352,-1.047585,1.653750
353,-1.047199,1.653055
354,-1.046818,1.652366
355,-1.046441,1.651684
356,-1.046067,1.651007
357,-1.045697,1.650336
358,-1.045330,1.649670
359,-1.044967,1.649011
360,-1.044608,1.648357
361,-1.044253,1.647709
362,-1.043900,1.647066
363,-1.043552,1.646429
364,-1.043206,1.645798
365,-1.042864,1.645171
366,-1.042526,1.644550
367,-1.042190,1.643935
368,-1.041858,1.643324
369,-1.041529,1.642718
370,-1.041204,1.642118
371,-1.040881,1.641523
372,-1.040562,1.640932
373,-1.040245,1.640347
374,-1.039932,1.639766
375,-1.039622,1.639190
376,-1.039315,1.638619
377,-1.039010,1.638053
378,-1.038709,1.637491
379,-1.038410,1.636934
380,-1.038114,1.636381
381,-1.037821,1.635833
382,-1.037531,1.635289
383,-1.037244,1.634750
384,-1.036959,1.634215
385,-1.036677,1.633685
386,-1.036398,1.633158
387,-1.036121,1.632636
388,-1.035847,1.632118
389,-1.035575,1.631604
390,-1.035306,1.631094
391,-1.035040,1.630588
392,-1.034775,1.630087
393,-1.034514,1.629589
394,-1.034255,1.629095
395,-1.033998,1.628605
396,-1.033744,1.628119
397,-1.033492,1.627636
398,-1.033242,1.627157
399,-1.032994,1.626682
400,-1.032749,1.626211
401,-1.032506,1.625743
402,-1.032266,1.625279
403,-1.032027,1.624819
404,-1.031791,1.624362
405,-1.031557,1.623908
406,-1.031325,1.623458
407,-1.031095,1.623012
408,-1.030867,1.622568
409,-1.030642,1.622128
410,-1.030418,1.621692
411,-1.030196,1.621258
412,-1.029977,1.620828
413,-1.029759,1.620401
414,-1.029543,1.619978
415,-1.029330,1.619557
416,-1.029118,1.619140
417,-1.028908,1.618725
418,-1.028700,1.618314
419,-1.028494,1.617906
420,-1.028289,1.617500
421,-1.028087,1.617098
422,-1.027886,1.616699
423,-1.027687,1.616302
424,-1.027490,1.615909
425,-1.027294,1.615518
426,-1.027100,1.615130
427,-1.026908,1.614745
428,-1.026718,1.614363
429,-1.026529,1.613983
430,-1.026342,1.613606
431,-1.026157,1.613232
432,-1.025973,1.612861
433,-1.025791,1.612492
434,-1.025611,1.612125
435,-1.025432,1.611762
436,-1.025254,1.611401
437,-1.025078,1.611042
438,-1.024904,1.610686
439,-1.024731,1.610333
440,-1.024560,1.609981
441,-1.024390,1.609633
442,-1.024222,1.609287
443,-1.024055,1.608943
444,-1.023889,1.608601
445,-1.023725,1.608262
446,-1.023563,1.607926
447,-1.023401,1.607591
448,-1.023241,1.607259
449,-1.023083,1.606929
450,-1.022926,1.606601
451,-1.022770,1.606276
452,-1.022615,1.605953
453,-1.022462,1.605632
454,-1.022310,1.605313
455,-1.022160,1.604996
456,-1.022010,1.604682
457,-1.021862,1.604369
458,-1.021715,1.604059
459,-1.021570,1.603750
460,-1.021425,1.603444
461,-1.021282,1.603140
462,-1.021140,1.602838
463,-1.021000,1.602538
464,-1.020860,1.602239
465,-1.020722,1.601943
466,-1.020584,1.601649
467,-1.020448,1.601356
468,-1.020313,1.601066
469,-1.020179,1.600777
470,-1.020047,1.600490
471,-1.019915,1.600206
472,-1.019784,1.599923
473,-1.019655,1.599641
474,-1.019527,1.599362
475,-1.019399,1.599084
476,-1.019273,1.598808
477,-1.019148,1.598534
478,-1.019023,1.598262
479,-1.018900,1.597991
480,-1.018778,1.597723
481,-1.018657,1.597455
482,-1.018536,1.597190
483,-1.018417,1.596926
484,-1.018299,1.596664
485,-1.018182,1.596403
486,-1.018065,1.596145
487,-1.017950,1.595887
488,-1.017835,1.595632
489,-1.017722,1.595378
490,-1.017609,1.595125
491,-1.017497,1.594874
492,-1.017387,1.594625
493,-1.017277,1.594377
494,-1.017168,1.594130
495,-1.017059,1.593886
496,-1.016952,1.593642
497,-1.016846,1.593400
498,-1.016740,1.593160
499,-1.016635,1.592921
500,-1.016531,1.592684
501,-1.016428,1.592448
502,-1.016326,1.592213
503,-1.016225,1.591980
504,-1.016124,1.591748
505,-1.016024,1.591518
506,-1.015925,1.591289
507,-1.015827,1.591061
508,-1.015729,1.590834
509,-1.015632,1.590610
510,-1.015536,1.590386
511,-1.015441,1.590164
512,-1.015347,1.589943
513,-1.015253,1.589723
514,-1.015160,1.589504
515,-1.015068,1.589287
516,-1.014976,1.589071
517,-1.014885,1.588857
518,-1.014795,1.588643
519,-1.014706,1.588431
520,-1.014617,1.588220
521,-1.014529,1.588010
522,-1.014442,1.587802
523,-1.014355,1.587595
524,-1.014269,1.587389
525,-1.014184,1.587184
526,-1.014099,1.586980
527,-1.014015,1.586777
528,-1.013931,1.586576
529,-1.013849,1.586376
530,-1.013766,1.586176
531,-1.013685,1.585978
532,-1.013604,1.585781
533,-1.013524,1.585586
534,-1.013444,1.585391
535,-1.013365,1.585197
536,-1.013287,1.585005
537,-1.013209,1.584813
538,-1.013132,1.584623
539,-1.013055,1.584433
540,-1.012979,1.584245
541,-1.012903,1.584058
542,-1.012828,1.583871
543,-1.012754,1.583686
544,-1.012680,1.583502
545,-1.012607,1.583319
546,-1.012534,1.583137
547,-1.012462,1.582955
548,-1.012391,1.582775
549,-1.012319,1.582596
550,-1.012249,1.582418
551,-1.012179,1.582240
552,-1.012109,1.582064
553,-1.012040,1.581889
554,-1.011972,1.581714
555,-1.011904,1.581541
556,-1.011837,1.581368
557,-1.011770,1.581196
558,-1.011703,1.581025
559,-1.011637,1.580856
560,-1.011572,1.580687
561,-1.011507,1.580519
562,-1.011442,1.580351
563,-1.011378,1.580185
564,-1.011315,1.580020
565,-1.011251,1.579855
566,-1.011189,1.579691
567,-1.011127,1.579528
568,-1.011065,1.579366
569,-1.011004,1.579205
570,-1.010943,1.579045
571,-1.010882,1.578885
572,-1.010822,1.578727
573,-1.010763,1.578569
574,-1.010704,1.578412
575,-1.010645,1.578255
576,-1.010587,1.578100
577,-1.010529,1.577945
578,-1.010472,1.577791
579,-1.010415,1.577638
580,-1.010358,1.577486
581,-1.010302,1.577334
582,-1.010246,1.577184
583,-1.010191,1.577034
584,-1.010136,1.576884
585,-1.010081,1.576736
586,-1.010027,1.576588
587,-1.009974,1.576441
588,-1.009920,1.576295
589,-1.009867,1.576149
590,-1.009814,1.576004
591,-1.009762,1.575860
592,-1.009710,1.575717
593,-1.009659,1.575574
594,-1.009608,1.575432
595,-1.009557,1.575291
596,-1.009506,1.575150
597,-1.009456,1.575010
598,-1.009407,1.574871
599,-1.009357,1.574732
600,-1.009308,1.574594
601,-1.009259,1.574457
602,-1.009211,1.574321
603,-1.009163,1.574185
604,-1.009115,1.574049
605,-1.009068,1.573915
606,-1.009021,1.573781
607,-1.008974,1.573647
608,-1.008928,1.573515
609,-1.008882,1.573383
610,-1.008836,1.573251
611,-1.008791,1.573120
612,-1.008746,1.572990
613,-1.008701,1.572861
614,-1.008657,1.572732
615,-1.008612,1.572603
616,-1.008569,1.572476
617,-1.008525,1.572349
618,-1.008482,1.572222
619,-1.008439,1.572096
620,-1.008396,1.571971
621,-1.008354,1.571846
622,-1.008312,1.571722
623,-1.008270,1.571598
624,-1.008229,1.571475
625,-1.008187,1.571352
626,-1.008146,1.571230
627,-1.008106,1.571109
628,-1.008065,1.570988
629,-1.008025,1.570868
630,-1.007985,1.570748
631,-1.007946,1.570629
632,-1.007907,1.570510
633,-1.007868,1.570392
634,-1.007829,1.570275
635,-1.007790,1.570158
636,-1.007752,1.570041
637,-1.007714,1.569925
638,-1.007676,1.569810
639,-1.007639,1.569695
640,-1.007602,1.569581
641,-1.007565,1.569467
642,-1.007528,1.569353
643,-1.007492,1.569240
644,-1.007455,1.569128
645,-1.007419,1.569016
646,-1.007384,1.568905
647,-1.007348,1.568794
648,-1.007313,1.568683
649,-1.007278,1.568573
650,-1.007243,1.568464
651,-1.007208,1.568355
