Epoch,Weight1,Weight2,Bias
2336,3.696800,3.695083,-5.647086
2337,3.697344,3.695628,-5.647897
2338,3.697887,3.696172,-5.648708
2339,3.698431,3.696717,-5.649518
2340,3.698974,3.697261,-5.650328
2341,3.699517,3.697804,-5.651138
2342,3.700059,3.698348,-5.651947
2343,3.700602,3.698891,-5.652756
2344,3.701144,3.699434,-5.653565
2345,3.701686,3.699977,-5.654373
2346,3.702228,3.700519,-5.655181
2347,3.702769,3.701062,-5.655989
2348,3.703311,3.701604,-5.656796
2349,3.703852,3.702146,-5.657603
2350,3.704392,3.702687,-5.658409
2351,3.704933,3.703229,-5.659215
2352,3.705473,3.703770,-5.660021
2353,3.706014,3.704311,-5.660827
2354,3.706553,3.704851,-5.661632
2355,3.707093,3.705392,-5.662437
2356,3.707632,3.705932,-5.663241
2357,3.708172,3.706472,-5.664045
2358,3.708711,3.707012,-5.664849
2359,3.709249,3.707551,-5.665652
2360,3.709788,3.708090,-5.666455
2361,3.710326,3.708629,-5.667258
2362,3.710864,3.709168,-5.668060
2363,3.711402,3.709707,-5.668862
2364,3.711939,3.710245,-5.669664
2365,3.712477,3.710783,-5.670465
2366,3.713014,3.711321,-5.671266
2367,3.713551,3.711859,-5.672067
2368,3.714087,3.712396,-5.672867
2369,3.714624,3.712933,-5.673667
2370,3.715160,3.713470,-5.674467
2371,3.715696,3.714007,-5.675266
2372,3.716231,3.714543,-5.676065
2373,3.716767,3.715079,-5.676864
2374,3.717302,3.715615,-5.677662
2375,3.717837,3.716151,-5.678460
2376,3.718372,3.716687,-5.679257
2377,3.718906,3.717222,-5.680055
2378,3.719441,3.717757,-5.680851
2379,3.719975,3.718292,-5.681648
2380,3.720509,3.718827,-5.682444
2381,3.721042,3.719361,-5.683240
2382,3.721576,3.719895,-5.684036
2383,3.722109,3.720429,-5.684831
2384,3.722642,3.720963,-5.685626
2385,3.723175,3.721496,-5.686420
2386,3.723707,3.722030,-5.687214
2387,3.724239,3.722563,-5.688008
2388,3.724771,3.723095,-5.688801
2389,3.725303,3.723628,-5.689595
2390,3.725835,3.724160,-5.690387
2391,3.726366,3.724693,-5.691180
2392,3.726897,3.725224,-5.691972
2393,3.727428,3.725756,-5.692764
2394,3.727959,3.726287,-5.693555
2395,3.728489,3.726819,-5.694346
2396,3.729019,3.727350,-5.695137
2397,3.729549,3.727880,-5.695928
2398,3.730079,3.728411,-5.696718
2399,3.730609,3.728941,-5.697508
2400,3.731138,3.729471,-5.698297
2401,3.731667,3.730001,-5.699086
2402,3.732196,3.730531,-5.699875
2403,3.732725,3.731060,-5.700663
2404,3.733253,3.731589,-5.701451
2405,3.733781,3.732118,-5.702239
2406,3.734309,3.732647,-5.703027
2407,3.734837,3.733176,-5.703814
2408,3.735365,3.733704,-5.704601
2409,3.735892,3.734232,-5.705387
2410,3.736419,3.734760,-5.706173
2411,3.736946,3.735287,-5.706959
2412,3.737472,3.735815,-5.707744
2413,3.737999,3.736342,-5.708530
2414,3.738525,3.736869,-5.709314
2415,3.739051,3.737395,-5.710099
2416,3.739577,3.737922,-5.710883
2417,3.740102,3.738448,-5.711667
2418,3.740628,3.738974,-5.712450
2419,3.741153,3.739500,-5.713233
2420,3.741677,3.740026,-5.714016
2421,3.742202,3.740551,-5.714799
2422,3.742727,3.741076,-5.715581
2423,3.743251,3.741601,-5.716363
2424,3.743775,3.742126,-5.717144
2425,3.744298,3.742650,-5.717925
2426,3.744822,3.743174,-5.718706
2427,3.745345,3.743699,-5.719487
2428,3.745868,3.744222,-5.720267
2429,3.746391,3.744746,-5.721047
2430,3.746914,3.745269,-5.721826
2431,3.747436,3.745792,-5.722605
2432,3.747958,3.746315,-5.723384
2433,3.748480,3.746838,-5.724163
2434,3.749002,3.747361,-5.724941
2435,3.749524,3.747883,-5.725719
2436,3.750045,3.748405,-5.726496
2437,3.750566,3.748927,-5.727274
2438,3.751087,3.749448,-5.728051
2439,3.751608,3.749970,-5.728827
2440,3.752128,3.750491,-5.729604
2441,3.752648,3.751012,-5.730379
2442,3.753168,3.751533,-5.731155
2443,3.753688,3.752053,-5.731930
2444,3.754208,3.752574,-5.732705
2445,3.754727,3.753094,-5.733480
2446,3.755246,3.753613,-5.734254
2447,3.755765,3.754133,-5.735028
2448,3.756284,3.754653,-5.735802
2449,3.756802,3.755172,-5.736575
2450,3.757321,3.755691,-5.737349
2451,3.757839,3.756210,-5.738121
2452,3.758357,3.756728,-5.738894
2453,3.758874,3.757246,-5.739666
2454,3.759392,3.757765,-5.740437
2455,3.759909,3.758283,-5.741209
2456,3.760426,3.758800,-5.741980
2457,3.760943,3.759318,-5.742751
2458,3.761459,3.759835,-5.743521
2459,3.761976,3.760352,-5.744292
2460,3.762492,3.760869,-5.745061
2461,3.763008,3.761385,-5.745831
2462,3.763523,3.761902,-5.746600
2463,3.764039,3.762418,-5.747369
2464,3.764554,3.762934,-5.748138
2465,3.765069,3.763450,-5.748906
2466,3.765584,3.763965,-5.749674
2467,3.766099,3.764481,-5.750441
2468,3.766613,3.764996,-5.751209
2469,3.767127,3.765511,-5.751976
2470,3.767641,3.766025,-5.752742
2471,3.768155,3.766540,-5.753509
2472,3.768668,3.767054,-5.754275
2473,3.769182,3.767568,-5.755040
2474,3.769695,3.768082,-5.755806
2475,3.770208,3.768596,-5.756571
2476,3.770721,3.769109,-5.757336
2477,3.771233,3.769622,-5.758100
2478,3.771745,3.770135,-5.758864
2479,3.772257,3.770648,-5.759628
2480,3.772769,3.771161,-5.760392
2481,3.773281,3.771673,-5.761155
2482,3.773792,3.772185,-5.761918
2483,3.774304,3.772697,-5.762680
2484,3.774815,3.773209,-5.763442
2485,3.775325,3.773720,-5.764204
2486,3.775836,3.774231,-5.764966
2487,3.776346,3.774743,-5.765727
2488,3.776857,3.775253,-5.766488
2489,3.777367,3.775764,-5.767249
2490,3.777876,3.776275,-5.768009
2491,3.778386,3.776785,-5.768769
2492,3.778895,3.777295,-5.769529
2493,3.779404,3.777805,-5.770289
2494,3.779913,3.778314,-5.771048
2495,3.780422,3.778824,-5.771807
2496,3.780930,3.779333,-5.772565
2497,3.781439,3.779842,-5.773323
2498,3.781947,3.780351,-5.774081
2499,3.782455,3.780859,-5.774839
2500,3.782962,3.781367,-5.775596
2501,3.783470,3.781876,-5.776353
2502,3.783977,3.782384,-5.777110
2503,3.784484,3.782891,-5.777866
2504,3.784991,3.783399,-5.778622
2505,3.785498,3.783906,-5.779378
2506,3.786004,3.784413,-5.780133
2507,3.786510,3.784920,-5.780888
2508,3.787016,3.785427,-5.781643
2509,3.787522,3.785933,-5.782398
2510,3.788028,3.786440,-5.783152
2511,3.788533,3.786946,-5.783906
2512,3.789038,3.787451,-5.784659
2513,3.789543,3.787957,-5.785413
2514,3.790048,3.788463,-5.786166
2515,3.790552,3.788968,-5.786918
2516,3.791057,3.789473,-5.787671
2517,3.791561,3.789978,-5.788423
2518,3.792065,3.790482,-5.789174
2519,3.792569,3.790987,-5.789926
2520,3.793072,3.791491,-5.790677
2521,3.793575,3.791995,-5.791428
2522,3.794079,3.792499,-5.792178
2523,3.794581,3.793002,-5.792928
2524,3.795084,3.793506,-5.793678
2525,3.795587,3.794009,-5.794428
2526,3.796089,3.794512,-5.795177
2527,3.796591,3.795015,-5.795926
2528,3.797093,3.795517,-5.796675
2529,3.797595,3.796019,-5.797423
2530,3.798096,3.796522,-5.798172
2531,3.798597,3.797024,-5.798919
2532,3.799099,3.797525,-5.799667
2533,3.799599,3.798027,-5.800414
2534,3.800100,3.798528,-5.801161
2535,3.800601,3.799029,-5.801907
2536,3.801101,3.799530,-5.802654
2537,3.801601,3.800031,-5.803400
2538,3.802101,3.800532,-5.804145
2539,3.802600,3.801032,-5.804891
2540,3.803100,3.801532,-5.805636
2541,3.803599,3.802032,-5.806381
2542,3.804098,3.802532,-5.807125
2543,3.804597,3.803031,-5.807869
2544,3.805096,3.803530,-5.808613
2545,3.805594,3.804030,-5.809357
2546,3.806092,3.804529,-5.810100
2547,3.806590,3.805027,-5.810843
2548,3.807088,3.805526,-5.811586
2549,3.807586,3.806024,-5.812328
2550,3.808083,3.806522,-5.813070
2551,3.808581,3.807020,-5.813812
2552,3.809078,3.807518,-5.814554
2553,3.809575,3.808015,-5.815295
2554,3.810071,3.808513,-5.816036
2555,3.810568,3.809010,-5.816776
2556,3.811064,3.809507,-5.817517
2557,3.811560,3.810003,-5.818257
2558,3.812056,3.810500,-5.818996
2559,3.812551,3.810996,-5.819736
2560,3.813047,3.811492,-5.820475
2561,3.813542,3.811988,-5.821214
2562,3.814037,3.812484,-5.821952
2563,3.814532,3.812979,-5.822690
2564,3.815027,3.813475,-5.823428
2565,3.815521,3.813970,-5.824166
2566,3.816015,3.814465,-5.824903
2567,3.816509,3.814959,-5.825640
2568,3.817003,3.815454,-5.826377
2569,3.817497,3.815948,-5.827114
2570,3.817990,3.816442,-5.827850
2571,3.818484,3.816936,-5.828586
2572,3.818977,3.817430,-5.829321
2573,3.819470,3.817923,-5.830057
2574,3.819962,3.818417,-5.830792
2575,3.820455,3.818910,-5.831526
2576,3.820947,3.819403,-5.832261
2577,3.821439,3.819896,-5.832995
2578,3.821931,3.820388,-5.833729
2579,3.822423,3.820880,-5.834462
2580,3.822914,3.821373,-5.835196
2581,3.823406,3.821865,-5.835928
2582,3.823897,3.822356,-5.836661
2583,3.824388,3.822848,-5.837394
2584,3.824878,3.823339,-5.838126
2585,3.825369,3.823830,-5.838857
2586,3.825859,3.824321,-5.839589
2587,3.826349,3.824812,-5.840320
2588,3.826839,3.825303,-5.841051
2589,3.827329,3.825793,-5.841782
2590,3.827819,3.826283,-5.842512
2591,3.828308,3.826773,-5.843242
2592,3.828797,3.827263,-5.843972
2593,3.829286,3.827753,-5.844701
2594,3.829775,3.828242,-5.845431
2595,3.830263,3.828731,-5.846160
2596,3.830752,3.829220,-5.846888
2597,3.831240,3.829709,-5.847616
2598,3.831728,3.830198,-5.848345
2599,3.832216,3.830686,-5.849072
2600,3.832703,3.831174,-5.849800
2601,3.833191,3.831662,-5.850527
2602,3.833678,3.832150,-5.851254
2603,3.834165,3.832638,-5.851980
2604,3.834652,3.833125,-5.852707
2605,3.835139,3.833613,-5.853433
2606,3.835625,3.834100,-5.854159
2607,3.836111,3.834587,-5.854884
2608,3.836597,3.835073,-5.855609
2609,3.837083,3.835560,-5.856334
2610,3.837569,3.836046,-5.857059
2611,3.838054,3.836532,-5.857783
2612,3.838540,3.837018,-5.858507
2613,3.839025,3.837504,-5.859231
2614,3.839510,3.837990,-5.859954
2615,3.839994,3.838475,-5.860678
2616,3.840479,3.838960,-5.861400
2617,3.840963,3.839445,-5.862123
2618,3.841448,3.839930,-5.862845
2619,3.841931,3.840414,-5.863567
2620,3.842415,3.840899,-5.864289
2621,3.842899,3.841383,-5.865011
2622,3.843382,3.841867,-5.865732
2623,3.843865,3.842351,-5.866453
2624,3.844348,3.842834,-5.867173
2625,3.844831,3.843318,-5.867894
2626,3.845314,3.843801,-5.868614
2627,3.845796,3.844284,-5.869334
2628,3.846279,3.844767,-5.870053
2629,3.846761,3.845250,-5.870773
2630,3.847243,3.845732,-5.871491
2631,3.847724,3.846215,-5.872210
2632,3.848206,3.846697,-5.872929
2633,3.848687,3.847179,-5.873647
2634,3.849168,3.847660,-5.874364
2635,3.849649,3.848142,-5.875082
2636,3.850130,3.848623,-5.875799
2637,3.850611,3.849105,-5.876516
2638,3.851091,3.849586,-5.877233
2639,3.851571,3.850066,-5.877949
2640,3.852051,3.850547,-5.878666
2641,3.852531,3.851027,-5.879382
2642,3.853011,3.851508,-5.880097
2643,3.853490,3.851988,-5.880812
2644,3.853969,3.852467,-5.881527
2645,3.854448,3.852947,-5.882242
2646,3.854927,3.853427,-5.882957
2647,3.855406,3.853906,-5.883671
2648,3.855884,3.854385,-5.884385
2649,3.856363,3.854864,-5.885099
2650,3.856841,3.855343,-5.885812
2651,3.857319,3.855821,-5.886525
2652,3.857797,3.856300,-5.887238
2653,3.858274,3.856778,-5.887950
2654,3.858752,3.857256,-5.888663
2655,3.859229,3.857734,-5.889375
2656,3.859706,3.858211,-5.890086
2657,3.860183,3.858689,-5.890798
2658,3.860659,3.859166,-5.891509
2659,3.861136,3.859643,-5.892220
2660,3.861612,3.860120,-5.892931
2661,3.862088,3.860597,-5.893641
2662,3.862564,3.861073,-5.894351
2663,3.863040,3.861549,-5.895061
2664,3.863515,3.862026,-5.895770
2665,3.863991,3.862502,-5.896480
2666,3.864466,3.862977,-5.897189
2667,3.864941,3.863453,-5.897897
2668,3.865416,3.863928,-5.898606
2669,3.865890,3.864404,-5.899314
2670,3.866365,3.864879,-5.900022
2671,3.866839,3.865353,-5.900729
2672,3.867313,3.865828,-5.901437
2673,3.867787,3.866303,-5.902144
2674,3.868261,3.866777,-5.902851
2675,3.868734,3.867251,-5.903557
2676,3.869207,3.867725,-5.904263
2677,3.869681,3.868199,-5.904969
2678,3.870154,3.868672,-5.905675
2679,3.870626,3.869146,-5.906381
2680,3.871099,3.869619,-5.907086
2681,3.871571,3.870092,-5.907791
2682,3.872044,3.870565,-5.908495
2683,3.872516,3.871037,-5.909200
2684,3.872988,3.871510,-5.909904
2685,3.873459,3.871982,-5.910608
2686,3.873931,3.872454,-5.911311
2687,3.874402,3.872926,-5.912014
2688,3.874873,3.873398,-5.912717
2689,3.875344,3.873869,-5.913420
2690,3.875815,3.874341,-5.914123
2691,3.876286,3.874812,-5.914825
2692,3.876756,3.875283,-5.915527
2693,3.877226,3.875754,-5.916229
2694,3.877696,3.876225,-5.916930
2695,3.878166,3.876695,-5.917631
2696,3.878636,3.877165,-5.918332
2697,3.879106,3.877635,-5.919033
2698,3.879575,3.878105,-5.919733
2699,3.880044,3.878575,-5.920433
2700,3.880513,3.879045,-5.921133
2701,3.880982,3.879514,-5.921832
2702,3.881451,3.879983,-5.922532
2703,3.881919,3.880452,-5.923231
2704,3.882387,3.880921,-5.923929
2705,3.882855,3.881390,-5.924628
2706,3.883323,3.881858,-5.925326
2707,3.883791,3.882327,-5.926024
2708,3.884259,3.882795,-5.926722
2709,3.884726,3.883263,-5.927419
2710,3.885193,3.883731,-5.928116
2711,3.885660,3.884198,-5.928813
2712,3.886127,3.884666,-5.929510
2713,3.886594,3.885133,-5.930206
2714,3.887060,3.885600,-5.930902
2715,3.887527,3.886067,-5.931598
2716,3.887993,3.886534,-5.932293
2717,3.888459,3.887000,-5.932989
2718,3.888925,3.887467,-5.933684
2719,3.889390,3.887933,-5.934379
2720,3.889856,3.888399,-5.935073
2721,3.890321,3.888865,-5.935767
2722,3.890786,3.889330,-5.936461
2723,3.891251,3.889796,-5.937155
2724,3.891716,3.890261,-5.937848
2725,3.892180,3.890726,-5.938542
2726,3.892645,3.891191,-5.939235
2727,3.893109,3.891656,-5.939927
2728,3.893573,3.892120,-5.940620
2729,3.894037,3.892585,-5.941312
2730,3.894500,3.893049,-5.942004
2731,3.894964,3.893513,-5.942695
2732,3.895427,3.893977,-5.943387
2733,3.895890,3.894441,-5.944078
2734,3.896353,3.894904,-5.944769
2735,3.896816,3.895368,-5.945459
2736,3.897279,3.895831,-5.946149
2737,3.897741,3.896294,-5.946840
2738,3.898203,3.896757,-5.947529
2739,3.898665,3.897219,-5.948219
2740,3.899127,3.897682,-5.948908
2741,3.899589,3.898144,-5.949597
2742,3.900051,3.898606,-5.950286
2743,3.900512,3.899068,-5.950974
2744,3.900973,3.899530,-5.951663
2745,3.901434,3.899992,-5.952351
2746,3.901895,3.900453,-5.953038
2747,3.902356,3.900914,-5.953726
2748,3.902816,3.901375,-5.954413
2749,3.903277,3.901836,-5.955100
2750,3.903737,3.902297,-5.955787
2751,3.904197,3.902758,-5.956473
2752,3.904657,3.903218,-5.957159
2753,3.905117,3.903678,-5.957845
2754,3.905576,3.904138,-5.958531
2755,3.906035,3.904598,-5.959216
2756,3.906494,3.905058,-5.959902
2757,3.906953,3.905517,-5.960586
2758,3.907412,3.905977,-5.961271
2759,3.907871,3.906436,-5.961955
2760,3.908329,3.906895,-5.962640
2761,3.908788,3.907354,-5.963323
2762,3.909246,3.907813,-5.964007
2763,3.909704,3.908271,-5.964690
2764,3.910161,3.908729,-5.965374
2765,3.910619,3.909188,-5.966056
2766,3.911076,3.909645,-5.966739
2767,3.911534,3.910103,-5.967421
2768,3.911991,3.910561,-5.968103
2769,3.912448,3.911018,-5.968785
2770,3.912905,3.911476,-5.969467
2771,3.913361,3.911933,-5.970148
2772,3.913817,3.912390,-5.970829
2773,3.914274,3.912847,-5.971510
2774,3.914730,3.913303,-5.972191
2775,3.915186,3.913760,-5.972871
2776,3.915641,3.914216,-5.973551
2777,3.916097,3.914672,-5.974231
2778,3.916552,3.915128,-5.974910
2779,3.917008,3.915584,-5.975590
2780,3.917463,3.916039,-5.976269
2781,3.917917,3.916495,-5.976948
2782,3.918372,3.916950,-5.977626
2783,3.918827,3.917405,-5.978304
2784,3.919281,3.917860,-5.978982
2785,3.919735,3.918315,-5.979660
2786,3.920189,3.918769,-5.980338
2787,3.920643,3.919224,-5.981015
2788,3.921097,3.919678,-5.981692
2789,3.921550,3.920132,-5.982369
2790,3.922004,3.920586,-5.983045
2791,3.922457,3.921040,-5.983722
2792,3.922910,3.921493,-5.984398
2793,3.923363,3.921947,-5.985074
2794,3.923815,3.922400,-5.985749
2795,3.924268,3.922853,-5.986424
2796,3.924720,3.923306,-5.987099
2797,3.925173,3.923758,-5.987774
2798,3.925625,3.924211,-5.988449
2799,3.926076,3.924663,-5.989123
2800,3.926528,3.925116,-5.989797
2801,3.926980,3.925568,-5.990471
2802,3.927431,3.926020,-5.991144
2803,3.927882,3.926471,-5.991818
2804,3.928333,3.926923,-5.992491
2805,3.928784,3.927374,-5.993164
2806,3.929235,3.927825,-5.993836
2807,3.929685,3.928276,-5.994509
2808,3.930135,3.928727,-5.995181
2809,3.930586,3.929178,-5.995852
2810,3.931036,3.929629,-5.996524
2811,3.931486,3.930079,-5.997195
2812,3.931935,3.930529,-5.997866
2813,3.932385,3.930979,-5.998537
2814,3.932834,3.931429,-5.999208
2815,3.933283,3.931879,-5.999878
2816,3.933732,3.932328,-6.000548
2817,3.934181,3.932778,-6.001218
2818,3.934630,3.933227,-6.001888
2819,3.935078,3.933676,-6.002557
2820,3.935527,3.934125,-6.003226
2821,3.935975,3.934574,-6.003895
2822,3.936423,3.935022,-6.004564
2823,3.936871,3.935471,-6.005232
2824,3.937318,3.935919,-6.005900
2825,3.937766,3.936367,-6.006568
2826,3.938213,3.936815,-6.007236
2827,3.938661,3.937263,-6.007903
2828,3.939108,3.937710,-6.008570
2829,3.939555,3.938157,-6.009237
2830,3.940001,3.938605,-6.009904
2831,3.940448,3.939052,-6.010570
2832,3.940894,3.939499,-6.011236
2833,3.941340,3.939945,-6.011902
2834,3.941786,3.940392,-6.012568
2835,3.942232,3.940838,-6.013233
2836,3.942678,3.941285,-6.013899
2837,3.943124,3.941731,-6.014564
2838,3.943569,3.942177,-6.015228
2839,3.944014,3.942623,-6.015893
2840,3.944459,3.943068,-6.016557
2841,3.944904,3.943514,-6.017221
2842,3.945349,3.943959,-6.017885
2843,3.945794,3.944404,-6.018548
2844,3.946238,3.944849,-6.019212
2845,3.946682,3.945294,-6.019875
2846,3.947126,3.945738,-6.020537
2847,3.947570,3.946183,-6.021200
2848,3.948014,3.946627,-6.021862
2849,3.948458,3.947071,-6.022524
2850,3.948901,3.947515,-6.023186
2851,3.949345,3.947959,-6.023848
2852,3.949788,3.948403,-6.024509
2853,3.950231,3.948846,-6.025170
2854,3.950674,3.949290,-6.025831
2855,3.951116,3.949733,-6.026492
2856,3.951559,3.950176,-6.027152
2857,3.952001,3.950619,-6.027812
2858,3.952443,3.951061,-6.028472
2859,3.952885,3.951504,-6.029132
2860,3.953327,3.951946,-6.029791
2861,3.953769,3.952388,-6.030450
2862,3.954210,3.952830,-6.031109
2863,3.954652,3.953272,-6.031768
2864,3.955093,3.953714,-6.032427
2865,3.955534,3.954156,-6.033085
2866,3.955975,3.954597,-6.033743
2867,3.956416,3.955038,-6.034401
2868,3.956856,3.955479,-6.035058
2869,3.957297,3.955920,-6.035715
2870,3.957737,3.956361,-6.036373
2871,3.958177,3.956802,-6.037029
2872,3.958617,3.957242,-6.037686
2873,3.959057,3.957682,-6.038342
2874,3.959496,3.958123,-6.038998
2875,3.959936,3.958563,-6.039654
2876,3.960375,3.959002,-6.040310
2877,3.960814,3.959442,-6.040965
2878,3.961253,3.959881,-6.041621
2879,3.961692,3.960321,-6.042275
2880,3.962131,3.960760,-6.042930
2881,3.962569,3.961199,-6.043585
2882,3.963007,3.961638,-6.044239
2883,3.963446,3.962077,-6.044893
2884,3.963884,3.962515,-6.045547
2885,3.964322,3.962953,-6.046200
2886,3.964759,3.963392,-6.046853
2887,3.965197,3.963830,-6.047506
2888,3.965634,3.964268,-6.048159
2889,3.966072,3.964705,-6.048812
2890,3.966509,3.965143,-6.049464
2891,3.966946,3.965580,-6.050116
2892,3.967382,3.966018,-6.050768
2893,3.967819,3.966455,-6.051420
2894,3.968255,3.966892,-6.052071
2895,3.968692,3.967329,-6.052722
2896,3.969128,3.967765,-6.053373
2897,3.969564,3.968202,-6.054024
2898,3.970000,3.968638,-6.054675
2899,3.970435,3.969074,-6.055325
2900,3.970871,3.969510,-6.055975
2901,3.971306,3.969946,-6.056625
2902,3.971742,3.970382,-6.057274
2903,3.972177,3.970817,-6.057924
2904,3.972611,3.971253,-6.058573
2905,3.973046,3.971688,-6.059222
2906,3.973481,3.972123,-6.059870
2907,3.973915,3.972558,-6.060519
2908,3.974350,3.972993,-6.061167
2909,3.974784,3.973428,-6.061815
2910,3.975218,3.973862,-6.062462
2911,3.975651,3.974296,-6.063110
2912,3.976085,3.974730,-6.063757
2913,3.976519,3.975164,-6.064404
2914,3.976952,3.975598,-6.065051
2915,3.977385,3.976032,-6.065697
2916,3.977818,3.976466,-6.066344
2917,3.978251,3.976899,-6.066990
2918,3.978684,3.977332,-6.067636
2919,3.979116,3.977765,-6.068281
2920,3.979549,3.978198,-6.068927
2921,3.979981,3.978631,-6.069572
2922,3.980413,3.979064,-6.070217
2923,3.980845,3.979496,-6.070862
2924,3.981277,3.979928,-6.071506
2925,3.981709,3.980360,-6.072150
2926,3.982140,3.980792,-6.072794
2927,3.982572,3.981224,-6.073438
2928,3.983003,3.981656,-6.074082
2929,3.983434,3.982087,-6.074725
2930,3.983865,3.982519,-6.075368
2931,3.984295,3.982950,-6.076011
2932,3.984726,3.983381,-6.076654
2933,3.985156,3.983812,-6.077296
2934,3.985587,3.984243,-6.077939
2935,3.986017,3.984673,-6.078581
2936,3.986447,3.985104,-6.079222
2937,3.986877,3.985534,-6.079864
2938,3.987306,3.985964,-6.080505
2939,3.987736,3.986394,-6.081146
2940,3.988165,3.986824,-6.081787
2941,3.988594,3.987254,-6.082428
2942,3.989023,3.987684,-6.083068
2943,3.989452,3.988113,-6.083708
2944,3.989881,3.988542,-6.084348
2945,3.990310,3.988971,-6.084988
2946,3.990738,3.989400,-6.085628
2947,3.991166,3.989829,-6.086267
2948,3.991595,3.990258,-6.086906
2949,3.992023,3.990686,-6.087545
2950,3.992450,3.991114,-6.088183
2951,3.992878,3.991543,-6.088822
2952,3.993306,3.991971,-6.089460
2953,3.993733,3.992399,-6.090098
2954,3.994160,3.992826,-6.090736
2955,3.994587,3.993254,-6.091373
2956,3.995014,3.993681,-6.092010
2957,3.995441,3.994109,-6.092647
2958,3.995868,3.994536,-6.093284
2959,3.996294,3.994963,-6.093921
2960,3.996721,3.995389,-6.094557
2961,3.997147,3.995816,-6.095193
2962,3.997573,3.996243,-6.095829
2963,3.997999,3.996669,-6.096465
2964,3.998425,3.997095,-6.097100
2965,3.998850,3.997521,-6.097736
2966,3.999276,3.997947,-6.098371
2967,3.999701,3.998373,-6.099005
2968,4.000126,3.998799,-6.099640
2969,4.000551,3.999224,-6.100274
2970,4.000976,3.999650,-6.100909
2971,4.001401,4.000075,-6.101542
2972,4.001825,4.000500,-6.102176
2973,4.002250,4.000925,-6.102810
2974,4.002674,4.001349,-6.103443
2975,4.003098,4.001774,-6.104076
2976,4.003522,4.002198,-6.104709
2977,4.003946,4.002623,-6.105341
2978,4.004369,4.003047,-6.105974
2979,4.004793,4.003471,-6.106606
2980,4.005216,4.003895,-6.107238
2981,4.005640,4.004318,-6.107870
2982,4.006063,4.004742,-6.108501
2983,4.006486,4.005165,-6.109132
2984,4.006908,4.005589,-6.109763
2985,4.007331,4.006012,-6.110394
2986,4.007753,4.006435,-6.111025
2987,4.008176,4.006857,-6.111655
2988,4.008598,4.007280,-6.112285
2989,4.009020,4.007703,-6.112915
2990,4.009442,4.008125,-6.113545
2991,4.009864,4.008547,-6.114175
2992,4.010285,4.008969,-6.114804
2993,4.010707,4.009391,-6.115433
2994,4.011128,4.009813,-6.116062
2995,4.011549,4.010235,-6.116691
2996,4.011970,4.010656,-6.117319
2997,4.012391,4.011077,-6.117947
2998,4.012812,4.011499,-6.118575
2999,4.013232,4.011920,-6.119203
3000,4.013653,4.012340,-6.119831
3001,4.014073,4.012761,-6.120458
3002,4.014493,4.013182,-6.121085
3003,4.014913,4.013602,-6.121712
3004,4.015333,4.014023,-6.122339
3005,4.015753,4.014443,-6.122965
3006,4.016172,4.014863,-6.123591
3007,4.016592,4.015283,-6.124217
3008,4.017011,4.015702,-6.124843
3009,4.017430,4.016122,-6.125469
3010,4.017849,4.016541,-6.126094
3011,4.018268,4.016961,-6.126719
3012,4.018687,4.017380,-6.127344
3013,4.019105,4.017799,-6.127969
3014,4.019524,4.018218,-6.128594
3015,4.019942,4.018636,-6.129218
3016,4.020360,4.019055,-6.129842
3017,4.020778,4.019473,-6.130466
3018,4.021196,4.019892,-6.131090
3019,4.021613,4.020310,-6.131713
3020,4.022031,4.020728,-6.132336
3021,4.022448,4.021146,-6.132959
3022,4.022866,4.021563,-6.133582
3023,4.023283,4.021981,-6.134205
3024,4.023700,4.022398,-6.134827
3025,4.024116,4.022816,-6.135449
3026,4.024533,4.023233,-6.136071
3027,4.024950,4.023650,-6.136693
3028,4.025366,4.024067,-6.137315
3029,4.025782,4.024483,-6.137936
3030,4.026198,4.024900,-6.138557
3031,4.026614,4.025316,-6.139178
3032,4.027030,4.025732,-6.139799
3033,4.027446,4.026149,-6.140419
3034,4.027861,4.026565,-6.141039
3035,4.028277,4.026980,-6.141660
3036,4.028692,4.027396,-6.142279
3037,4.029107,4.027812,-6.142899
3038,4.029522,4.028227,-6.143518
3039,4.029937,4.028642,-6.144138
3040,4.030351,4.029057,-6.144757
3041,4.030766,4.029472,-6.145375
3042,4.031180,4.029887,-6.145994
3043,4.031595,4.030302,-6.146612
3044,4.032009,4.030716,-6.147230
3045,4.032423,4.031131,-6.147848
3046,4.032836,4.031545,-6.148466
3047,4.033250,4.031959,-6.149084
3048,4.033664,4.032373,-6.149701
3049,4.034077,4.032787,-6.150318
3050,4.034490,4.033201,-6.150935
3051,4.034903,4.033614,-6.151552
3052,4.035316,4.034028,-6.152168
3053,4.035729,4.034441,-6.152784
3054,4.036142,4.034854,-6.153400
3055,4.036554,4.035267,-6.154016
3056,4.036967,4.035680,-6.154632
3057,4.037379,4.036093,-6.155247
3058,4.037791,4.036505,-6.155862
3059,4.038203,4.036918,-6.156477
3060,4.038615,4.037330,-6.157092
3061,4.039027,4.037742,-6.157707
3062,4.039438,4.038154,-6.158321
3063,4.039850,4.038566,-6.158935
3064,4.040261,4.038978,-6.159549
3065,4.040672,4.039389,-6.160163
3066,4.041083,4.039801,-6.160776
3067,4.041494,4.040212,-6.161390
3068,4.041905,4.040623,-6.162003
3069,4.042315,4.041034,-6.162616
3070,4.042726,4.041445,-6.163228
