Epoch,Slope,Intercept
2664,-1.000379,1.526628
2665,-1.000379,1.526624
2666,-1.000378,1.526619
2667,-1.000378,1.526615
2668,-1.000378,1.526610
2669,-1.000378,1.526606
2670,-1.000378,1.526601
2671,-1.000378,1.526597
2672,-1.000377,1.526592
2673,-1.000377,1.526588
2674,-1.000377,1.526583
2675,-1.000377,1.526579
2676,-1.000377,1.526574
2677,-1.000376,1.526570
2678,-1.000376,1.526566
2679,-1.000376,1.526561
2680,-1.000376,1.526557
2681,-1.000376,1.526552
2682,-1.000375,1.526548
2683,-1.000375,1.526543
2684,-1.000375,1.526539
2685,-1.000375,1.526534
2686,-1.000375,1.526530
2687,-1.000375,1.526526
2688,-1.000374,1.526521
2689,-1.000374,1.526517
2690,-1.000374,1.526512
2691,-1.000374,1.526508
2692,-1.000374,1.526503
2693,-1.000373,1.526499
2694,-1.000373,1.526495
2695,-1.000373,1.526490
2696,-1.000373,1.526486
2697,-1.000373,1.526481
2698,-1.000373,1.526477
2699,-1.000372,1.526473
2700,-1.000372,1.526468
2701,-1.000372,1.526464
2702,-1.000372,1.526459
2703,-1.000372,1.526455
2704,-1.000371,1.526451
2705,-1.000371,1.526446
2706,-1.000371,1.526442
2707,-1.000371,1.526438
2708,-1.000371,1.526433
2709,-1.000371,1.526429
2710,-1.000370,1.526424
2711,-1.000370,1.526420
2712,-1.000370,1.526416
2713,-1.000370,1.526411
2714,-1.000370,1.526407
2715,-1.000369,1.526403
2716,-1.000369,1.526398
2717,-1.000369,1.526394
2718,-1.000369,1.526390
2719,-1.000369,1.526385
2720,-1.000369,1.526381
2721,-1.000368,1.526377
2722,-1.000368,1.526372
2723,-1.000368,1.526368
2724,-1.000368,1.526364
2725,-1.000368,1.526359
2726,-1.000368,1.526355
2727,-1.000367,1.526351
2728,-1.000367,1.526347
2729,-1.000367,1.526342
2730,-1.000367,1.526338
2731,-1.000367,1.526334
2732,-1.000366,1.526329
2733,-1.000366,1.526325
2734,-1.000366,1.526321
2735,-1.000366,1.526316
2736,-1.000366,1.526312
2737,-1.000366,1.526308
2738,-1.000365,1.526304
2739,-1.000365,1.526299
2740,-1.000365,1.526295
2741,-1.000365,1.526291
2742,-1.000365,1.526287
2743,-1.000365,1.526282
2744,-1.000364,1.526278
2745,-1.000364,1.526274
2746,-1.000364,1.526270
2747,-1.000364,1.526265
2748,-1.000364,1.526261
2749,-1.000363,1.526257
2750,-1.000363,1.526253
2751,-1.000363,1.526248
2752,-1.000363,1.526244
2753,-1.000363,1.526240
2754,-1.000363,1.526236
2755,-1.000362,1.526231
2756,-1.000362,1.526227
2757,-1.000362,1.526223
2758,-1.000362,1.526219
2759,-1.000362,1.526215
2760,-1.000362,1.526210
2761,-1.000361,1.526206
2762,-1.000361,1.526202
2763,-1.000361,1.526198
2764,-1.000361,1.526194
2765,-1.000361,1.526189
2766,-1.000361,1.526185
2767,-1.000360,1.526181
2768,-1.000360,1.526177
2769,-1.000360,1.526173
2770,-1.000360,1.526168
2771,-1.000360,1.526164
2772,-1.000360,1.526160
2773,-1.000359,1.526156
2774,-1.000359,1.526152
2775,-1.000359,1.526147
2776,-1.000359,1.526143
2777,-1.000359,1.526139
2778,-1.000359,1.526135
2779,-1.000358,1.526131
2780,-1.000358,1.526127
2781,-1.000358,1.526123
2782,-1.000358,1.526118
2783,-1.000358,1.526114
2784,-1.000357,1.526110
2785,-1.000357,1.526106
2786,-1.000357,1.526102
2787,-1.000357,1.526098
2788,-1.000357,1.526094
2789,-1.000357,1.526089
2790,-1.000356,1.526085
2791,-1.000356,1.526081
2792,-1.000356,1.526077
2793,-1.000356,1.526073
2794,-1.000356,1.526069
2795,-1.000356,1.526065
2796,-1.000355,1.526061
2797,-1.000355,1.526056
2798,-1.000355,1.526052
2799,-1.000355,1.526048
2800,-1.000355,1.526044
2801,-1.000355,1.526040
2802,-1.000354,1.526036
2803,-1.000354,1.526032
2804,-1.000354,1.526028
2805,-1.000354,1.526024
2806,-1.000354,1.526020
2807,-1.000354,1.526016
2808,-1.000353,1.526011
2809,-1.000353,1.526007
2810,-1.000353,1.526003
2811,-1.000353,1.525999
2812,-1.000353,1.525995
2813,-1.000353,1.525991
2814,-1.000352,1.525987
2815,-1.000352,1.525983
2816,-1.000352,1.525979
2817,-1.000352,1.525975
2818,-1.000352,1.525971
2819,-1.000352,1.525967
2820,-1.000351,1.525963
2821,-1.000351,1.525959
2822,-1.000351,1.525955
2823,-1.000351,1.525951
2824,-1.000351,1.525947
2825,-1.000351,1.525943
2826,-1.000351,1.525939
2827,-1.000350,1.525935
2828,-1.000350,1.525931
2829,-1.000350,1.525926
2830,-1.000350,1.525922
2831,-1.000350,1.525918
2832,-1.000350,1.525914
2833,-1.000349,1.525910
2834,-1.000349,1.525906
2835,-1.000349,1.525902
2836,-1.000349,1.525898
2837,-1.000349,1.525894
2838,-1.000349,1.525890
2839,-1.000348,1.525886
2840,-1.000348,1.525882
2841,-1.000348,1.525878
2842,-1.000348,1.525874
2843,-1.000348,1.525870
2844,-1.000348,1.525867
2845,-1.000347,1.525863
2846,-1.000347,1.525859
2847,-1.000347,1.525855
2848,-1.000347,1.525851
2849,-1.000347,1.525847
2850,-1.000347,1.525843
2851,-1.000346,1.525839
2852,-1.000346,1.525835
2853,-1.000346,1.525831
2854,-1.000346,1.525827
2855,-1.000346,1.525823
2856,-1.000346,1.525819
2857,-1.000345,1.525815
2858,-1.000345,1.525811
2859,-1.000345,1.525807
2860,-1.000345,1.525803
2861,-1.000345,1.525799
2862,-1.000345,1.525795
2863,-1.000345,1.525791
2864,-1.000344,1.525787
2865,-1.000344,1.525784
2866,-1.000344,1.525780
2867,-1.000344,1.525776
2868,-1.000344,1.525772
2869,-1.000344,1.525768
2870,-1.000343,1.525764
2871,-1.000343,1.525760
2872,-1.000343,1.525756
2873,-1.000343,1.525752
2874,-1.000343,1.525748
2875,-1.000343,1.525744
2876,-1.000342,1.525740
2877,-1.000342,1.525737
2878,-1.000342,1.525733
2879,-1.000342,1.525729
2880,-1.000342,1.525725
2881,-1.000342,1.525721
2882,-1.000342,1.525717
2883,-1.000341,1.525713
2884,-1.000341,1.525709
2885,-1.000341,1.525706
2886,-1.000341,1.525702
2887,-1.000341,1.525698
2888,-1.000341,1.525694
2889,-1.000340,1.525690
2890,-1.000340,1.525686
2891,-1.000340,1.525682
2892,-1.000340,1.525678
2893,-1.000340,1.525675
2894,-1.000340,1.525671
2895,-1.000340,1.525667
2896,-1.000339,1.525663
2897,-1.000339,1.525659
2898,-1.000339,1.525655
2899,-1.000339,1.525652
2900,-1.000339,1.525648
2901,-1.000339,1.525644
2902,-1.000338,1.525640
2903,-1.000338,1.525636
2904,-1.000338,1.525632
2905,-1.000338,1.525629
2906,-1.000338,1.525625
2907,-1.000338,1.525621
2908,-1.000338,1.525617
2909,-1.000337,1.525613
2910,-1.000337,1.525609
2911,-1.000337,1.525606
2912,-1.000337,1.525602
2913,-1.000337,1.525598
2914,-1.000337,1.525594
2915,-1.000336,1.525590
2916,-1.000336,1.525587
2917,-1.000336,1.525583
2918,-1.000336,1.525579
2919,-1.000336,1.525575
2920,-1.000336,1.525571
2921,-1.000336,1.525568
2922,-1.000335,1.525564
2923,-1.000335,1.525560
2924,-1.000335,1.525556
2925,-1.000335,1.525553
2926,-1.000335,1.525549
2927,-1.000335,1.525545
2928,-1.000334,1.525541
2929,-1.000334,1.525537
2930,-1.000334,1.525534
2931,-1.000334,1.525530
2932,-1.000334,1.525526
2933,-1.000334,1.525522
2934,-1.000334,1.525519
2935,-1.000333,1.525515
2936,-1.000333,1.525511
2937,-1.000333,1.525507
2938,-1.000333,1.525504
2939,-1.000333,1.525500
2940,-1.000333,1.525496
2941,-1.000333,1.525492
2942,-1.000332,1.525489
2943,-1.000332,1.525485
2944,-1.000332,1.525481
2945,-1.000332,1.525478
2946,-1.000332,1.525474
2947,-1.000332,1.525470
2948,-1.000331,1.525466
2949,-1.000331,1.525463
2950,-1.000331,1.525459
2951,-1.000331,1.525455
2952,-1.000331,1.525451
2953,-1.000331,1.525448
2954,-1.000331,1.525444
2955,-1.000330,1.525440
2956,-1.000330,1.525437
2957,-1.000330,1.525433
2958,-1.000330,1.525429
2959,-1.000330,1.525426
2960,-1.000330,1.525422
2961,-1.000330,1.525418
2962,-1.000329,1.525415
2963,-1.000329,1.525411
2964,-1.000329,1.525407
2965,-1.000329,1.525403
2966,-1.000329,1.525400
2967,-1.000329,1.525396
2968,-1.000329,1.525392
2969,-1.000328,1.525389
2970,-1.000328,1.525385
2971,-1.000328,1.525381
2972,-1.000328,1.525378
2973,-1.000328,1.525374
2974,-1.000328,1.525370
2975,-1.000327,1.525367
2976,-1.000327,1.525363
2977,-1.000327,1.525359
2978,-1.000327,1.525356
2979,-1.000327,1.525352
2980,-1.000327,1.525348
2981,-1.000327,1.525345
2982,-1.000326,1.525341
2983,-1.000326,1.525338
2984,-1.000326,1.525334
2985,-1.000326,1.525330
2986,-1.000326,1.525327
2987,-1.000326,1.525323
2988,-1.000326,1.525319
2989,-1.000325,1.525316
2990,-1.000325,1.525312
2991,-1.000325,1.525309
2992,-1.000325,1.525305
2993,-1.000325,1.525301
2994,-1.000325,1.525298
2995,-1.000325,1.525294
2996,-1.000324,1.525290
2997,-1.000324,1.525287
2998,-1.000324,1.525283
2999,-1.000324,1.525280
3000,-1.000324,1.525276
3001,-1.000324,1.525272
3002,-1.000324,1.525269
3003,-1.000323,1.525265
3004,-1.000323,1.525262
3005,-1.000323,1.525258
3006,-1.000323,1.525254
3007,-1.000323,1.525251
3008,-1.000323,1.525247
3009,-1.000323,1.525244
3010,-1.000322,1.525240
3011,-1.000322,1.525237
3012,-1.000322,1.525233
3013,-1.000322,1.525229
3014,-1.000322,1.525226
3015,-1.000322,1.525222
3016,-1.000322,1.525219
3017,-1.000321,1.525215
3018,-1.000321,1.525212
3019,-1.000321,1.525208
3020,-1.000321,1.525204
3021,-1.000321,1.525201
3022,-1.000321,1.525197
3023,-1.000321,1.525194
3024,-1.000320,1.525190
3025,-1.000320,1.525187
3026,-1.000320,1.525183
3027,-1.000320,1.525180
3028,-1.000320,1.525176
3029,-1.000320,1.525173
3030,-1.000320,1.525169
3031,-1.000319,1.525165
3032,-1.000319,1.525162
3033,-1.000319,1.525158
3034,-1.000319,1.525155
3035,-1.000319,1.525151
3036,-1.000319,1.525148
3037,-1.000319,1.525144
3038,-1.000319,1.525141
3039,-1.000318,1.525137
3040,-1.000318,1.525134
3041,-1.000318,1.525130
3042,-1.000318,1.525127
3043,-1.000318,1.525123
3044,-1.000318,1.525120
3045,-1.000318,1.525116
3046,-1.000317,1.525113
3047,-1.000317,1.525109
3048,-1.000317,1.525106
3049,-1.000317,1.525102
3050,-1.000317,1.525099
3051,-1.000317,1.525095
3052,-1.000317,1.525092
3053,-1.000316,1.525088
3054,-1.000316,1.525085
3055,-1.000316,1.525081
3056,-1.000316,1.525078
3057,-1.000316,1.525074
3058,-1.000316,1.525071
3059,-1.000316,1.525067
3060,-1.000315,1.525064
3061,-1.000315,1.525060
3062,-1.000315,1.525057
3063,-1.000315,1.525054
3064,-1.000315,1.525050
3065,-1.000315,1.525047
3066,-1.000315,1.525043
3067,-1.000315,1.525040
3068,-1.000314,1.525036
3069,-1.000314,1.525033
3070,-1.000314,1.525029
3071,-1.000314,1.525026
3072,-1.000314,1.525022
3073,-1.000314,1.525019
3074,-1.000314,1.525016
3075,-1.000313,1.525012
3076,-1.000313,1.525009
3077,-1.000313,1.525005
3078,-1.000313,1.525002
3079,-1.000313,1.524998
3080,-1.000313,1.524995
3081,-1.000313,1.524991
3082,-1.000312,1.524988
3083,-1.000312,1.524985
3084,-1.000312,1.524981
3085,-1.000312,1.524978
3086,-1.000312,1.524974
3087,-1.000312,1.524971
3088,-1.000312,1.524968
3089,-1.000312,1.524964
3090,-1.000311,1.524961
3091,-1.000311,1.524957
3092,-1.000311,1.524954
3093,-1.000311,1.524951
3094,-1.000311,1.524947
3095,-1.000311,1.524944
3096,-1.000311,1.524940
3097,-1.000310,1.524937
3098,-1.000310,1.524934
3099,-1.000310,1.524930
3100,-1.000310,1.524927
3101,-1.000310,1.524923
3102,-1.000310,1.524920
3103,-1.000310,1.524917
3104,-1.000310,1.524913
3105,-1.000309,1.524910
3106,-1.000309,1.524906
3107,-1.000309,1.524903
3108,-1.000309,1.524900
3109,-1.000309,1.524896
3110,-1.000309,1.524893
3111,-1.000309,1.524890
3112,-1.000308,1.524886
3113,-1.000308,1.524883
3114,-1.000308,1.524880
3115,-1.000308,1.524876
3116,-1.000308,1.524873
3117,-1.000308,1.524869
3118,-1.000308,1.524866
3119,-1.000308,1.524863
3120,-1.000307,1.524859
3121,-1.000307,1.524856
3122,-1.000307,1.524853
3123,-1.000307,1.524849
3124,-1.000307,1.524846
3125,-1.000307,1.524843
3126,-1.000307,1.524839
3127,-1.000307,1.524836
3128,-1.000306,1.524833
3129,-1.000306,1.524829
3130,-1.000306,1.524826
3131,-1.000306,1.524823
3132,-1.000306,1.524819
3133,-1.000306,1.524816
3134,-1.000306,1.524813
3135,-1.000305,1.524809
3136,-1.000305,1.524806
3137,-1.000305,1.524803
3138,-1.000305,1.524799
3139,-1.000305,1.524796
3140,-1.000305,1.524793
3141,-1.000305,1.524790
3142,-1.000305,1.524786
3143,-1.000304,1.524783
3144,-1.000304,1.524780
3145,-1.000304,1.524776
3146,-1.000304,1.524773
3147,-1.000304,1.524770
3148,-1.000304,1.524766
3149,-1.000304,1.524763
3150,-1.000304,1.524760
3151,-1.000303,1.524757
3152,-1.000303,1.524753
3153,-1.000303,1.524750
3154,-1.000303,1.524747
3155,-1.000303,1.524743
3156,-1.000303,1.524740
3157,-1.000303,1.524737
3158,-1.000303,1.524734
3159,-1.000302,1.524730
3160,-1.000302,1.524727
3161,-1.000302,1.524724
3162,-1.000302,1.524721
3163,-1.000302,1.524717
3164,-1.000302,1.524714
3165,-1.000302,1.524711
3166,-1.000302,1.524707
3167,-1.000301,1.524704
3168,-1.000301,1.524701
3169,-1.000301,1.524698
3170,-1.000301,1.524694
3171,-1.000301,1.524691
3172,-1.000301,1.524688
3173,-1.000301,1.524685
3174,-1.000301,1.524681
3175,-1.000300,1.524678
3176,-1.000300,1.524675
3177,-1.000300,1.524672
3178,-1.000300,1.524669
3179,-1.000300,1.524665
3180,-1.000300,1.524662
3181,-1.000300,1.524659
3182,-1.000300,1.524656
3183,-1.000299,1.524652
3184,-1.000299,1.524649
3185,-1.000299,1.524646
3186,-1.000299,1.524643
3187,-1.000299,1.524639
3188,-1.000299,1.524636
3189,-1.000299,1.524633
3190,-1.000299,1.524630
3191,-1.000298,1.524627
3192,-1.000298,1.524623
3193,-1.000298,1.524620
3194,-1.000298,1.524617
3195,-1.000298,1.524614
3196,-1.000298,1.524611
3197,-1.000298,1.524607
3198,-1.000298,1.524604
3199,-1.000297,1.524601
3200,-1.000297,1.524598
3201,-1.000297,1.524595
3202,-1.000297,1.524591
3203,-1.000297,1.524588
3204,-1.000297,1.524585
3205,-1.000297,1.524582
3206,-1.000297,1.524579
3207,-1.000296,1.524575
3208,-1.000296,1.524572
3209,-1.000296,1.524569
3210,-1.000296,1.524566
3211,-1.000296,1.524563
3212,-1.000296,1.524560
3213,-1.000296,1.524556
3214,-1.000296,1.524553
3215,-1.000295,1.524550
3216,-1.000295,1.524547
3217,-1.000295,1.524544
3218,-1.000295,1.524541
3219,-1.000295,1.524537
3220,-1.000295,1.524534
3221,-1.000295,1.524531
3222,-1.000295,1.524528
3223,-1.000294,1.524525
3224,-1.000294,1.524522
3225,-1.000294,1.524519
3226,-1.000294,1.524515
3227,-1.000294,1.524512
3228,-1.000294,1.524509
3229,-1.000294,1.524506
3230,-1.000294,1.524503
3231,-1.000293,1.524500
3232,-1.000293,1.524497
3233,-1.000293,1.524493
3234,-1.000293,1.524490
3235,-1.000293,1.524487
3236,-1.000293,1.524484
3237,-1.000293,1.524481
3238,-1.000293,1.524478
3239,-1.000293,1.524475
3240,-1.000292,1.524472
3241,-1.000292,1.524468
3242,-1.000292,1.524465
3243,-1.000292,1.524462
3244,-1.000292,1.524459
3245,-1.000292,1.524456
3246,-1.000292,1.524453
3247,-1.000292,1.524450
3248,-1.000291,1.524447
3249,-1.000291,1.524443
3250,-1.000291,1.524440
3251,-1.000291,1.524437
3252,-1.000291,1.524434
3253,-1.000291,1.524431
3254,-1.000291,1.524428
3255,-1.000291,1.524425
3256,-1.000290,1.524422
3257,-1.000290,1.524419
3258,-1.000290,1.524416
3259,-1.000290,1.524413
3260,-1.000290,1.524409
3261,-1.000290,1.524406
3262,-1.000290,1.524403
3263,-1.000290,1.524400
3264,-1.000290,1.524397
3265,-1.000289,1.524394
3266,-1.000289,1.524391
3267,-1.000289,1.524388
3268,-1.000289,1.524385
3269,-1.000289,1.524382
3270,-1.000289,1.524379
3271,-1.000289,1.524376
3272,-1.000289,1.524373
3273,-1.000288,1.524369
3274,-1.000288,1.524366
3275,-1.000288,1.524363
3276,-1.000288,1.524360
3277,-1.000288,1.524357
3278,-1.000288,1.524354
3279,-1.000288,1.524351
3280,-1.000288,1.524348
3281,-1.000288,1.524345
3282,-1.000287,1.524342
3283,-1.000287,1.524339
3284,-1.000287,1.524336
3285,-1.000287,1.524333
3286,-1.000287,1.524330
3287,-1.000287,1.524327
3288,-1.000287,1.524324
3289,-1.000287,1.524321
3290,-1.000286,1.524318
3291,-1.000286,1.524315
3292,-1.000286,1.524312
3293,-1.000286,1.524309
3294,-1.000286,1.524305
3295,-1.000286,1.524302
3296,-1.000286,1.524299
3297,-1.000286,1.524296
3298,-1.000286,1.524293
3299,-1.000285,1.524290
3300,-1.000285,1.524287
3301,-1.000285,1.524284
3302,-1.000285,1.524281
3303,-1.000285,1.524278
3304,-1.000285,1.524275
3305,-1.000285,1.524272
3306,-1.000285,1.524269
3307,-1.000285,1.524266
3308,-1.000284,1.524263
3309,-1.000284,1.524260
3310,-1.000284,1.524257
3311,-1.000284,1.524254
3312,-1.000284,1.524251
3313,-1.000284,1.524248
3314,-1.000284,1.524245
3315,-1.000284,1.524242
3316,-1.000284,1.524239
3317,-1.000283,1.524236
3318,-1.000283,1.524233
3319,-1.000283,1.524230
3320,-1.000283,1.524227
3321,-1.000283,1.524224
3322,-1.000283,1.524221
3323,-1.000283,1.524218
3324,-1.000283,1.524215
3325,-1.000282,1.524212
3326,-1.000282,1.524209
3327,-1.000282,1.524206
3328,-1.000282,1.524204
3329,-1.000282,1.524201
3330,-1.000282,1.524198
3331,-1.000282,1.524195
3332,-1.000282,1.524192
3333,-1.000282,1.524189
3334,-1.000281,1.524186
3335,-1.000281,1.524183
3336,-1.000281,1.524180
3337,-1.000281,1.524177
3338,-1.000281,1.524174
3339,-1.000281,1.524171
3340,-1.000281,1.524168
3341,-1.000281,1.524165
3342,-1.000281,1.524162
3343,-1.000280,1.524159
3344,-1.000280,1.524156
3345,-1.000280,1.524153
3346,-1.000280,1.524150
3347,-1.000280,1.524147
3348,-1.000280,1.524144
3349,-1.000280,1.524141
3350,-1.000280,1.524139
3351,-1.000280,1.524136
3352,-1.000279,1.524133
3353,-1.000279,1.524130
3354,-1.000279,1.524127
3355,-1.000279,1.524124
3356,-1.000279,1.524121
3357,-1.000279,1.524118
3358,-1.000279,1.524115
3359,-1.000279,1.524112
3360,-1.000279,1.524109
3361,-1.000278,1.524106
3362,-1.000278,1.524103
3363,-1.000278,1.524101
3364,-1.000278,1.524098
3365,-1.000278,1.524095
3366,-1.000278,1.524092
3367,-1.000278,1.524089
3368,-1.000278,1.524086
3369,-1.000278,1.524083
3370,-1.000277,1.524080
3371,-1.000277,1.524077
3372,-1.000277,1.524074
3373,-1.000277,1.524071
3374,-1.000277,1.524069
3375,-1.000277,1.524066
3376,-1.000277,1.524063
3377,-1.000277,1.524060
3378,-1.000277,1.524057
3379,-1.000276,1.524054
3380,-1.000276,1.524051
3381,-1.000276,1.524048
3382,-1.000276,1.524045
3383,-1.000276,1.524043
3384,-1.000276,1.524040
3385,-1.000276,1.524037
3386,-1.000276,1.524034
3387,-1.000276,1.524031
3388,-1.000276,1.524028
3389,-1.000275,1.524025
3390,-1.000275,1.524022
3391,-1.000275,1.524020
3392,-1.000275,1.524017
3393,-1.000275,1.524014
3394,-1.000275,1.524011
3395,-1.000275,1.524008
3396,-1.000275,1.524005
3397,-1.000275,1.524002
3398,-1.000274,1.523999
3399,-1.000274,1.523997
3400,-1.000274,1.523994
3401,-1.000274,1.523991
3402,-1.000274,1.523988
3403,-1.000274,1.523985
3404,-1.000274,1.523982
3405,-1.000274,1.523979
3406,-1.000274,1.523977
3407,-1.000273,1.523974
3408,-1.000273,1.523971
3409,-1.000273,1.523968
3410,-1.000273,1.523965
3411,-1.000273,1.523962
3412,-1.000273,1.523960
3413,-1.000273,1.523957
3414,-1.000273,1.523954
3415,-1.000273,1.523951
3416,-1.000273,1.523948
3417,-1.000272,1.523945
3418,-1.000272,1.523943
3419,-1.000272,1.523940
3420,-1.000272,1.523937
3421,-1.000272,1.523934
3422,-1.000272,1.523931
3423,-1.000272,1.523928
3424,-1.000272,1.523926
3425,-1.000272,1.523923
3426,-1.000271,1.523920
3427,-1.000271,1.523917
3428,-1.000271,1.523914
3429,-1.000271,1.523912
3430,-1.000271,1.523909
3431,-1.000271,1.523906
3432,-1.000271,1.523903
3433,-1.000271,1.523900
3434,-1.000271,1.523898
3435,-1.000271,1.523895
3436,-1.000270,1.523892
3437,-1.000270,1.523889
3438,-1.000270,1.523886
3439,-1.000270,1.523884
3440,-1.000270,1.523881
3441,-1.000270,1.523878
3442,-1.000270,1.523875
3443,-1.000270,1.523872
3444,-1.000270,1.523870
3445,-1.000269,1.523867
3446,-1.000269,1.523864
3447,-1.000269,1.523861
3448,-1.000269,1.523858
3449,-1.000269,1.523856
3450,-1.000269,1.523853
3451,-1.000269,1.523850
3452,-1.000269,1.523847
3453,-1.000269,1.523845
3454,-1.000269,1.523842
3455,-1.000268,1.523839
3456,-1.000268,1.523836
3457,-1.000268,1.523833
3458,-1.000268,1.523831
3459,-1.000268,1.523828
3460,-1.000268,1.523825
3461,-1.000268,1.523822
3462,-1.000268,1.523820
3463,-1.000268,1.523817
3464,-1.000267,1.523814
3465,-1.000267,1.523811
3466,-1.000267,1.523809
3467,-1.000267,1.523806
3468,-1.000267,1.523803
3469,-1.000267,1.523800
3470,-1.000267,1.523798
3471,-1.000267,1.523795
3472,-1.000267,1.523792
3473,-1.000267,1.523789
3474,-1.000266,1.523787
3475,-1.000266,1.523784
3476,-1.000266,1.523781
3477,-1.000266,1.523778
3478,-1.000266,1.523776
3479,-1.000266,1.523773
3480,-1.000266,1.523770
3481,-1.000266,1.523767
3482,-1.000266,1.523765
3483,-1.000266,1.523762
3484,-1.000265,1.523759
3485,-1.000265,1.523756
3486,-1.000265,1.523754
3487,-1.000265,1.523751
3488,-1.000265,1.523748
3489,-1.000265,1.523745
3490,-1.000265,1.523743
3491,-1.000265,1.523740
3492,-1.000265,1.523737
3493,-1.000265,1.523735
3494,-1.000264,1.523732
3495,-1.000264,1.523729
3496,-1.000264,1.523726
3497,-1.000264,1.523724
3498,-1.000264,1.523721
3499,-1.000264,1.523718
3500,-1.000264,1.523716
3501,-1.000264,1.523713
3502,-1.000264,1.523710
3503,-1.000264,1.523707
3504,-1.000263,1.523705
3505,-1.000263,1.523702
3506,-1.000263,1.523699
3507,-1.000263,1.523697
3508,-1.000263,1.523694
3509,-1.000263,1.523691
3510,-1.000263,1.523689
3511,-1.000263,1.523686
3512,-1.000263,1.523683
3513,-1.000263,1.523681
3514,-1.000262,1.523678
3515,-1.000262,1.523675
3516,-1.000262,1.523672
3517,-1.000262,1.523670
3518,-1.000262,1.523667
3519,-1.000262,1.523664
3520,-1.000262,1.523662
3521,-1.000262,1.523659
3522,-1.000262,1.523656
3523,-1.000262,1.523654
3524,-1.000261,1.523651
3525,-1.000261,1.523648
3526,-1.000261,1.523646
3527,-1.000261,1.523643
3528,-1.000261,1.523640
3529,-1.000261,1.523638
3530,-1.000261,1.523635
3531,-1.000261,1.523632
3532,-1.000261,1.523630
3533,-1.000261,1.523627
3534,-1.000260,1.523624
3535,-1.000260,1.523622
3536,-1.000260,1.523619
3537,-1.000260,1.523616
3538,-1.000260,1.523614
3539,-1.000260,1.523611
3540,-1.000260,1.523608
3541,-1.000260,1.523606
3542,-1.000260,1.523603
3543,-1.000260,1.523600
3544,-1.000259,1.523598
3545,-1.000259,1.523595
3546,-1.000259,1.523592
3547,-1.000259,1.523590
3548,-1.000259,1.523587
3549,-1.000259,1.523585
3550,-1.000259,1.523582
3551,-1.000259,1.523579
3552,-1.000259,1.523577
3553,-1.000259,1.523574
3554,-1.000258,1.523571
3555,-1.000258,1.523569
3556,-1.000258,1.523566
3557,-1.000258,1.523563
3558,-1.000258,1.523561
3559,-1.000258,1.523558
3560,-1.000258,1.523556
3561,-1.000258,1.523553
3562,-1.000258,1.523550
3563,-1.000258,1.523548
3564,-1.000258,1.523545
3565,-1.000257,1.523542
3566,-1.000257,1.523540
3567,-1.000257,1.523537
3568,-1.000257,1.523535
3569,-1.000257,1.523532
3570,-1.000257,1.523529
3571,-1.000257,1.523527
3572,-1.000257,1.523524
3573,-1.000257,1.523522
3574,-1.000257,1.523519
3575,-1.000256,1.523516
3576,-1.000256,1.523514
3577,-1.000256,1.523511
3578,-1.000256,1.523509
3579,-1.000256,1.523506
3580,-1.000256,1.523503
3581,-1.000256,1.523501
3582,-1.000256,1.523498
3583,-1.000256,1.523496
3584,-1.000256,1.523493
3585,-1.000256,1.523490
3586,-1.000255,1.523488
3587,-1.000255,1.523485
3588,-1.000255,1.523483
3589,-1.000255,1.523480
3590,-1.000255,1.523477
3591,-1.000255,1.523475
3592,-1.000255,1.523472
3593,-1.000255,1.523470
3594,-1.000255,1.523467
3595,-1.000255,1.523465
3596,-1.000254,1.523462
3597,-1.000254,1.523459
3598,-1.000254,1.523457
3599,-1.000254,1.523454
3600,-1.000254,1.523452
3601,-1.000254,1.523449
3602,-1.000254,1.523446
3603,-1.000254,1.523444
3604,-1.000254,1.523441
3605,-1.000254,1.523439
3606,-1.000254,1.523436
3607,-1.000253,1.523434
3608,-1.000253,1.523431
3609,-1.000253,1.523429
3610,-1.000253,1.523426
3611,-1.000253,1.523423
3612,-1.000253,1.523421
3613,-1.000253,1.523418
3614,-1.000253,1.523416
3615,-1.000253,1.523413
3616,-1.000253,1.523411
3617,-1.000253,1.523408
3618,-1.000252,1.523406
3619,-1.000252,1.523403
3620,-1.000252,1.523400
3621,-1.000252,1.523398
3622,-1.000252,1.523395
3623,-1.000252,1.523393
3624,-1.000252,1.523390
3625,-1.000252,1.523388
3626,-1.000252,1.523385
3627,-1.000252,1.523383
3628,-1.000251,1.523380
3629,-1.000251,1.523378
3630,-1.000251,1.523375
3631,-1.000251,1.523372
3632,-1.000251,1.523370
3633,-1.000251,1.523367
3634,-1.000251,1.523365
3635,-1.000251,1.523362
3636,-1.000251,1.523360
3637,-1.000251,1.523357
3638,-1.000251,1.523355
3639,-1.000250,1.523352
3640,-1.000250,1.523350
3641,-1.000250,1.523347
3642,-1.000250,1.523345
3643,-1.000250,1.523342
3644,-1.000250,1.523340
3645,-1.000250,1.523337
3646,-1.000250,1.523335
3647,-1.000250,1.523332
3648,-1.000250,1.523330
3649,-1.000250,1.523327
3650,-1.000249,1.523325
3651,-1.000249,1.523322
3652,-1.000249,1.523320
3653,-1.000249,1.523317
3654,-1.000249,1.523315
3655,-1.000249,1.523312
3656,-1.000249,1.523310
3657,-1.000249,1.523307
3658,-1.000249,1.523305
3659,-1.000249,1.523302
3660,-1.000249,1.523300
3661,-1.000248,1.523297
3662,-1.000248,1.523295
