Epoch,Weight1,Weight2,Bias
325,-1.828135,-1.966165,0.505374
326,-1.831782,-1.969205,0.507643
327,-1.835420,-1.972240,0.509905
328,-1.839051,-1.975271,0.512161
329,-1.842674,-1.978298,0.514411
330,-1.846290,-1.981320,0.516654
331,-1.849898,-1.984338,0.518891
332,-1.853498,-1.987352,0.521121
333,-1.857091,-1.990361,0.523346
334,-1.860676,-1.993367,0.525564
335,-1.864254,-1.996367,0.527776
336,-1.867824,-1.999364,0.529981
337,-1.871387,-2.002356,0.532181
338,-1.874942,-2.005345,0.534374
339,-1.878490,-2.008328,0.536562
340,-1.882030,-2.011308,0.538743
341,-1.885563,-2.014283,0.540919
342,-1.889089,-2.017254,0.543088
343,-1.892608,-2.020221,0.545252
344,-1.896119,-2.023184,0.547409
345,-1.899622,-2.026142,0.549561
346,-1.903119,-2.029096,0.551707
347,-1.906608,-2.032046,0.553847
348,-1.910091,-2.034991,0.555981
349,-1.913566,-2.037933,0.558110
350,-1.917033,-2.040870,0.560232
351,-1.920494,-2.043803,0.562349
352,-1.923948,-2.046732,0.564461
353,-1.927394,-2.049656,0.566566
354,-1.930833,-2.052577,0.568666
355,-1.934266,-2.055493,0.570761
356,-1.937691,-2.058405,0.572850
357,-1.941109,-2.061312,0.574933
358,-1.944521,-2.064216,0.577011
359,-1.947925,-2.067115,0.579083
360,-1.951323,-2.070011,0.581150
361,-1.954713,-2.072902,0.583212
362,-1.958097,-2.075789,0.585268
363,-1.961474,-2.078672,0.587318
364,-1.964843,-2.081550,0.589363
365,-1.968207,-2.084425,0.591403
366,-1.971563,-2.087295,0.593438
367,-1.974913,-2.090161,0.595467
368,-1.978255,-2.093023,0.597491
369,-1.981591,-2.095881,0.599510
370,-1.984921,-2.098735,0.601524
371,-1.988243,-2.101585,0.603532
372,-1.991559,-2.104431,0.605536
373,-1.994869,-2.107272,0.607534
374,-1.998172,-2.110110,0.609527
375,-2.001468,-2.112943,0.611515
376,-2.004757,-2.115772,0.613498
377,-2.008040,-2.118598,0.615476
378,-2.011317,-2.121419,0.617449
379,-2.014587,-2.124236,0.619417
380,-2.017850,-2.127049,0.621380
381,-2.021107,-2.129858,0.623338
382,-2.024358,-2.132663,0.625291
383,-2.027602,-2.135464,0.627239
384,-2.030839,-2.138260,0.629182
385,-2.034071,-2.141053,0.631121
386,-2.037296,-2.143842,0.633054
387,-2.040514,-2.146627,0.634983
388,-2.043726,-2.149407,0.636907
389,-2.046932,-2.152184,0.638827
390,-2.050132,-2.154957,0.640741
391,-2.053325,-2.157726,0.642651
392,-2.056512,-2.160490,0.644556
