Epoch,Slope,Intercept
189,-0.825489,0.080000
190,-0.826793,0.082108
191,-0.828085,0.084198
192,-0.829365,0.086272
193,-0.830633,0.088329
194,-0.831890,0.090369
195,-0.833135,0.092393
196,-0.834368,0.094401
197,-0.835591,0.096393
198,-0.836802,0.098369
199,-0.838002,0.100328
200,-0.839192,0.102273
201,-0.840370,0.104201
202,-0.841538,0.106114
203,-0.842695,0.108012
204,-0.843842,0.109894
205,-0.844979,0.111762
206,-0.846105,0.113614
207,-0.847222,0.115452
208,-0.848328,0.117274
209,-0.849424,0.119083
210,-0.850511,0.120876
211,-0.851588,0.122656
212,-0.852655,0.124421
213,-0.853713,0.126172
214,-0.854762,0.127909
215,-0.855801,0.129632
216,-0.856831,0.131341
217,-0.857852,0.133037
218,-0.858864,0.134719
219,-0.859866,0.136388
220,-0.860861,0.138044
221,-0.861846,0.139686
222,-0.862823,0.141315
223,-0.863791,0.142932
224,-0.864751,0.144535
225,-0.865702,0.146126
226,-0.866645,0.147705
227,-0.867580,0.149270
228,-0.868506,0.150824
229,-0.869425,0.152365
230,-0.870336,0.153894
231,-0.871239,0.155411
232,-0.872133,0.156916
233,-0.873021,0.158409
234,-0.873900,0.159890
235,-0.874772,0.161360
236,-0.875637,0.162819
237,-0.876494,0.164266
238,-0.877344,0.165701
239,-0.878186,0.167125
240,-0.879022,0.168539
241,-0.879850,0.169941
242,-0.880671,0.171332
243,-0.881485,0.172713
244,-0.882292,0.174083
245,-0.883092,0.175442
246,-0.883886,0.176791
247,-0.884673,0.178129
248,-0.885453,0.179457
249,-0.886226,0.180775
250,-0.886993,0.182082
251,-0.887754,0.183380
252,-0.888508,0.184667
253,-0.889256,0.185945
254,-0.889998,0.187213
255,-0.890733,0.188471
256,-0.891462,0.189720
257,-0.892185,0.190959
258,-0.892902,0.192189
259,-0.893614,0.193409
260,-0.894319,0.194621
261,-0.895018,0.195823
262,-0.895712,0.197016
263,-0.896400,0.198200
264,-0.897082,0.199375
265,-0.897758,0.200541
266,-0.898429,0.201698
267,-0.899094,0.202847
268,-0.899754,0.203987
269,-0.900409,0.205119
270,-0.901058,0.206242
271,-0.901702,0.207357
272,-0.902340,0.208464
273,-0.902974,0.209562
274,-0.903602,0.210652
275,-0.904225,0.211735
276,-0.904843,0.212809
277,-0.905456,0.213875
278,-0.906064,0.214934
279,-0.906667,0.215985
280,-0.907265,0.217028
281,-0.907858,0.218063
282,-0.908447,0.219091
283,-0.909030,0.220112
284,-0.909609,0.221125
285,-0.910184,0.222130
286,-0.910754,0.223129
287,-0.911319,0.224120
288,-0.911880,0.225104
289,-0.912436,0.226081
290,-0.912988,0.227051
291,-0.913535,0.228014
292,-0.914078,0.228970
293,-0.914617,0.229919
294,-0.915151,0.230862
295,-0.915681,0.231797
296,-0.916207,0.232727
297,-0.916729,0.233649
298,-0.917247,0.234565
299,-0.917760,0.235475
300,-0.918270,0.236378
301,-0.918776,0.237275
302,-0.919277,0.238165
303,-0.919775,0.239050
304,-0.920269,0.239928
305,-0.920759,0.240800
306,-0.921245,0.241666
307,-0.921727,0.242526
308,-0.922205,0.243380
309,-0.922680,0.244228
310,-0.923151,0.245070
311,-0.923619,0.245906
312,-0.924083,0.246737
313,-0.924543,0.247562
314,-0.925000,0.248381
315,-0.925453,0.249195
316,-0.925902,0.250003
317,-0.926349,0.250806
318,-0.926791,0.251603
319,-0.927231,0.252395
320,-0.927667,0.253182
321,-0.928100,0.253963
322,-0.928529,0.254739
323,-0.928955,0.255509
324,-0.929378,0.256275
325,-0.929797,0.257035
326,-0.930214,0.257791
327,-0.930627,0.258541
328,-0.931037,0.259286
329,-0.931444,0.260027
330,-0.931848,0.260762
331,-0.932249,0.261493
332,-0.932647,0.262219
333,-0.933042,0.262940
334,-0.933434,0.263656
335,-0.933823,0.264368
336,-0.934209,0.265075
337,-0.934592,0.265777
338,-0.934972,0.266475
339,-0.935350,0.267168
340,-0.935725,0.267857
341,-0.936096,0.268542
342,-0.936466,0.269222
343,-0.936832,0.269897
344,-0.937196,0.270568
345,-0.937557,0.271235
346,-0.937915,0.271898
347,-0.938270,0.272556
348,-0.938623,0.273211
349,-0.938974,0.273861
350,-0.939322,0.274507
351,-0.939667,0.275149
352,-0.940010,0.275786
353,-0.940350,0.276420
354,-0.940688,0.277050
355,-0.941023,0.277676
356,-0.941356,0.278298
357,-0.941686,0.278916
358,-0.942014,0.279530
359,-0.942340,0.280141
360,-0.942663,0.280747
361,-0.942984,0.281350
362,-0.943302,0.281949
363,-0.943619,0.282545
364,-0.943933,0.283137
365,-0.944245,0.283725
366,-0.944554,0.284310
367,-0.944861,0.284891
368,-0.945166,0.285468
369,-0.945469,0.286042
370,-0.945770,0.286613
371,-0.946069,0.287180
372,-0.946365,0.287743
373,-0.946659,0.288303
374,-0.946952,0.288860
375,-0.947242,0.289414
376,-0.947530,0.289964
377,-0.947816,0.290511
378,-0.948100,0.291055
379,-0.948382,0.291595
380,-0.948662,0.292132
381,-0.948940,0.292666
382,-0.949216,0.293197
383,-0.949490,0.293725
384,-0.949762,0.294250
385,-0.950033,0.294771
386,-0.950301,0.295290
387,-0.950568,0.295805
388,-0.950832,0.296318
389,-0.951095,0.296827
390,-0.951356,0.297334
391,-0.951616,0.297837
392,-0.951873,0.298338
393,-0.952129,0.298836
394,-0.952382,0.299331
395,-0.952635,0.299823
396,-0.952885,0.300312
397,-0.953134,0.300799
398,-0.953380,0.301282
399,-0.953626,0.301763
400,-0.953869,0.302241
401,-0.954111,0.302717
402,-0.954351,0.303190
403,-0.954590,0.303660
404,-0.954827,0.304127
405,-0.955062,0.304592
406,-0.955296,0.305055
407,-0.955528,0.305514
408,-0.955759,0.305971
409,-0.955988,0.306426
410,-0.956215,0.306878
411,-0.956441,0.307328
412,-0.956665,0.307775
413,-0.956888,0.308219
414,-0.957109,0.308661
415,-0.957329,0.309101
416,-0.957548,0.309538
417,-0.957765,0.309973
418,-0.957980,0.310406
419,-0.958194,0.310836
420,-0.958407,0.311264
421,-0.958618,0.311689
422,-0.958828,0.312112
423,-0.959036,0.312533
424,-0.959243,0.312952
425,-0.959449,0.313368
426,-0.959653,0.313783
427,-0.959856,0.314194
428,-0.960057,0.314604
429,-0.960258,0.315012
430,-0.960457,0.315417
431,-0.960654,0.315820
432,-0.960851,0.316221
433,-0.961046,0.316620
434,-0.961239,0.317017
435,-0.961432,0.317412
436,-0.961623,0.317805
437,-0.961813,0.318195
438,-0.962002,0.318584
439,-0.962189,0.318970
440,-0.962375,0.319355
441,-0.962561,0.319738
442,-0.962744,0.320118
443,-0.962927,0.320497
444,-0.963109,0.320873
445,-0.963289,0.321248
446,-0.963468,0.321621
447,-0.963646,0.321992
448,-0.963823,0.322361
449,-0.963999,0.322728
450,-0.964173,0.323093
451,-0.964347,0.323456
452,-0.964519,0.323818
453,-0.964690,0.324177
454,-0.964861,0.324535
455,-0.965030,0.324891
456,-0.965198,0.325245
457,-0.965365,0.325598
458,-0.965531,0.325949
459,-0.965695,0.326297
460,-0.965859,0.326645
461,-0.966022,0.326990
462,-0.966184,0.327334
463,-0.966344,0.327676
464,-0.966504,0.328016
465,-0.966663,0.328355
466,-0.966821,0.328692
467,-0.966977,0.329027
468,-0.967133,0.329361
469,-0.967288,0.329693
470,-0.967442,0.330023
471,-0.967594,0.330352
472,-0.967746,0.330679
473,-0.967897,0.331005
474,-0.968047,0.331329
475,-0.968196,0.331651
476,-0.968345,0.331972
477,-0.968492,0.332291
478,-0.968638,0.332609
479,-0.968784,0.332926
480,-0.968928,0.333240
481,-0.969072,0.333554
482,-0.969214,0.333865
483,-0.969356,0.334176
484,-0.969497,0.334484
485,-0.969638,0.334792
486,-0.969777,0.335098
487,-0.969915,0.335402
488,-0.970053,0.335705
489,-0.970190,0.336007
490,-0.970326,0.336307
491,-0.970461,0.336605
492,-0.970595,0.336903
493,-0.970728,0.337199
494,-0.970861,0.337493
495,-0.970993,0.337786
496,-0.971124,0.338078
497,-0.971254,0.338369
498,-0.971384,0.338658
499,-0.971512,0.338946
500,-0.971640,0.339232
501,-0.971768,0.339517
502,-0.971894,0.339801
503,-0.972020,0.340084
504,-0.972145,0.340365
505,-0.972269,0.340645
506,-0.972392,0.340924
507,-0.972515,0.341201
508,-0.972637,0.341477
509,-0.972758,0.341752
510,-0.972879,0.342026
511,-0.972998,0.342298
512,-0.973118,0.342570
513,-0.973236,0.342840
514,-0.973354,0.343109
515,-0.973471,0.343376
516,-0.973587,0.343643
517,-0.973703,0.343908
518,-0.973818,0.344172
519,-0.973932,0.344435
520,-0.974046,0.344696
521,-0.974159,0.344957
522,-0.974271,0.345216
523,-0.974382,0.345475
524,-0.974494,0.345732
525,-0.974604,0.345988
526,-0.974714,0.346243
527,-0.974823,0.346496
528,-0.974931,0.346749
529,-0.975039,0.347001
530,-0.975146,0.347251
531,-0.975253,0.347500
532,-0.975359,0.347749
533,-0.975464,0.347996
534,-0.975569,0.348242
535,-0.975673,0.348487
536,-0.975777,0.348731
537,-0.975880,0.348974
538,-0.975982,0.349216
539,-0.976084,0.349457
540,-0.976185,0.349697
541,-0.976286,0.349936
542,-0.976386,0.350174
543,-0.976485,0.350411
544,-0.976584,0.350647
545,-0.976683,0.350881
546,-0.976780,0.351115
547,-0.976878,0.351348
548,-0.976974,0.351580
549,-0.977071,0.351811
550,-0.977166,0.352041
551,-0.977261,0.352270
552,-0.977356,0.352498
553,-0.977450,0.352725
554,-0.977543,0.352951
555,-0.977636,0.353177
556,-0.977729,0.353401
557,-0.977821,0.353624
558,-0.977912,0.353847
559,-0.978003,0.354068
560,-0.978094,0.354289
561,-0.978184,0.354509
562,-0.978273,0.354727
563,-0.978362,0.354945
564,-0.978450,0.355162
565,-0.978538,0.355379
566,-0.978626,0.355594
567,-0.978713,0.355808
568,-0.978799,0.356022
569,-0.978885,0.356235
570,-0.978971,0.356446
571,-0.979056,0.356657
572,-0.979141,0.356868
573,-0.979225,0.357077
574,-0.979309,0.357285
575,-0.979392,0.357493
576,-0.979475,0.357700
577,-0.979557,0.357906
578,-0.979639,0.358111
579,-0.979721,0.358315
580,-0.979802,0.358519
581,-0.979882,0.358721
582,-0.979962,0.358923
583,-0.980042,0.359124
584,-0.980121,0.359325
585,-0.980200,0.359524
586,-0.980279,0.359723
587,-0.980357,0.359921
588,-0.980434,0.360118
589,-0.980512,0.360315
590,-0.980588,0.360511
591,-0.980665,0.360705
592,-0.980741,0.360900
593,-0.980816,0.361093
594,-0.980891,0.361286
595,-0.980966,0.361478
596,-0.981040,0.361669
597,-0.981114,0.361859
598,-0.981188,0.362049
599,-0.981261,0.362238
600,-0.981334,0.362426
601,-0.981406,0.362614
602,-0.981478,0.362801
603,-0.981550,0.362987
604,-0.981621,0.363172
605,-0.981692,0.363357
606,-0.981763,0.363541
607,-0.981833,0.363725
608,-0.981903,0.363907
609,-0.981972,0.364089
610,-0.982041,0.364271
611,-0.982110,0.364451
612,-0.982178,0.364631
613,-0.982246,0.364810
614,-0.982314,0.364989
615,-0.982381,0.365167
616,-0.982448,0.365344
617,-0.982515,0.365521
618,-0.982581,0.365697
619,-0.982647,0.365872
620,-0.982713,0.366047
621,-0.982778,0.366221
622,-0.982843,0.366394
623,-0.982907,0.366567
624,-0.982972,0.366739
625,-0.983036,0.366910
626,-0.983099,0.367081
627,-0.983163,0.367252
628,-0.983225,0.367421
629,-0.983288,0.367590
630,-0.983350,0.367759
631,-0.983412,0.367926
632,-0.983474,0.368094
633,-0.983535,0.368260
634,-0.983596,0.368426
635,-0.983657,0.368591
636,-0.983718,0.368756
637,-0.983778,0.368920
638,-0.983838,0.369084
639,-0.983897,0.369247
640,-0.983956,0.369410
641,-0.984015,0.369571
642,-0.984074,0.369733
643,-0.984132,0.369893
644,-0.984190,0.370054
645,-0.984248,0.370213
646,-0.984306,0.370372
647,-0.984363,0.370531
648,-0.984420,0.370688
649,-0.984476,0.370846
650,-0.984533,0.371003
651,-0.984589,0.371159
652,-0.984644,0.371315
653,-0.984700,0.371470
654,-0.984755,0.371624
655,-0.984810,0.371778
656,-0.984865,0.371932
657,-0.984919,0.372085
658,-0.984973,0.372237
659,-0.985027,0.372389
660,-0.985081,0.372541
661,-0.985134,0.372692
662,-0.985187,0.372842
663,-0.985240,0.372992
664,-0.985293,0.373141
665,-0.985345,0.373290
666,-0.985397,0.373439
667,-0.985449,0.373586
668,-0.985501,0.373734
669,-0.985552,0.373881
670,-0.985603,0.374027
671,-0.985654,0.374173
672,-0.985704,0.374318
673,-0.985755,0.374463
674,-0.985805,0.374607
675,-0.985855,0.374751
676,-0.985904,0.374895
677,-0.985954,0.375038
678,-0.986003,0.375180
679,-0.986052,0.375322
680,-0.986100,0.375463
681,-0.986149,0.375605
682,-0.986197,0.375745
683,-0.986245,0.375885
684,-0.986293,0.376025
685,-0.986340,0.376164
686,-0.986387,0.376303
687,-0.986434,0.376441
688,-0.986481,0.376579
689,-0.986528,0.376716
690,-0.986574,0.376853
691,-0.986620,0.376989
692,-0.986666,0.377125
693,-0.986712,0.377261
694,-0.986758,0.377396
695,-0.986803,0.377531
696,-0.986848,0.377665
697,-0.986893,0.377799
698,-0.986938,0.377932
699,-0.986982,0.378065
700,-0.987026,0.378197
701,-0.987070,0.378329
702,-0.987114,0.378461
703,-0.987158,0.378592
704,-0.987201,0.378723
705,-0.987244,0.378853
706,-0.987287,0.378983
707,-0.987330,0.379113
708,-0.987373,0.379242
709,-0.987415,0.379371
710,-0.987458,0.379499
711,-0.987500,0.379627
712,-0.987541,0.379754
713,-0.987583,0.379881
714,-0.987625,0.380008
715,-0.987666,0.380134
716,-0.987707,0.380260
717,-0.987748,0.380386
718,-0.987789,0.380511
719,-0.987829,0.380636
720,-0.987869,0.380760
721,-0.987910,0.380884
722,-0.987950,0.381007
723,-0.987989,0.381130
724,-0.988029,0.381253
725,-0.988068,0.381376
726,-0.988108,0.381498
727,-0.988147,0.381619
728,-0.988186,0.381740
729,-0.988224,0.381861
730,-0.988263,0.381982
731,-0.988301,0.382102
732,-0.988339,0.382222
733,-0.988377,0.382341
734,-0.988415,0.382460
735,-0.988453,0.382579
736,-0.988490,0.382697
737,-0.988528,0.382815
738,-0.988565,0.382932
739,-0.988602,0.383050
740,-0.988639,0.383167
741,-0.988675,0.383283
742,-0.988712,0.383399
743,-0.988748,0.383515
744,-0.988784,0.383630
745,-0.988821,0.383746
746,-0.988856,0.383860
747,-0.988892,0.383975
748,-0.988928,0.384089
749,-0.988963,0.384202
750,-0.988998,0.384316
751,-0.989033,0.384429
752,-0.989068,0.384542
753,-0.989103,0.384654
754,-0.989138,0.384766
755,-0.989172,0.384878
756,-0.989206,0.384989
757,-0.989241,0.385100
758,-0.989275,0.385211
759,-0.989308,0.385321
760,-0.989342,0.385431
761,-0.989376,0.385541
762,-0.989409,0.385650
763,-0.989442,0.385759
764,-0.989476,0.385868
765,-0.989509,0.385977
766,-0.989541,0.386085
767,-0.989574,0.386192
768,-0.989607,0.386300
769,-0.989639,0.386407
770,-0.989671,0.386514
771,-0.989704,0.386621
772,-0.989736,0.386727
773,-0.989767,0.386833
774,-0.989799,0.386938
775,-0.989831,0.387044
776,-0.989862,0.387149
777,-0.989893,0.387253
778,-0.989925,0.387358
779,-0.989956,0.387462
780,-0.989987,0.387566
781,-0.990017,0.387669
782,-0.990048,0.387773
783,-0.990079,0.387875
784,-0.990109,0.387978
785,-0.990139,0.388080
786,-0.990169,0.388183
787,-0.990199,0.388284
788,-0.990229,0.388386
789,-0.990259,0.388487
790,-0.990289,0.388588
791,-0.990318,0.388688
792,-0.990348,0.388789
793,-0.990377,0.388889
794,-0.990406,0.388989
795,-0.990435,0.389088
796,-0.990464,0.389187
797,-0.990493,0.389286
798,-0.990521,0.389385
799,-0.990550,0.389483
800,-0.990578,0.389581
801,-0.990606,0.389679
802,-0.990635,0.389777
803,-0.990663,0.389874
804,-0.990691,0.389971
805,-0.990718,0.390068
806,-0.990746,0.390164
807,-0.990774,0.390261
808,-0.990801,0.390356
809,-0.990828,0.390452
810,-0.990856,0.390548
811,-0.990883,0.390643
812,-0.990910,0.390738
813,-0.990937,0.390832
814,-0.990964,0.390927
815,-0.990990,0.391021
816,-0.991017,0.391115
817,-0.991043,0.391208
818,-0.991070,0.391302
819,-0.991096,0.391395
820,-0.991122,0.391488
821,-0.991148,0.391580
822,-0.991174,0.391672
823,-0.991200,0.391765
824,-0.991226,0.391856
825,-0.991251,0.391948
826,-0.991277,0.392039
827,-0.991302,0.392130
828,-0.991327,0.392221
829,-0.991353,0.392312
830,-0.991378,0.392402
831,-0.991403,0.392492
832,-0.991428,0.392582
833,-0.991452,0.392672
834,-0.991477,0.392761
835,-0.991502,0.392851
836,-0.991526,0.392940
837,-0.991550,0.393028
838,-0.991575,0.393117
839,-0.991599,0.393205
840,-0.991623,0.393293
841,-0.991647,0.393381
842,-0.991671,0.393468
843,-0.991695,0.393556
844,-0.991719,0.393643
845,-0.991742,0.393730
846,-0.991766,0.393816
847,-0.991789,0.393903
848,-0.991812,0.393989
849,-0.991836,0.394075
850,-0.991859,0.394160
851,-0.991882,0.394246
852,-0.991905,0.394331
853,-0.991928,0.394416
854,-0.991951,0.394501
855,-0.991973,0.394586
856,-0.991996,0.394670
857,-0.992018,0.394754
858,-0.992041,0.394838
859,-0.992063,0.394922
860,-0.992085,0.395005
861,-0.992108,0.395089
862,-0.992130,0.395172
863,-0.992152,0.395255
864,-0.992174,0.395337
865,-0.992195,0.395420
866,-0.992217,0.395502
867,-0.992239,0.395584
868,-0.992260,0.395666
869,-0.992282,0.395748
870,-0.992303,0.395829
871,-0.992325,0.395910
872,-0.992346,0.395991
873,-0.992367,0.396072
874,-0.992388,0.396153
875,-0.992409,0.396233
876,-0.992430,0.396313
877,-0.992451,0.396393
878,-0.992471,0.396473
879,-0.992492,0.396553
880,-0.992513,0.396632
881,-0.992533,0.396711
882,-0.992554,0.396790
883,-0.992574,0.396869
884,-0.992594,0.396948
885,-0.992614,0.397026
886,-0.992635,0.397104
887,-0.992655,0.397182
888,-0.992675,0.397260
889,-0.992694,0.397338
890,-0.992714,0.397415
891,-0.992734,0.397492
892,-0.992754,0.397570
893,-0.992773,0.397646
894,-0.992793,0.397723
895,-0.992812,0.397800
896,-0.992832,0.397876
897,-0.992851,0.397952
898,-0.992870,0.398028
899,-0.992889,0.398104
900,-0.992908,0.398179
901,-0.992927,0.398255
902,-0.992946,0.398330
903,-0.992965,0.398405
904,-0.992984,0.398480
905,-0.993003,0.398554
906,-0.993021,0.398629
907,-0.993040,0.398703
908,-0.993058,0.398777
909,-0.993077,0.398851
910,-0.993095,0.398925
911,-0.993113,0.398998
912,-0.993132,0.399072
913,-0.993150,0.399145
914,-0.993168,0.399218
915,-0.993186,0.399291
916,-0.993204,0.399363
917,-0.993222,0.399436
918,-0.993240,0.399508
919,-0.993257,0.399580
920,-0.993275,0.399652
921,-0.993293,0.399724
922,-0.993310,0.399796
923,-0.993328,0.399867
924,-0.993345,0.399939
925,-0.993363,0.400010
926,-0.993380,0.400081
927,-0.993397,0.400152
928,-0.993414,0.400222
929,-0.993431,0.400293
930,-0.993449,0.400363
931,-0.993466,0.400433
932,-0.993482,0.400503
933,-0.993499,0.400573
934,-0.993516,0.400643
935,-0.993533,0.400712
936,-0.993550,0.400781
937,-0.993566,0.400851
938,-0.993583,0.400920
939,-0.993599,0.400988
940,-0.993616,0.401057
941,-0.993632,0.401126
942,-0.993648,0.401194
943,-0.993665,0.401262
944,-0.993681,0.401330
945,-0.993697,0.401398
946,-0.993713,0.401466
947,-0.993729,0.401533
948,-0.993745,0.401601
949,-0.993761,0.401668
950,-0.993777,0.401735
951,-0.993793,0.401802
952,-0.993808,0.401869
953,-0.993824,0.401936
954,-0.993840,0.402002
955,-0.993855,0.402069
956,-0.993871,0.402135
957,-0.993886,0.402201
958,-0.993902,0.402267
959,-0.993917,0.402332
960,-0.993932,0.402398
961,-0.993948,0.402463
962,-0.993963,0.402529
963,-0.993978,0.402594
964,-0.993993,0.402659
965,-0.994008,0.402724
966,-0.994023,0.402788
967,-0.994038,0.402853
968,-0.994053,0.402917
969,-0.994068,0.402982
970,-0.994082,0.403046
971,-0.994097,0.403110
972,-0.994112,0.403174
973,-0.994126,0.403237
974,-0.994141,0.403301
975,-0.994155,0.403364
976,-0.994170,0.403428
977,-0.994184,0.403491
978,-0.994199,0.403554
979,-0.994213,0.403617
980,-0.994227,0.403679
981,-0.994241,0.403742
982,-0.994256,0.403804
983,-0.994270,0.403867
984,-0.994284,0.403929
985,-0.994298,0.403991
986,-0.994312,0.404053
987,-0.994326,0.404114
988,-0.994340,0.404176
989,-0.994353,0.404237
990,-0.994367,0.404299
991,-0.994381,0.404360
992,-0.994394,0.404421
993,-0.994408,0.404482
994,-0.994422,0.404543
995,-0.994435,0.404604
996,-0.994449,0.404664
997,-0.994462,0.404725
998,-0.994476,0.404785
999,-0.994489,0.404845
1000,-0.994502,0.404905
1001,-0.994515,0.404965
1002,-0.994529,0.405025
1003,-0.994542,0.405084
1004,-0.994555,0.405144
1005,-0.994568,0.405203
1006,-0.994581,0.405262
1007,-0.994594,0.405321
1008,-0.994607,0.405380
1009,-0.994620,0.405439
1010,-0.994633,0.405498
1011,-0.994646,0.405557
1012,-0.994658,0.405615
1013,-0.994671,0.405674
1014,-0.994684,0.405732
1015,-0.994696,0.405790
1016,-0.994709,0.405848
1017,-0.994721,0.405906
1018,-0.994734,0.405964
1019,-0.994746,0.406021
1020,-0.994759,0.406079
1021,-0.994771,0.406136
1022,-0.994784,0.406193
1023,-0.994796,0.406250
1024,-0.994808,0.406307
1025,-0.994820,0.406364
1026,-0.994833,0.406421
1027,-0.994845,0.406478
1028,-0.994857,0.406534
1029,-0.994869,0.406591
1030,-0.994881,0.406647
1031,-0.994893,0.406703
1032,-0.994905,0.406759
1033,-0.994917,0.406815
1034,-0.994929,0.406871
1035,-0.994940,0.406927
1036,-0.994952,0.406982
1037,-0.994964,0.407038
1038,-0.994976,0.407093
1039,-0.994987,0.407148
1040,-0.994999,0.407204
1041,-0.995010,0.407259
1042,-0.995022,0.407314
1043,-0.995033,0.407368
1044,-0.995045,0.407423
1045,-0.995056,0.407478
1046,-0.995068,0.407532
1047,-0.995079,0.407586
1048,-0.995090,0.407641
1049,-0.995102,0.407695
1050,-0.995113,0.407749
1051,-0.995124,0.407803
1052,-0.995135,0.407856
1053,-0.995147,0.407910
1054,-0.995158,0.407964
1055,-0.995169,0.408017
1056,-0.995180,0.408071
1057,-0.995191,0.408124
1058,-0.995202,0.408177
1059,-0.995213,0.408230
