Epoch,Weight1,Weight2,Bias
444,2.318179,2.238320,-0.751136
445,2.320706,2.241166,-0.752791
446,2.323230,2.244007,-0.754443
447,2.325750,2.246843,-0.756091
448,2.328266,2.249673,-0.757735
449,2.330779,2.252498,-0.759376
450,2.333289,2.255319,-0.761013
451,2.335795,2.258134,-0.762647
452,2.338297,2.260944,-0.764278
453,2.340796,2.263749,-0.765904
454,2.343292,2.266549,-0.767528
455,2.345784,2.269343,-0.769148
456,2.348272,2.272133,-0.770764
457,2.350757,2.274918,-0.772378
458,2.353238,2.277698,-0.773987
459,2.355716,2.280472,-0.775594
460,2.358191,2.283242,-0.777197
461,2.360662,2.286007,-0.778796
462,2.363129,2.288767,-0.780392
463,2.365594,2.291522,-0.781985
464,2.368054,2.294272,-0.783575
465,2.370512,2.297017,-0.785161
466,2.372965,2.299757,-0.786744
467,2.375416,2.302493,-0.788324
468,2.377863,2.305223,-0.789900
469,2.380306,2.307949,-0.791473
470,2.382746,2.310670,-0.793043
471,2.385183,2.313386,-0.794610
472,2.387616,2.316098,-0.796173
473,2.390046,2.318804,-0.797733
474,2.392473,2.321506,-0.799290
475,2.394896,2.324203,-0.800844
476,2.397316,2.326895,-0.802395
477,2.399732,2.329583,-0.803942
478,2.402146,2.332266,-0.805487
479,2.404555,2.334944,-0.807028
480,2.406962,2.337617,-0.808566
481,2.409365,2.340286,-0.810101
482,2.411764,2.342950,-0.811633
483,2.414161,2.345610,-0.813161
484,2.416554,2.348265,-0.814687
485,2.418944,2.350915,-0.816210
486,2.421330,2.353561,-0.817729
487,2.423713,2.356202,-0.819246
488,2.426093,2.358839,-0.820759
489,2.428469,2.361471,-0.822270
490,2.430843,2.364098,-0.823777
491,2.433213,2.366721,-0.825282
492,2.435579,2.369339,-0.826783
493,2.437943,2.371953,-0.828282
494,2.440303,2.374563,-0.829777
495,2.442660,2.377168,-0.831270
496,2.445014,2.379768,-0.832759
497,2.447364,2.382364,-0.834246
498,2.449711,2.384956,-0.835730
499,2.452055,2.387543,-0.837211
500,2.454396,2.390126,-0.838689
501,2.456733,2.392704,-0.840164
502,2.459068,2.395278,-0.841636
503,2.461399,2.397848,-0.843105
504,2.463727,2.400413,-0.844572
505,2.466051,2.402974,-0.846036
506,2.468373,2.405531,-0.847496
507,2.470691,2.408083,-0.848954
508,2.473006,2.410631,-0.850409
509,2.475318,2.413175,-0.851862
510,2.477627,2.415714,-0.853311
511,2.479933,2.418250,-0.854758
512,2.482235,2.420780,-0.856202
513,2.484534,2.423307,-0.857643
514,2.486831,2.425830,-0.859082
515,2.489124,2.428348,-0.860518
516,2.491414,2.430862,-0.861951
517,2.493701,2.433372,-0.863381
518,2.495984,2.435877,-0.864809
519,2.498265,2.438379,-0.866233
520,2.500542,2.440876,-0.867656
521,2.502817,2.443369,-0.869075
522,2.505088,2.445858,-0.870492
523,2.507356,2.448343,-0.871906
524,2.509621,2.450824,-0.873318
525,2.511883,2.453300,-0.874726
526,2.514142,2.455773,-0.876133
527,2.516398,2.458242,-0.877536
528,2.518651,2.460706,-0.878937
529,2.520901,2.463166,-0.880336
530,2.523148,2.465623,-0.881731
531,2.525391,2.468075,-0.883124
532,2.527632,2.470523,-0.884515
533,2.529870,2.472968,-0.885903
534,2.532104,2.475408,-0.887288
535,2.534336,2.477844,-0.888671
536,2.536565,2.480277,-0.890052
537,2.538790,2.482705,-0.891429
538,2.541013,2.485130,-0.892805
539,2.543233,2.487550,-0.894177
540,2.545449,2.489967,-0.895548
541,2.547663,2.492379,-0.896915
542,2.549873,2.494788,-0.898281
543,2.552081,2.497193,-0.899643
544,2.554286,2.499594,-0.901004
545,2.556488,2.501991,-0.902361
546,2.558687,2.504384,-0.903717
547,2.560882,2.506774,-0.905070
548,2.563075,2.509159,-0.906420
549,2.565265,2.511541,-0.907768
550,2.567452,2.513919,-0.909113
551,2.569637,2.516293,-0.910457
552,2.571818,2.518663,-0.911797
553,2.573996,2.521030,-0.913136
554,2.576172,2.523393,-0.914472
555,2.578344,2.525752,-0.915805
556,2.580514,2.528107,-0.917136
557,2.582680,2.530458,-0.918465
558,2.584844,2.532806,-0.919791
559,2.587005,2.535150,-0.921116
560,2.589163,2.537490,-0.922437
561,2.591319,2.539827,-0.923757
562,2.593471,2.542160,-0.925074
563,2.595620,2.544489,-0.926388
564,2.597767,2.546815,-0.927701
565,2.599911,2.549137,-0.929011
566,2.602052,2.551455,-0.930319
567,2.604190,2.553770,-0.931624
568,2.606325,2.556081,-0.932927
569,2.608458,2.558388,-0.934228
570,2.610588,2.560692,-0.935527
571,2.612714,2.562992,-0.936823
572,2.614839,2.565288,-0.938117
573,2.616960,2.567581,-0.939409
574,2.619078,2.569871,-0.940699
575,2.621194,2.572157,-0.941986
576,2.623307,2.574439,-0.943271
577,2.625417,2.576718,-0.944554
578,2.627524,2.578993,-0.945835
579,2.629629,2.581265,-0.947114
580,2.631731,2.583533,-0.948390
581,2.633830,2.585798,-0.949664
582,2.635926,2.588059,-0.950936
583,2.638020,2.590316,-0.952206
584,2.640110,2.592571,-0.953473
585,2.642199,2.594821,-0.954739
586,2.644284,2.597069,-0.956002
587,2.646367,2.599313,-0.957263
588,2.648446,2.601553,-0.958522
589,2.650524,2.603790,-0.959779
590,2.652598,2.606024,-0.961034
591,2.654670,2.608254,-0.962286
592,2.656739,2.610480,-0.963537
593,2.658805,2.612704,-0.964785
594,2.660869,2.614924,-0.966031
595,2.662930,2.617140,-0.967275
596,2.664989,2.619354,-0.968517
597,2.667044,2.621564,-0.969757
598,2.669097,2.623770,-0.970995
599,2.671148,2.625973,-0.972231
600,2.673195,2.628173,-0.973465
601,2.675240,2.630370,-0.974697
602,2.677283,2.632563,-0.975926
603,2.679323,2.634753,-0.977154
604,2.681360,2.636939,-0.978379
605,2.683394,2.639123,-0.979603
606,2.685426,2.641303,-0.980824
607,2.687456,2.643480,-0.982044
608,2.689482,2.645653,-0.983261
609,2.691506,2.647824,-0.984477
610,2.693528,2.649991,-0.985690
611,2.695547,2.652154,-0.986902
612,2.697563,2.654315,-0.988111
613,2.699577,2.656472,-0.989319
614,2.701588,2.658627,-0.990524
615,2.703596,2.660778,-0.991728
616,2.705602,2.662925,-0.992929
617,2.707605,2.665070,-0.994129
618,2.709606,2.667211,-0.995326
619,2.711605,2.669350,-0.996522
620,2.713600,2.671485,-0.997716
621,2.715593,2.673617,-0.998908
622,2.717584,2.675746,-1.000097
623,2.719572,2.677871,-1.001285
624,2.721558,2.679994,-1.002471
625,2.723541,2.682113,-1.003656
626,2.725521,2.684230,-1.004838
627,2.727499,2.686343,-1.006018
628,2.729475,2.688453,-1.007197
629,2.731448,2.690560,-1.008373
630,2.733418,2.692664,-1.009548
631,2.735386,2.694765,-1.010721
632,2.737352,2.696863,-1.011891
633,2.739315,2.698958,-1.013060
634,2.741275,2.701049,-1.014228
635,2.743233,2.703138,-1.015393
636,2.745189,2.705224,-1.016556
637,2.747142,2.707306,-1.017718
638,2.749093,2.709386,-1.018878
639,2.751041,2.711463,-1.020036
640,2.752987,2.713536,-1.021192
641,2.754930,2.715607,-1.022346
642,2.756871,2.717675,-1.023498
643,2.758809,2.719739,-1.024649
644,2.760745,2.721801,-1.025798
645,2.762679,2.723860,-1.026945
646,2.764610,2.725916,-1.028090
647,2.766538,2.727969,-1.029234
648,2.768465,2.730019,-1.030375
649,2.770389,2.732066,-1.031515
650,2.772310,2.734110,-1.032653
651,2.774229,2.736151,-1.033789
652,2.776146,2.738189,-1.034924
653,2.778060,2.740225,-1.036057
654,2.779972,2.742257,-1.037188
655,2.781882,2.744287,-1.038317
656,2.783789,2.746313,-1.039445
657,2.785693,2.748337,-1.040570
658,2.787596,2.750358,-1.041694
659,2.789496,2.752376,-1.042817
660,2.791394,2.754392,-1.043937
661,2.793289,2.756404,-1.045056
662,2.795182,2.758414,-1.046173
663,2.797073,2.760420,-1.047289
664,2.798961,2.762424,-1.048402
665,2.800847,2.764425,-1.049514
666,2.802731,2.766424,-1.050625
667,2.804612,2.768419,-1.051733
668,2.806491,2.770412,-1.052840
669,2.808368,2.772402,-1.053946
670,2.810242,2.774389,-1.055049
671,2.812114,2.776374,-1.056151
672,2.813984,2.778355,-1.057251
673,2.815851,2.780334,-1.058350
674,2.817717,2.782310,-1.059447
675,2.819579,2.784284,-1.060542
676,2.821440,2.786254,-1.061636
677,2.823298,2.788222,-1.062728
678,2.825154,2.790187,-1.063818
679,2.827008,2.792150,-1.064907
680,2.828860,2.794110,-1.065994
681,2.830709,2.796067,-1.067079
682,2.832556,2.798021,-1.068163
683,2.834401,2.799973,-1.069245
684,2.836243,2.801922,-1.070325
685,2.838083,2.803868,-1.071404
686,2.839921,2.805812,-1.072482
687,2.841757,2.807753,-1.073557
688,2.843591,2.809691,-1.074632
689,2.845422,2.811627,-1.075704
690,2.847251,2.813560,-1.076775
691,2.849078,2.815490,-1.077844
692,2.850903,2.817418,-1.078912
693,2.852725,2.819343,-1.079978
694,2.854546,2.821265,-1.081043
695,2.856364,2.823185,-1.082106
696,2.858179,2.825103,-1.083168
697,2.859993,2.827017,-1.084228
698,2.861805,2.828929,-1.085286
699,2.863614,2.830839,-1.086343
700,2.865421,2.832746,-1.087398
701,2.867226,2.834650,-1.088452
702,2.869029,2.836552,-1.089504
703,2.870829,2.838451,-1.090555
704,2.872628,2.840348,-1.091604
705,2.874424,2.842242,-1.092652
706,2.876218,2.844134,-1.093698
707,2.878010,2.846023,-1.094742
708,2.879800,2.847909,-1.095785
709,2.881588,2.849793,-1.096827
710,2.883373,2.851675,-1.097867
711,2.885157,2.853553,-1.098905
712,2.886938,2.855430,-1.099943
713,2.888717,2.857304,-1.100978
714,2.890494,2.859175,-1.102012
715,2.892269,2.861044,-1.103045
716,2.894042,2.862911,-1.104076
717,2.895813,2.864775,-1.105105
