Epoch,Weight1,Weight2,Bias
70,0.265962,-0.242136,-0.030477
71,0.264144,-0.240842,-0.030619
72,0.262345,-0.239549,-0.030746
73,0.260563,-0.238256,-0.030859
74,0.258798,-0.236966,-0.030959
75,0.257051,-0.235676,-0.031046
76,0.255321,-0.234388,-0.031120
77,0.253606,-0.233102,-0.031183
78,0.251908,-0.231819,-0.031234
79,0.250225,-0.230537,-0.031274
80,0.248557,-0.229258,-0.031304
81,0.246905,-0.227982,-0.031324
82,0.245267,-0.226709,-0.031335
83,0.243643,-0.225439,-0.031336
84,0.242033,-0.224172,-0.031329
85,0.240437,-0.222908,-0.031314
86,0.238854,-0.221648,-0.031290
87,0.237284,-0.220391,-0.031259
88,0.235727,-0.219138,-0.031221
89,0.234183,-0.217889,-0.031176
90,0.232651,-0.216644,-0.031124
91,0.231132,-0.215404,-0.031066
92,0.229624,-0.214167,-0.031002
93,0.228128,-0.212935,-0.030932
94,0.226644,-0.211707,-0.030856
95,0.225170,-0.210484,-0.030776
96,0.223708,-0.209265,-0.030690
97,0.222257,-0.208051,-0.030600
98,0.220816,-0.206842,-0.030505
99,0.219386,-0.205638,-0.030406
100,0.217967,-0.204438,-0.030303
101,0.216557,-0.203244,-0.030196
102,0.215158,-0.202055,-0.030085
103,0.213768,-0.200871,-0.029971
104,0.212388,-0.199692,-0.029854
105,0.211018,-0.198518,-0.029733
106,0.209657,-0.197349,-0.029610
107,0.208306,-0.196186,-0.029483
108,0.206964,-0.195029,-0.029354
109,0.205630,-0.193876,-0.029223
110,0.204306,-0.192729,-0.029089
111,0.202991,-0.191588,-0.028953
112,0.201684,-0.190452,-0.028815
113,0.200385,-0.189322,-0.028675
114,0.199096,-0.188197,-0.028533
115,0.197814,-0.187078,-0.028389
116,0.196541,-0.185964,-0.028244
117,0.195276,-0.184856,-0.028097
118,0.194019,-0.183754,-0.027949
119,0.192770,-0.182657,-0.027800
120,0.191529,-0.181567,-0.027649
121,0.190295,-0.180481,-0.027497
122,0.189069,-0.179402,-0.027344
123,0.187851,-0.178328,-0.027191
124,0.186641,-0.177260,-0.027036
125,0.185438,-0.176198,-0.026880
126,0.184242,-0.175141,-0.026724
127,0.183053,-0.174091,-0.026567
128,0.181872,-0.173046,-0.026410
129,0.180698,-0.172006,-0.026252
130,0.179531,-0.170973,-0.026093
131,0.178371,-0.169945,-0.025935
132,0.177217,-0.168923,-0.025775
133,0.176071,-0.167907,-0.025616
134,0.174932,-0.166896,-0.025456
135,0.173799,-0.165891,-0.025296
136,0.172673,-0.164892,-0.025136
137,0.171554,-0.163899,-0.024976
138,0.170441,-0.162911,-0.024815
139,0.169334,-0.161929,-0.024655
140,0.168235,-0.160953,-0.024495
141,0.167141,-0.159982,-0.024335
142,0.166054,-0.159017,-0.024174
143,0.164973,-0.158058,-0.024014
144,0.163899,-0.157104,-0.023854
145,0.162831,-0.156156,-0.023695
146,0.161768,-0.155213,-0.023535
147,0.160712,-0.154276,-0.023376
148,0.159662,-0.153345,-0.023217
149,0.158618,-0.152419,-0.023058
150,0.157580,-0.151499,-0.022900
151,0.156548,-0.150584,-0.022742
152,0.155522,-0.149674,-0.022584
153,0.154502,-0.148770,-0.022427
154,0.153487,-0.147872,-0.022270
155,0.152479,-0.146979,-0.022113
156,0.151476,-0.146092,-0.021957
157,0.150478,-0.145209,-0.021802
158,0.149487,-0.144333,-0.021646
159,0.148500,-0.143461,-0.021492
160,0.147520,-0.142595,-0.021338
161,0.146545,-0.141734,-0.021184
162,0.145575,-0.140879,-0.021031
163,0.144611,-0.140028,-0.020878
164,0.143653,-0.139183,-0.020726
165,0.142700,-0.138343,-0.020575
166,0.141752,-0.137509,-0.020424
167,0.140809,-0.136679,-0.020273
168,0.139872,-0.135855,-0.020123
169,0.138940,-0.135036,-0.019974
170,0.138013,-0.134222,-0.019826
171,0.137092,-0.133413,-0.019678
172,0.136175,-0.132609,-0.019530
173,0.135264,-0.131810,-0.019384
174,0.134358,-0.131016,-0.019237
175,0.133457,-0.130227,-0.019092
176,0.132561,-0.129443,-0.018947
177,0.131669,-0.128664,-0.018803
178,0.130783,-0.127889,-0.018659
179,0.129902,-0.127120,-0.018516
180,0.129026,-0.126355,-0.018374
181,0.128155,-0.125596,-0.018232
182,0.127288,-0.124841,-0.018091
183,0.126427,-0.124091,-0.017951
184,0.125570,-0.123345,-0.017811
185,0.124718,-0.122605,-0.017672
186,0.123870,-0.121869,-0.017534
187,0.123028,-0.121138,-0.017396
188,0.122190,-0.120411,-0.017259
189,0.121357,-0.119689,-0.017123
190,0.120528,-0.118972,-0.016987
191,0.119704,-0.118259,-0.016852
192,0.118885,-0.117551,-0.016718
193,0.118070,-0.116847,-0.016584
194,0.117260,-0.116148,-0.016451
195,0.116455,-0.115453,-0.016318
196,0.115653,-0.114762,-0.016187
197,0.114857,-0.114077,-0.016056
198,0.114064,-0.113395,-0.015925
199,0.113277,-0.112718,-0.015795
200,0.112493,-0.112045,-0.015666
201,0.111714,-0.111377,-0.015538
202,0.110939,-0.110712,-0.015410
203,0.110169,-0.110053,-0.015283
204,0.109403,-0.109397,-0.015156
205,0.108641,-0.108745,-0.015030
206,0.107883,-0.108098,-0.014905
207,0.107130,-0.107455,-0.014781
208,0.106381,-0.106816,-0.014657
209,0.105636,-0.106181,-0.014534
210,0.104895,-0.105551,-0.014411
211,0.104159,-0.104924,-0.014289
212,0.103426,-0.104301,-0.014168
213,0.102698,-0.103683,-0.014047
214,0.101973,-0.103068,-0.013927
215,0.101253,-0.102458,-0.013807
216,0.100537,-0.101851,-0.013688
217,0.099825,-0.101248,-0.013570
218,0.099116,-0.100650,-0.013453
219,0.098412,-0.100055,-0.013336
220,0.097712,-0.099464,-0.013219
221,0.097015,-0.098877,-0.013103
222,0.096323,-0.098293,-0.012988
223,0.095634,-0.097714,-0.012874
224,0.094950,-0.097138,-0.012760
225,0.094269,-0.096566,-0.012646
226,0.093592,-0.095997,-0.012534
227,0.092918,-0.095433,-0.012421
228,0.092249,-0.094872,-0.012310
229,0.091583,-0.094314,-0.012199
230,0.090921,-0.093761,-0.012088
231,0.090263,-0.093211,-0.011978
232,0.089608,-0.092664,-0.011869
233,0.088957,-0.092121,-0.011760
234,0.088310,-0.091582,-0.011652
235,0.087666,-0.091046,-0.011545
236,0.087026,-0.090513,-0.011438
237,0.086390,-0.089985,-0.011331
238,0.085757,-0.089459,-0.011225
239,0.085128,-0.088937,-0.011120
240,0.084502,-0.088419,-0.011015
241,0.083880,-0.087903,-0.010911
242,0.083261,-0.087392,-0.010807
243,0.082646,-0.086883,-0.010704
244,0.082034,-0.086378,-0.010601
245,0.081426,-0.085876,-0.010499
246,0.080821,-0.085377,-0.010398
247,0.080220,-0.084882,-0.010297
248,0.079621,-0.084390,-0.010196
249,0.079027,-0.083901,-0.010096
250,0.078435,-0.083416,-0.009997
251,0.077847,-0.082933,-0.009898
252,0.077263,-0.082454,-0.009799
253,0.076681,-0.081978,-0.009702
254,0.076103,-0.081505,-0.009604
255,0.075529,-0.081035,-0.009507
256,0.074957,-0.080568,-0.009411
257,0.074389,-0.080104,-0.009315
258,0.073824,-0.079644,-0.009219
259,0.073262,-0.079186,-0.009124
260,0.072703,-0.078731,-0.009030
261,0.072147,-0.078280,-0.008936
262,0.071595,-0.077831,-0.008842
263,0.071046,-0.077385,-0.008749
264,0.070499,-0.076942,-0.008657
265,0.069956,-0.076503,-0.008565
266,0.069416,-0.076066,-0.008473
267,0.068879,-0.075631,-0.008382
268,0.068346,-0.075200,-0.008291
269,0.067815,-0.074772,-0.008201
270,0.067287,-0.074346,-0.008111
271,0.066762,-0.073923,-0.008022
272,0.066240,-0.073503,-0.007933
273,0.065721,-0.073086,-0.007845
274,0.065205,-0.072671,-0.007757
275,0.064692,-0.072260,-0.007669
276,0.064182,-0.071851,-0.007582
277,0.063675,-0.071444,-0.007496
278,0.063170,-0.071041,-0.007409
279,0.062669,-0.070640,-0.007324
280,0.062170,-0.070241,-0.007238
281,0.061674,-0.069845,-0.007153
282,0.061181,-0.069452,-0.007069
283,0.060691,-0.069062,-0.006985
284,0.060204,-0.068674,-0.006901
285,0.059719,-0.068288,-0.006818
286,0.059237,-0.067906,-0.006735
287,0.058758,-0.067525,-0.006653
288,0.058282,-0.067148,-0.006571
289,0.057808,-0.066772,-0.006489
290,0.057337,-0.066399,-0.006408
291,0.056869,-0.066029,-0.006327
292,0.056403,-0.065661,-0.006247
293,0.055940,-0.065296,-0.006167
294,0.055480,-0.064933,-0.006087
295,0.055022,-0.064572,-0.006008
296,0.054567,-0.064214,-0.005929
297,0.054114,-0.063858,-0.005851
298,0.053664,-0.063504,-0.005772
299,0.053217,-0.063153,-0.005695
300,0.052772,-0.062804,-0.005617
301,0.052330,-0.062458,-0.005541
302,0.051890,-0.062113,-0.005464
303,0.051453,-0.061771,-0.005388
304,0.051018,-0.061432,-0.005312
305,0.050586,-0.061094,-0.005237
306,0.050156,-0.060759,-0.005161
307,0.049729,-0.060426,-0.005087
308,0.049304,-0.060095,-0.005012
309,0.048881,-0.059767,-0.004938
310,0.048461,-0.059440,-0.004865
311,0.048043,-0.059116,-0.004791
312,0.047628,-0.058794,-0.004718
313,0.047215,-0.058474,-0.004646
314,0.046805,-0.058156,-0.004574
315,0.046396,-0.057840,-0.004502
316,0.045991,-0.057527,-0.004430
317,0.045587,-0.057215,-0.004359
318,0.045186,-0.056906,-0.004288
319,0.044787,-0.056598,-0.004217
320,0.044390,-0.056293,-0.004147
321,0.043996,-0.055989,-0.004077
322,0.043604,-0.055688,-0.004008
323,0.043214,-0.055389,-0.003939
324,0.042826,-0.055091,-0.003870
325,0.042440,-0.054796,-0.003801
326,0.042057,-0.054503,-0.003733
327,0.041676,-0.054211,-0.003665
328,0.041297,-0.053922,-0.003597
329,0.040921,-0.053634,-0.003530
330,0.040546,-0.053348,-0.003463
331,0.040174,-0.053065,-0.003397
332,0.039803,-0.052783,-0.003330
333,0.039435,-0.052503,-0.003264
334,0.039069,-0.052225,-0.003198
335,0.038705,-0.051948,-0.003133
336,0.038343,-0.051674,-0.003068
337,0.037984,-0.051401,-0.003003
338,0.037626,-0.051130,-0.002939
339,0.037270,-0.050861,-0.002874
340,0.036917,-0.050594,-0.002810
341,0.036565,-0.050329,-0.002747
342,0.036215,-0.050065,-0.002683
343,0.035868,-0.049803,-0.002620
344,0.035522,-0.049543,-0.002558
345,0.035179,-0.049285,-0.002495
346,0.034837,-0.049028,-0.002433
347,0.034497,-0.048773,-0.002371
348,0.034159,-0.048520,-0.002310
349,0.033824,-0.048268,-0.002248
350,0.033490,-0.048018,-0.002187
351,0.033158,-0.047770,-0.002126
352,0.032828,-0.047523,-0.002066
353,0.032500,-0.047278,-0.002006
354,0.032173,-0.047035,-0.001946
355,0.031849,-0.046793,-0.001886
356,0.031526,-0.046553,-0.001827
357,0.031206,-0.046315,-0.001768
358,0.030887,-0.046078,-0.001709
359,0.030570,-0.045843,-0.001650
360,0.030255,-0.045609,-0.001592
361,0.029941,-0.045377,-0.001534
362,0.029630,-0.045146,-0.001476
363,0.029320,-0.044917,-0.001419
364,0.029012,-0.044690,-0.001361
365,0.028705,-0.044464,-0.001304
366,0.028401,-0.044239,-0.001247
367,0.028098,-0.044016,-0.001191
368,0.027797,-0.043795,-0.001135
369,0.027498,-0.043575,-0.001079
370,0.027200,-0.043356,-0.001023
371,0.026904,-0.043139,-0.000967
372,0.026610,-0.042924,-0.000912
373,0.026318,-0.042709,-0.000857
374,0.026027,-0.042497,-0.000802
375,0.025738,-0.042285,-0.000748
376,0.025450,-0.042075,-0.000694
377,0.025165,-0.041867,-0.000640
378,0.024880,-0.041660,-0.000586
379,0.024598,-0.041454,-0.000532
380,0.024317,-0.041250,-0.000479
381,0.024038,-0.041047,-0.000426
382,0.023760,-0.040845,-0.000373
383,0.023484,-0.040645,-0.000320
384,0.023209,-0.040446,-0.000268
385,0.022936,-0.040249,-0.000216
386,0.022665,-0.040052,-0.000164
387,0.022395,-0.039858,-0.000112
388,0.022127,-0.039664,-0.000061
389,0.021860,-0.039472,-0.000010
390,0.021595,-0.039281,0.000041
391,0.021331,-0.039091,0.000092
392,0.021069,-0.038903,0.000143
393,0.020808,-0.038715,0.000193
394,0.020549,-0.038529,0.000243
395,0.020292,-0.038345,0.000293
396,0.020035,-0.038161,0.000343
397,0.019781,-0.037979,0.000392
398,0.019527,-0.037798,0.000441
399,0.019276,-0.037618,0.000491
400,0.019025,-0.037440,0.000539
401,0.018776,-0.037263,0.000588
402,0.018529,-0.037086,0.000636
403,0.018283,-0.036911,0.000685
404,0.018038,-0.036738,0.000733
405,0.017795,-0.036565,0.000780
406,0.017553,-0.036394,0.000828
407,0.017313,-0.036223,0.000875
408,0.017073,-0.036054,0.000922
409,0.016836,-0.035886,0.000969
410,0.016599,-0.035719,0.001016
411,0.016364,-0.035554,0.001063
412,0.016131,-0.035389,0.001109
413,0.015898,-0.035225,0.001155
414,0.015668,-0.035063,0.001201
415,0.015438,-0.034902,0.001247
416,0.015210,-0.034742,0.001292
417,0.014983,-0.034582,0.001338
418,0.014757,-0.034424,0.001383
419,0.014532,-0.034267,0.001428
420,0.014309,-0.034111,0.001473
421,0.014088,-0.033957,0.001517
422,0.013867,-0.033803,0.001562
423,0.013648,-0.033650,0.001606
424,0.013430,-0.033498,0.001650
425,0.013213,-0.033347,0.001694
426,0.012997,-0.033198,0.001737
427,0.012783,-0.033049,0.001781
428,0.012570,-0.032901,0.001824
429,0.012358,-0.032755,0.001867
430,0.012147,-0.032609,0.001910
431,0.011938,-0.032464,0.001953
432,0.011730,-0.032320,0.001995
433,0.011523,-0.032178,0.002038
434,0.011317,-0.032036,0.002080
435,0.011112,-0.031895,0.002122
436,0.010909,-0.031755,0.002164
437,0.010707,-0.031616,0.002205
438,0.010505,-0.031478,0.002247
439,0.010305,-0.031341,0.002288
440,0.010107,-0.031205,0.002329
441,0.009909,-0.031070,0.002370
442,0.009712,-0.030936,0.002411
443,0.009517,-0.030802,0.002451
444,0.009322,-0.030670,0.002492
445,0.009129,-0.030538,0.002532
446,0.008937,-0.030408,0.002572
447,0.008746,-0.030278,0.002612
448,0.008556,-0.030149,0.002652
449,0.008367,-0.030021,0.002691
450,0.008180,-0.029894,0.002731
451,0.007993,-0.029767,0.002770
452,0.007808,-0.029642,0.002809
453,0.007623,-0.029517,0.002848
454,0.007440,-0.029394,0.002887
455,0.007257,-0.029271,0.002926
456,0.007076,-0.029149,0.002964
457,0.006895,-0.029028,0.003002
458,0.006716,-0.028907,0.003040
459,0.006538,-0.028788,0.003078
460,0.006361,-0.028669,0.003116
461,0.006184,-0.028551,0.003154
462,0.006009,-0.028434,0.003191
463,0.005835,-0.028317,0.003229
464,0.005662,-0.028202,0.003266
465,0.005490,-0.028087,0.003303
466,0.005318,-0.027973,0.003340
467,0.005148,-0.027860,0.003376
468,0.004979,-0.027747,0.003413
469,0.004811,-0.027636,0.003449
470,0.004643,-0.027525,0.003486
471,0.004477,-0.027415,0.003522
472,0.004311,-0.027305,0.003558
473,0.004147,-0.027197,0.003593
474,0.003983,-0.027089,0.003629
475,0.003821,-0.026982,0.003665
476,0.003659,-0.026875,0.003700
477,0.003498,-0.026770,0.003735
478,0.003339,-0.026665,0.003770
479,0.003180,-0.026560,0.003805
480,0.003022,-0.026457,0.003840
481,0.002865,-0.026354,0.003875
482,0.002708,-0.026252,0.003909
483,0.002553,-0.026150,0.003943
484,0.002399,-0.026050,0.003978
485,0.002245,-0.025950,0.004012
486,0.002093,-0.025850,0.004046
487,0.001941,-0.025752,0.004080
488,0.001790,-0.025654,0.004113
489,0.001640,-0.025556,0.004147
490,0.001491,-0.025460,0.004180
491,0.001342,-0.025364,0.004213
492,0.001195,-0.025268,0.004246
493,0.001048,-0.025174,0.004279
494,0.000902,-0.025080,0.004312
495,0.000758,-0.024986,0.004345
496,0.000613,-0.024893,0.004377
497,0.000470,-0.024801,0.004410
498,0.000328,-0.024710,0.004442
499,0.000186,-0.024619,0.004474
500,0.000045,-0.024529,0.004506
501,-0.000095,-0.024439,0.004538
502,-0.000234,-0.024350,0.004570
503,-0.000373,-0.024262,0.004602
504,-0.000510,-0.024174,0.004633
505,-0.000647,-0.024087,0.004665
506,-0.000783,-0.024000,0.004696
507,-0.000919,-0.023915,0.004727
508,-0.001053,-0.023829,0.004758
509,-0.001187,-0.023744,0.004789
510,-0.001320,-0.023660,0.004820
511,-0.001452,-0.023577,0.004850
512,-0.001584,-0.023494,0.004881
513,-0.001715,-0.023411,0.004911
514,-0.001845,-0.023329,0.004941
515,-0.001974,-0.023248,0.004971
516,-0.002102,-0.023167,0.005001
517,-0.002230,-0.023087,0.005031
518,-0.002357,-0.023007,0.005061
519,-0.002483,-0.022928,0.005091
520,-0.002609,-0.022850,0.005120
521,-0.002734,-0.022772,0.005150
522,-0.002858,-0.022694,0.005179
523,-0.002982,-0.022617,0.005208
524,-0.003104,-0.022541,0.005237
525,-0.003226,-0.022465,0.005266
526,-0.003348,-0.022390,0.005295
527,-0.003469,-0.022315,0.005324
528,-0.003589,-0.022241,0.005352
529,-0.003708,-0.022167,0.005381
530,-0.003826,-0.022094,0.005409
531,-0.003944,-0.022021,0.005437
532,-0.004062,-0.021949,0.005465
533,-0.004178,-0.021877,0.005493
534,-0.004294,-0.021806,0.005521
535,-0.004410,-0.021735,0.005549
536,-0.004524,-0.021665,0.005577
537,-0.004638,-0.021595,0.005604
538,-0.004751,-0.021525,0.005632
539,-0.004864,-0.021457,0.005659
540,-0.004976,-0.021388,0.005686
541,-0.005088,-0.021320,0.005713
542,-0.005198,-0.021253,0.005740
543,-0.005308,-0.021186,0.005767
544,-0.005418,-0.021120,0.005794
545,-0.005527,-0.021054,0.005821
546,-0.005635,-0.020988,0.005847
547,-0.005743,-0.020923,0.005874
548,-0.005850,-0.020859,0.005900
549,-0.005956,-0.020794,0.005926
550,-0.006062,-0.020731,0.005952
551,-0.006167,-0.020667,0.005978
552,-0.006272,-0.020605,0.006004
553,-0.006376,-0.020542,0.006030
554,-0.006479,-0.020480,0.006056
555,-0.006582,-0.020419,0.006082
556,-0.006684,-0.020358,0.006107
557,-0.006786,-0.020297,0.006132
558,-0.006887,-0.020237,0.006158
559,-0.006988,-0.020177,0.006183
560,-0.007088,-0.020118,0.006208
561,-0.007187,-0.020059,0.006233
562,-0.007286,-0.020000,0.006258
563,-0.007384,-0.019942,0.006283
564,-0.007482,-0.019884,0.006308
565,-0.007579,-0.019827,0.006332
566,-0.007676,-0.019770,0.006357
567,-0.007772,-0.019713,0.006381
568,-0.007867,-0.019657,0.006405
569,-0.007962,-0.019602,0.006430
570,-0.008057,-0.019546,0.006454
571,-0.008150,-0.019491,0.006478
572,-0.008244,-0.019437,0.006502
573,-0.008337,-0.019382,0.006526
574,-0.008429,-0.019329,0.006549
575,-0.008521,-0.019275,0.006573
576,-0.008612,-0.019222,0.006596
577,-0.008703,-0.019170,0.006620
578,-0.008793,-0.019117,0.006643
579,-0.008883,-0.019065,0.006667
580,-0.008972,-0.019014,0.006690
581,-0.009061,-0.018963,0.006713
582,-0.009149,-0.018912,0.006736
583,-0.009236,-0.018861,0.006759
584,-0.009324,-0.018811,0.006782
585,-0.009410,-0.018761,0.006804
586,-0.009497,-0.018712,0.006827
587,-0.009582,-0.018663,0.006849
588,-0.009667,-0.018614,0.006872
589,-0.009752,-0.018566,0.006894
590,-0.009836,-0.018518,0.006916
591,-0.009920,-0.018470,0.006939
592,-0.010004,-0.018423,0.006961
593,-0.010086,-0.018376,0.006983
594,-0.010169,-0.018329,0.007005
595,-0.010251,-0.018283,0.007026
596,-0.010332,-0.018237,0.007048
597,-0.010413,-0.018191,0.007070
598,-0.010494,-0.018145,0.007091
599,-0.010574,-0.018100,0.007113
600,-0.010653,-0.018056,0.007134
601,-0.010733,-0.018011,0.007156
602,-0.010811,-0.017967,0.007177
603,-0.010890,-0.017923,0.007198
604,-0.010967,-0.017880,0.007219
605,-0.011045,-0.017837,0.007240
606,-0.011122,-0.017794,0.007261
607,-0.011198,-0.017751,0.007282
608,-0.011274,-0.017709,0.007302
609,-0.011350,-0.017667,0.007323
610,-0.011425,-0.017626,0.007344
611,-0.011500,-0.017584,0.007364
612,-0.011575,-0.017543,0.007385
613,-0.011648,-0.017502,0.007405
614,-0.011722,-0.017462,0.007425
615,-0.011795,-0.017422,0.007445
616,-0.011868,-0.017382,0.007465
617,-0.011940,-0.017342,0.007485
618,-0.012012,-0.017303,0.007505
619,-0.012084,-0.017264,0.007525
620,-0.012155,-0.017225,0.007545
621,-0.012225,-0.017187,0.007565
622,-0.012296,-0.017149,0.007584
623,-0.012366,-0.017111,0.007604
624,-0.012435,-0.017073,0.007623
625,-0.012504,-0.017036,0.007642
626,-0.012573,-0.016998,0.007662
627,-0.012641,-0.016962,0.007681
628,-0.012709,-0.016925,0.007700
629,-0.012777,-0.016889,0.007719
630,-0.012844,-0.016853,0.007738
631,-0.012911,-0.016817,0.007757
632,-0.012977,-0.016781,0.007776
633,-0.013043,-0.016746,0.007795
634,-0.013109,-0.016711,0.007813
635,-0.013174,-0.016676,0.007832
636,-0.013239,-0.016642,0.007851
637,-0.013304,-0.016607,0.007869
638,-0.013368,-0.016573,0.007887
639,-0.013432,-0.016540,0.007906
640,-0.013495,-0.016506,0.007924
641,-0.013559,-0.016473,0.007942
642,-0.013621,-0.016440,0.007960
643,-0.013684,-0.016407,0.007978
644,-0.013746,-0.016374,0.007996
645,-0.013808,-0.016342,0.008014
646,-0.013869,-0.016310,0.008032
647,-0.013930,-0.016278,0.008050
648,-0.013991,-0.016246,0.008067
649,-0.014051,-0.016215,0.008085
650,-0.014111,-0.016184,0.008103
651,-0.014171,-0.016153,0.008120
652,-0.014230,-0.016122,0.008138
653,-0.014289,-0.016092,0.008155
654,-0.014348,-0.016061,0.008172
655,-0.014406,-0.016031,0.008189
656,-0.014464,-0.016001,0.008206
657,-0.014522,-0.015972,0.008224
658,-0.014579,-0.015942,0.008241
659,-0.014636,-0.015913,0.008257
660,-0.014693,-0.015884,0.008274
661,-0.014750,-0.015856,0.008291
662,-0.014806,-0.015827,0.008308
663,-0.014862,-0.015799,0.008325
664,-0.014917,-0.015770,0.008341
665,-0.014972,-0.015743,0.008358
666,-0.015027,-0.015715,0.008374
667,-0.015082,-0.015687,0.008391
668,-0.015136,-0.015660,0.008407
669,-0.015190,-0.015633,0.008423
670,-0.015243,-0.015606,0.008439
671,-0.015297,-0.015579,0.008456
672,-0.015350,-0.015553,0.008472
673,-0.015403,-0.015526,0.008488
674,-0.015455,-0.015500,0.008504
675,-0.015507,-0.015474,0.008520
676,-0.015559,-0.015449,0.008535
677,-0.015611,-0.015423,0.008551
678,-0.015662,-0.015398,0.008567
679,-0.015713,-0.015372,0.008582
680,-0.015764,-0.015347,0.008598
681,-0.015814,-0.015323,0.008614
682,-0.015864,-0.015298,0.008629
683,-0.015914,-0.015273,0.008644
684,-0.015964,-0.015249,0.008660
685,-0.016013,-0.015225,0.008675
686,-0.016062,-0.015201,0.008690
687,-0.016111,-0.015177,0.008705
688,-0.016159,-0.015154,0.008721
689,-0.016207,-0.015131,0.008736
690,-0.016255,-0.015107,0.008751
691,-0.016303,-0.015084,0.008766
692,-0.016351,-0.015061,0.008780
693,-0.016398,-0.015039,0.008795
694,-0.016445,-0.015016,0.008810
695,-0.016491,-0.014994,0.008825
696,-0.016538,-0.014972,0.008839
697,-0.016584,-0.014950,0.008854
698,-0.016630,-0.014928,0.008868
699,-0.016675,-0.014906,0.008883
700,-0.016720,-0.014885,0.008897
701,-0.016766,-0.014863,0.008912
702,-0.016810,-0.014842,0.008926
703,-0.016855,-0.014821,0.008940
704,-0.016899,-0.014800,0.008954
705,-0.016943,-0.014779,0.008968
706,-0.016987,-0.014759,0.008983
707,-0.017031,-0.014738,0.008997
708,-0.017074,-0.014718,0.009011
709,-0.017117,-0.014698,0.009024
710,-0.017160,-0.014678,0.009038
711,-0.017203,-0.014658,0.009052
712,-0.017245,-0.014638,0.009066
713,-0.017288,-0.014619,0.009079
714,-0.017329,-0.014599,0.009093
715,-0.017371,-0.014580,0.009107
716,-0.017413,-0.014561,0.009120
717,-0.017454,-0.014542,0.009134
718,-0.017495,-0.014523,0.009147
719,-0.017536,-0.014505,0.009160
720,-0.017576,-0.014486,0.009174
721,-0.017617,-0.014468,0.009187
722,-0.017657,-0.014450,0.009200
723,-0.017697,-0.014431,0.009213
724,-0.017736,-0.014414,0.009227
725,-0.017776,-0.014396,0.009240
726,-0.017815,-0.014378,0.009253
727,-0.017854,-0.014360,0.009266
728,-0.017893,-0.014343,0.009278
729,-0.017931,-0.014326,0.009291
730,-0.017970,-0.014309,0.009304
731,-0.018008,-0.014292,0.009317
732,-0.018046,-0.014275,0.009330
733,-0.018084,-0.014258,0.009342
734,-0.018121,-0.014241,0.009355
735,-0.018158,-0.014225,0.009367
736,-0.018196,-0.014208,0.009380
737,-0.018232,-0.014192,0.009392
738,-0.018269,-0.014176,0.009405
739,-0.018306,-0.014160,0.009417
740,-0.018342,-0.014144,0.009429
741,-0.018378,-0.014128,0.009442
