Epoch,Slope,Intercept
2089,-1.000506,0.435670
2090,-1.000505,0.435683
2091,-1.000504,0.435696
2092,-1.000503,0.435708
2093,-1.000502,0.435721
2094,-1.000502,0.435734
2095,-1.000501,0.435747
2096,-1.000500,0.435759
2097,-1.000499,0.435772
2098,-1.000499,0.435785
2099,-1.000498,0.435797
2100,-1.000497,0.435810
2101,-1.000496,0.435823
2102,-1.000496,0.435835
2103,-1.000495,0.435848
2104,-1.000494,0.435861
2105,-1.000493,0.435873
2106,-1.000493,0.435886
2107,-1.000492,0.435899
2108,-1.000491,0.435911
2109,-1.000490,0.435924
2110,-1.000490,0.435936
2111,-1.000489,0.435949
2112,-1.000488,0.435961
2113,-1.000487,0.435974
2114,-1.000487,0.435986
2115,-1.000486,0.435999
2116,-1.000485,0.436011
2117,-1.000484,0.436024
2118,-1.000484,0.436036
2119,-1.000483,0.436049
2120,-1.000482,0.436061
2121,-1.000481,0.436074
2122,-1.000481,0.436086
2123,-1.000480,0.436099
2124,-1.000479,0.436111
2125,-1.000479,0.436123
2126,-1.000478,0.436136
2127,-1.000477,0.436148
2128,-1.000476,0.436161
2129,-1.000476,0.436173
2130,-1.000475,0.436185
2131,-1.000474,0.436198
2132,-1.000474,0.436210
2133,-1.000473,0.436222
2134,-1.000472,0.436235
2135,-1.000471,0.436247
2136,-1.000471,0.436259
2137,-1.000470,0.436271
2138,-1.000469,0.436284
2139,-1.000469,0.436296
2140,-1.000468,0.436308
2141,-1.000467,0.436320
2142,-1.000466,0.436333
2143,-1.000466,0.436345
2144,-1.000465,0.436357
2145,-1.000464,0.436369
2146,-1.000464,0.436381
2147,-1.000463,0.436394
2148,-1.000462,0.436406
2149,-1.000462,0.436418
2150,-1.000461,0.436430
2151,-1.000460,0.436442
2152,-1.000459,0.436454
2153,-1.000459,0.436466
2154,-1.000458,0.436478
2155,-1.000457,0.436490
2156,-1.000457,0.436503
2157,-1.000456,0.436515
2158,-1.000455,0.436527
2159,-1.000455,0.436539
2160,-1.000454,0.436551
2161,-1.000453,0.436563
2162,-1.000453,0.436575
2163,-1.000452,0.436587
2164,-1.000451,0.436599
2165,-1.000451,0.436611
2166,-1.000450,0.436623
2167,-1.000449,0.436635
2168,-1.000449,0.436647
2169,-1.000448,0.436658
2170,-1.000447,0.436670
2171,-1.000447,0.436682
2172,-1.000446,0.436694
2173,-1.000445,0.436706
2174,-1.000445,0.436718
2175,-1.000444,0.436730
2176,-1.000443,0.436742
2177,-1.000443,0.436754
2178,-1.000442,0.436765
2179,-1.000441,0.436777
2180,-1.000441,0.436789
2181,-1.000440,0.436801
2182,-1.000439,0.436813
2183,-1.000439,0.436824
2184,-1.000438,0.436836
2185,-1.000437,0.436848
2186,-1.000437,0.436860
2187,-1.000436,0.436872
2188,-1.000435,0.436883
2189,-1.000435,0.436895
2190,-1.000434,0.436907
2191,-1.000433,0.436918
2192,-1.000433,0.436930
2193,-1.000432,0.436942
2194,-1.000432,0.436954
2195,-1.000431,0.436965
2196,-1.000430,0.436977
2197,-1.000430,0.436989
2198,-1.000429,0.437000
2199,-1.000428,0.437012
2200,-1.000428,0.437023
2201,-1.000427,0.437035
2202,-1.000426,0.437047
2203,-1.000426,0.437058
2204,-1.000425,0.437070
2205,-1.000425,0.437081
2206,-1.000424,0.437093
2207,-1.000423,0.437105
2208,-1.000423,0.437116
2209,-1.000422,0.437128
2210,-1.000421,0.437139
2211,-1.000421,0.437151
2212,-1.000420,0.437162
2213,-1.000420,0.437174
2214,-1.000419,0.437185
2215,-1.000418,0.437197
2216,-1.000418,0.437208
2217,-1.000417,0.437220
2218,-1.000416,0.437231
2219,-1.000416,0.437242
2220,-1.000415,0.437254
2221,-1.000415,0.437265
2222,-1.000414,0.437277
2223,-1.000413,0.437288
2224,-1.000413,0.437300
2225,-1.000412,0.437311
2226,-1.000412,0.437322
2227,-1.000411,0.437334
2228,-1.000410,0.437345
2229,-1.000410,0.437356
2230,-1.000409,0.437368
2231,-1.000409,0.437379
2232,-1.000408,0.437390
2233,-1.000407,0.437402
2234,-1.000407,0.437413
2235,-1.000406,0.437424
2236,-1.000406,0.437435
2237,-1.000405,0.437447
2238,-1.000404,0.437458
2239,-1.000404,0.437469
2240,-1.000403,0.437481
2241,-1.000403,0.437492
2242,-1.000402,0.437503
2243,-1.000401,0.437514
2244,-1.000401,0.437525
2245,-1.000400,0.437537
2246,-1.000400,0.437548
2247,-1.000399,0.437559
2248,-1.000399,0.437570
2249,-1.000398,0.437581
2250,-1.000397,0.437592
2251,-1.000397,0.437604
2252,-1.000396,0.437615
2253,-1.000396,0.437626
2254,-1.000395,0.437637
2255,-1.000394,0.437648
2256,-1.000394,0.437659
2257,-1.000393,0.437670
2258,-1.000393,0.437681
2259,-1.000392,0.437692
2260,-1.000392,0.437703
2261,-1.000391,0.437714
2262,-1.000390,0.437726
2263,-1.000390,0.437737
2264,-1.000389,0.437748
2265,-1.000389,0.437759
2266,-1.000388,0.437770
2267,-1.000388,0.437781
2268,-1.000387,0.437792
2269,-1.000387,0.437803
2270,-1.000386,0.437814
2271,-1.000385,0.437824
2272,-1.000385,0.437835
2273,-1.000384,0.437846
2274,-1.000384,0.437857
2275,-1.000383,0.437868
2276,-1.000383,0.437879
2277,-1.000382,0.437890
2278,-1.000381,0.437901
2279,-1.000381,0.437912
2280,-1.000380,0.437923
2281,-1.000380,0.437934
2282,-1.000379,0.437944
2283,-1.000379,0.437955
2284,-1.000378,0.437966
2285,-1.000378,0.437977
2286,-1.000377,0.437988
2287,-1.000377,0.437999
2288,-1.000376,0.438009
2289,-1.000375,0.438020
2290,-1.000375,0.438031
2291,-1.000374,0.438042
2292,-1.000374,0.438053
2293,-1.000373,0.438063
2294,-1.000373,0.438074
2295,-1.000372,0.438085
2296,-1.000372,0.438096
2297,-1.000371,0.438106
2298,-1.000371,0.438117
2299,-1.000370,0.438128
2300,-1.000370,0.438139
2301,-1.000369,0.438149
2302,-1.000368,0.438160
2303,-1.000368,0.438171
2304,-1.000367,0.438181
2305,-1.000367,0.438192
2306,-1.000366,0.438203
2307,-1.000366,0.438213
2308,-1.000365,0.438224
2309,-1.000365,0.438234
2310,-1.000364,0.438245
2311,-1.000364,0.438256
2312,-1.000363,0.438266
2313,-1.000363,0.438277
2314,-1.000362,0.438287
2315,-1.000362,0.438298
2316,-1.000361,0.438309
2317,-1.000361,0.438319
2318,-1.000360,0.438330
2319,-1.000360,0.438340
2320,-1.000359,0.438351
2321,-1.000359,0.438361
2322,-1.000358,0.438372
2323,-1.000358,0.438382
2324,-1.000357,0.438393
2325,-1.000356,0.438403
2326,-1.000356,0.438414
2327,-1.000355,0.438424
2328,-1.000355,0.438435
2329,-1.000354,0.438445
2330,-1.000354,0.438456
2331,-1.000353,0.438466
2332,-1.000353,0.438477
2333,-1.000352,0.438487
2334,-1.000352,0.438497
2335,-1.000351,0.438508
2336,-1.000351,0.438518
2337,-1.000350,0.438529
2338,-1.000350,0.438539
2339,-1.000349,0.438549
2340,-1.000349,0.438560
2341,-1.000348,0.438570
2342,-1.000348,0.438581
2343,-1.000347,0.438591
2344,-1.000347,0.438601
2345,-1.000346,0.438612
2346,-1.000346,0.438622
2347,-1.000345,0.438632
2348,-1.000345,0.438643
2349,-1.000344,0.438653
2350,-1.000344,0.438663
2351,-1.000343,0.438673
2352,-1.000343,0.438684
2353,-1.000343,0.438694
2354,-1.000342,0.438704
2355,-1.000342,0.438714
2356,-1.000341,0.438725
2357,-1.000341,0.438735
2358,-1.000340,0.438745
2359,-1.000340,0.438755
2360,-1.000339,0.438766
2361,-1.000339,0.438776
2362,-1.000338,0.438786
2363,-1.000338,0.438796
2364,-1.000337,0.438806
2365,-1.000337,0.438816
2366,-1.000336,0.438827
2367,-1.000336,0.438837
2368,-1.000335,0.438847
2369,-1.000335,0.438857
2370,-1.000334,0.438867
2371,-1.000334,0.438877
2372,-1.000333,0.438887
2373,-1.000333,0.438898
2374,-1.000332,0.438908
2375,-1.000332,0.438918
2376,-1.000332,0.438928
2377,-1.000331,0.438938
2378,-1.000331,0.438948
2379,-1.000330,0.438958
2380,-1.000330,0.438968
2381,-1.000329,0.438978
2382,-1.000329,0.438988
2383,-1.000328,0.438998
2384,-1.000328,0.439008
2385,-1.000327,0.439018
2386,-1.000327,0.439028
2387,-1.000326,0.439038
2388,-1.000326,0.439048
2389,-1.000325,0.439058
2390,-1.000325,0.439068
2391,-1.000325,0.439078
2392,-1.000324,0.439088
2393,-1.000324,0.439098
2394,-1.000323,0.439108
2395,-1.000323,0.439118
2396,-1.000322,0.439128
2397,-1.000322,0.439138
2398,-1.000321,0.439148
2399,-1.000321,0.439158
2400,-1.000320,0.439168
2401,-1.000320,0.439177
2402,-1.000320,0.439187
2403,-1.000319,0.439197
2404,-1.000319,0.439207
2405,-1.000318,0.439217
2406,-1.000318,0.439227
2407,-1.000317,0.439237
2408,-1.000317,0.439246
2409,-1.000316,0.439256
2410,-1.000316,0.439266
2411,-1.000316,0.439276
2412,-1.000315,0.439286
2413,-1.000315,0.439296
2414,-1.000314,0.439305
2415,-1.000314,0.439315
2416,-1.000313,0.439325
2417,-1.000313,0.439335
2418,-1.000312,0.439344
2419,-1.000312,0.439354
2420,-1.000312,0.439364
2421,-1.000311,0.439374
2422,-1.000311,0.439383
2423,-1.000310,0.439393
2424,-1.000310,0.439403
2425,-1.000309,0.439413
2426,-1.000309,0.439422
2427,-1.000309,0.439432
2428,-1.000308,0.439442
2429,-1.000308,0.439451
2430,-1.000307,0.439461
2431,-1.000307,0.439471
2432,-1.000306,0.439480
2433,-1.000306,0.439490
2434,-1.000306,0.439500
2435,-1.000305,0.439509
2436,-1.000305,0.439519
2437,-1.000304,0.439529
2438,-1.000304,0.439538
2439,-1.000303,0.439548
2440,-1.000303,0.439557
2441,-1.000303,0.439567
2442,-1.000302,0.439577
2443,-1.000302,0.439586
2444,-1.000301,0.439596
2445,-1.000301,0.439605
2446,-1.000300,0.439615
2447,-1.000300,0.439624
2448,-1.000300,0.439634
2449,-1.000299,0.439644
2450,-1.000299,0.439653
2451,-1.000298,0.439663
2452,-1.000298,0.439672
2453,-1.000298,0.439682
2454,-1.000297,0.439691
2455,-1.000297,0.439701
2456,-1.000296,0.439710
2457,-1.000296,0.439720
2458,-1.000295,0.439729
2459,-1.000295,0.439739
2460,-1.000295,0.439748
2461,-1.000294,0.439757
2462,-1.000294,0.439767
2463,-1.000293,0.439776
2464,-1.000293,0.439786
2465,-1.000293,0.439795
2466,-1.000292,0.439805
2467,-1.000292,0.439814
2468,-1.000291,0.439823
2469,-1.000291,0.439833
2470,-1.000291,0.439842
2471,-1.000290,0.439852
2472,-1.000290,0.439861
2473,-1.000289,0.439870
2474,-1.000289,0.439880
2475,-1.000289,0.439889
2476,-1.000288,0.439898
2477,-1.000288,0.439908
2478,-1.000287,0.439917
2479,-1.000287,0.439926
2480,-1.000287,0.439936
2481,-1.000286,0.439945
2482,-1.000286,0.439954
2483,-1.000285,0.439964
2484,-1.000285,0.439973
2485,-1.000285,0.439982
2486,-1.000284,0.439992
2487,-1.000284,0.440001
2488,-1.000283,0.440010
2489,-1.000283,0.440019
2490,-1.000283,0.440029
2491,-1.000282,0.440038
2492,-1.000282,0.440047
2493,-1.000281,0.440056
2494,-1.000281,0.440066
2495,-1.000281,0.440075
2496,-1.000280,0.440084
2497,-1.000280,0.440093
2498,-1.000280,0.440102
2499,-1.000279,0.440112
2500,-1.000279,0.440121
2501,-1.000278,0.440130
2502,-1.000278,0.440139
2503,-1.000278,0.440148
2504,-1.000277,0.440157
2505,-1.000277,0.440167
2506,-1.000276,0.440176
2507,-1.000276,0.440185
2508,-1.000276,0.440194
2509,-1.000275,0.440203
2510,-1.000275,0.440212
2511,-1.000275,0.440221
2512,-1.000274,0.440230
2513,-1.000274,0.440240
2514,-1.000273,0.440249
2515,-1.000273,0.440258
2516,-1.000273,0.440267
2517,-1.000272,0.440276
2518,-1.000272,0.440285
2519,-1.000272,0.440294
2520,-1.000271,0.440303
2521,-1.000271,0.440312
2522,-1.000270,0.440321
2523,-1.000270,0.440330
2524,-1.000270,0.440339
2525,-1.000269,0.440348
2526,-1.000269,0.440357
2527,-1.000269,0.440366
2528,-1.000268,0.440375
2529,-1.000268,0.440384
2530,-1.000268,0.440393
2531,-1.000267,0.440402
2532,-1.000267,0.440411
2533,-1.000266,0.440420
2534,-1.000266,0.440429
2535,-1.000266,0.440438
2536,-1.000265,0.440447
2537,-1.000265,0.440456
2538,-1.000265,0.440465
2539,-1.000264,0.440474
2540,-1.000264,0.440483
2541,-1.000264,0.440492
2542,-1.000263,0.440501
2543,-1.000263,0.440510
2544,-1.000262,0.440518
2545,-1.000262,0.440527
2546,-1.000262,0.440536
2547,-1.000261,0.440545
2548,-1.000261,0.440554
2549,-1.000261,0.440563
2550,-1.000260,0.440572
2551,-1.000260,0.440581
2552,-1.000260,0.440589
2553,-1.000259,0.440598
2554,-1.000259,0.440607
2555,-1.000259,0.440616
2556,-1.000258,0.440625
2557,-1.000258,0.440634
2558,-1.000257,0.440642
2559,-1.000257,0.440651
2560,-1.000257,0.440660
2561,-1.000256,0.440669
2562,-1.000256,0.440678
2563,-1.000256,0.440686
2564,-1.000255,0.440695
2565,-1.000255,0.440704
2566,-1.000255,0.440713
2567,-1.000254,0.440721
2568,-1.000254,0.440730
2569,-1.000254,0.440739
2570,-1.000253,0.440748
2571,-1.000253,0.440756
2572,-1.000253,0.440765
2573,-1.000252,0.440774
2574,-1.000252,0.440782
2575,-1.000252,0.440791
2576,-1.000251,0.440800
2577,-1.000251,0.440809
2578,-1.000251,0.440817
2579,-1.000250,0.440826
2580,-1.000250,0.440835
2581,-1.000250,0.440843
2582,-1.000249,0.440852
2583,-1.000249,0.440861
2584,-1.000248,0.440869
2585,-1.000248,0.440878
2586,-1.000248,0.440887
2587,-1.000247,0.440895
2588,-1.000247,0.440904
2589,-1.000247,0.440912
2590,-1.000246,0.440921
2591,-1.000246,0.440930
2592,-1.000246,0.440938
2593,-1.000245,0.440947
2594,-1.000245,0.440955
2595,-1.000245,0.440964
2596,-1.000244,0.440973
2597,-1.000244,0.440981
2598,-1.000244,0.440990
2599,-1.000243,0.440998
2600,-1.000243,0.441007
2601,-1.000243,0.441015
2602,-1.000243,0.441024
2603,-1.000242,0.441032
2604,-1.000242,0.441041
2605,-1.000242,0.441050
2606,-1.000241,0.441058
2607,-1.000241,0.441067
2608,-1.000241,0.441075
2609,-1.000240,0.441084
2610,-1.000240,0.441092
2611,-1.000240,0.441101
2612,-1.000239,0.441109
2613,-1.000239,0.441117
2614,-1.000239,0.441126
2615,-1.000238,0.441134
2616,-1.000238,0.441143
2617,-1.000238,0.441151
2618,-1.000237,0.441160
2619,-1.000237,0.441168
2620,-1.000237,0.441177
2621,-1.000236,0.441185
2622,-1.000236,0.441194
2623,-1.000236,0.441202
2624,-1.000235,0.441210
2625,-1.000235,0.441219
2626,-1.000235,0.441227
2627,-1.000234,0.441236
2628,-1.000234,0.441244
2629,-1.000234,0.441252
2630,-1.000234,0.441261
2631,-1.000233,0.441269
2632,-1.000233,0.441277
2633,-1.000233,0.441286
2634,-1.000232,0.441294
2635,-1.000232,0.441302
2636,-1.000232,0.441311
2637,-1.000231,0.441319
2638,-1.000231,0.441328
2639,-1.000231,0.441336
2640,-1.000230,0.441344
2641,-1.000230,0.441352
2642,-1.000230,0.441361
2643,-1.000229,0.441369
2644,-1.000229,0.441377
2645,-1.000229,0.441386
2646,-1.000229,0.441394
2647,-1.000228,0.441402
2648,-1.000228,0.441410
2649,-1.000228,0.441419
2650,-1.000227,0.441427
2651,-1.000227,0.441435
2652,-1.000227,0.441444
2653,-1.000226,0.441452
2654,-1.000226,0.441460
2655,-1.000226,0.441468
2656,-1.000225,0.441476
2657,-1.000225,0.441485
2658,-1.000225,0.441493
2659,-1.000225,0.441501
2660,-1.000224,0.441509
2661,-1.000224,0.441518
2662,-1.000224,0.441526
2663,-1.000223,0.441534
2664,-1.000223,0.441542
2665,-1.000223,0.441550
2666,-1.000222,0.441558
2667,-1.000222,0.441567
2668,-1.000222,0.441575
2669,-1.000222,0.441583
2670,-1.000221,0.441591
2671,-1.000221,0.441599
2672,-1.000221,0.441607
2673,-1.000220,0.441616
2674,-1.000220,0.441624
2675,-1.000220,0.441632
2676,-1.000220,0.441640
2677,-1.000219,0.441648
2678,-1.000219,0.441656
2679,-1.000219,0.441664
2680,-1.000218,0.441672
2681,-1.000218,0.441680
2682,-1.000218,0.441688
2683,-1.000217,0.441697
2684,-1.000217,0.441705
2685,-1.000217,0.441713
2686,-1.000217,0.441721
2687,-1.000216,0.441729
2688,-1.000216,0.441737
2689,-1.000216,0.441745
2690,-1.000215,0.441753
2691,-1.000215,0.441761
2692,-1.000215,0.441769
2693,-1.000215,0.441777
2694,-1.000214,0.441785
2695,-1.000214,0.441793
2696,-1.000214,0.441801
2697,-1.000213,0.441809
2698,-1.000213,0.441817
2699,-1.000213,0.441825
2700,-1.000213,0.441833
2701,-1.000212,0.441841
2702,-1.000212,0.441849
2703,-1.000212,0.441857
2704,-1.000211,0.441865
2705,-1.000211,0.441873
2706,-1.000211,0.441881
2707,-1.000211,0.441889
2708,-1.000210,0.441897
2709,-1.000210,0.441905
2710,-1.000210,0.441913
2711,-1.000209,0.441921
2712,-1.000209,0.441929
2713,-1.000209,0.441936
2714,-1.000209,0.441944
2715,-1.000208,0.441952
2716,-1.000208,0.441960
2717,-1.000208,0.441968
2718,-1.000208,0.441976
2719,-1.000207,0.441984
2720,-1.000207,0.441992
2721,-1.000207,0.442000
2722,-1.000206,0.442007
2723,-1.000206,0.442015
2724,-1.000206,0.442023
2725,-1.000206,0.442031
2726,-1.000205,0.442039
2727,-1.000205,0.442047
2728,-1.000205,0.442055
2729,-1.000205,0.442062
2730,-1.000204,0.442070
2731,-1.000204,0.442078
2732,-1.000204,0.442086
2733,-1.000203,0.442094
2734,-1.000203,0.442102
2735,-1.000203,0.442109
2736,-1.000203,0.442117
2737,-1.000202,0.442125
2738,-1.000202,0.442133
2739,-1.000202,0.442141
2740,-1.000202,0.442148
2741,-1.000201,0.442156
2742,-1.000201,0.442164
2743,-1.000201,0.442172
2744,-1.000200,0.442179
2745,-1.000200,0.442187
2746,-1.000200,0.442195
2747,-1.000200,0.442203
2748,-1.000199,0.442210
2749,-1.000199,0.442218
2750,-1.000199,0.442226
2751,-1.000199,0.442234
2752,-1.000198,0.442241
2753,-1.000198,0.442249
2754,-1.000198,0.442257
2755,-1.000198,0.442264
2756,-1.000197,0.442272
2757,-1.000197,0.442280
2758,-1.000197,0.442287
2759,-1.000197,0.442295
2760,-1.000196,0.442303
2761,-1.000196,0.442310
2762,-1.000196,0.442318
2763,-1.000196,0.442326
2764,-1.000195,0.442333
2765,-1.000195,0.442341
2766,-1.000195,0.442349
2767,-1.000194,0.442356
2768,-1.000194,0.442364
2769,-1.000194,0.442372
2770,-1.000194,0.442379
2771,-1.000193,0.442387
2772,-1.000193,0.442395
2773,-1.000193,0.442402
2774,-1.000193,0.442410
2775,-1.000192,0.442417
2776,-1.000192,0.442425
2777,-1.000192,0.442433
2778,-1.000192,0.442440
2779,-1.000191,0.442448
2780,-1.000191,0.442455
2781,-1.000191,0.442463
2782,-1.000191,0.442470
2783,-1.000190,0.442478
2784,-1.000190,0.442486
2785,-1.000190,0.442493
2786,-1.000190,0.442501
2787,-1.000189,0.442508
2788,-1.000189,0.442516
2789,-1.000189,0.442523
2790,-1.000189,0.442531
2791,-1.000188,0.442538
2792,-1.000188,0.442546
2793,-1.000188,0.442553
2794,-1.000188,0.442561
2795,-1.000187,0.442568
2796,-1.000187,0.442576
2797,-1.000187,0.442583
2798,-1.000187,0.442591
2799,-1.000186,0.442598
2800,-1.000186,0.442606
2801,-1.000186,0.442613
2802,-1.000186,0.442621
2803,-1.000185,0.442628
2804,-1.000185,0.442636
2805,-1.000185,0.442643
2806,-1.000185,0.442651
2807,-1.000184,0.442658
2808,-1.000184,0.442666
2809,-1.000184,0.442673
2810,-1.000184,0.442680
2811,-1.000184,0.442688
2812,-1.000183,0.442695
2813,-1.000183,0.442703
2814,-1.000183,0.442710
2815,-1.000183,0.442717
2816,-1.000182,0.442725
2817,-1.000182,0.442732
2818,-1.000182,0.442740
2819,-1.000182,0.442747
2820,-1.000181,0.442754
2821,-1.000181,0.442762
2822,-1.000181,0.442769
2823,-1.000181,0.442777
2824,-1.000180,0.442784
2825,-1.000180,0.442791
2826,-1.000180,0.442799
2827,-1.000180,0.442806
2828,-1.000179,0.442813
2829,-1.000179,0.442821
2830,-1.000179,0.442828
2831,-1.000179,0.442835
2832,-1.000179,0.442843
2833,-1.000178,0.442850
2834,-1.000178,0.442857
2835,-1.000178,0.442865
2836,-1.000178,0.442872
2837,-1.000177,0.442879
2838,-1.000177,0.442887
2839,-1.000177,0.442894
2840,-1.000177,0.442901
2841,-1.000176,0.442908
2842,-1.000176,0.442916
2843,-1.000176,0.442923
2844,-1.000176,0.442930
2845,-1.000175,0.442938
2846,-1.000175,0.442945
2847,-1.000175,0.442952
2848,-1.000175,0.442959
2849,-1.000175,0.442967
2850,-1.000174,0.442974
2851,-1.000174,0.442981
2852,-1.000174,0.442988
2853,-1.000174,0.442996
2854,-1.000173,0.443003
2855,-1.000173,0.443010
2856,-1.000173,0.443017
2857,-1.000173,0.443024
2858,-1.000173,0.443032
2859,-1.000172,0.443039
2860,-1.000172,0.443046
2861,-1.000172,0.443053
2862,-1.000172,0.443060
2863,-1.000171,0.443068
2864,-1.000171,0.443075
2865,-1.000171,0.443082
2866,-1.000171,0.443089
2867,-1.000171,0.443096
2868,-1.000170,0.443104
2869,-1.000170,0.443111
2870,-1.000170,0.443118
2871,-1.000170,0.443125
2872,-1.000169,0.443132
2873,-1.000169,0.443139
2874,-1.000169,0.443146
2875,-1.000169,0.443154
2876,-1.000169,0.443161
2877,-1.000168,0.443168
2878,-1.000168,0.443175
2879,-1.000168,0.443182
2880,-1.000168,0.443189
2881,-1.000167,0.443196
2882,-1.000167,0.443203
2883,-1.000167,0.443210
2884,-1.000167,0.443218
2885,-1.000167,0.443225
2886,-1.000166,0.443232
2887,-1.000166,0.443239
2888,-1.000166,0.443246
2889,-1.000166,0.443253
2890,-1.000165,0.443260
2891,-1.000165,0.443267
2892,-1.000165,0.443274
2893,-1.000165,0.443281
2894,-1.000165,0.443288
2895,-1.000164,0.443295
2896,-1.000164,0.443302
2897,-1.000164,0.443309
2898,-1.000164,0.443316
2899,-1.000164,0.443323
2900,-1.000163,0.443330
2901,-1.000163,0.443337
2902,-1.000163,0.443345
2903,-1.000163,0.443352
2904,-1.000162,0.443359
2905,-1.000162,0.443366
2906,-1.000162,0.443373
2907,-1.000162,0.443380
2908,-1.000162,0.443387
2909,-1.000161,0.443394
2910,-1.000161,0.443400
2911,-1.000161,0.443407
2912,-1.000161,0.443414
2913,-1.000161,0.443421
2914,-1.000160,0.443428
2915,-1.000160,0.443435
2916,-1.000160,0.443442
2917,-1.000160,0.443449
2918,-1.000160,0.443456
2919,-1.000159,0.443463
2920,-1.000159,0.443470
2921,-1.000159,0.443477
2922,-1.000159,0.443484
2923,-1.000158,0.443491
2924,-1.000158,0.443498
2925,-1.000158,0.443505
2926,-1.000158,0.443512
2927,-1.000158,0.443519
2928,-1.000157,0.443525
2929,-1.000157,0.443532
2930,-1.000157,0.443539
2931,-1.000157,0.443546
2932,-1.000157,0.443553
2933,-1.000156,0.443560
2934,-1.000156,0.443567
2935,-1.000156,0.443574
2936,-1.000156,0.443580
2937,-1.000156,0.443587
2938,-1.000155,0.443594
2939,-1.000155,0.443601
2940,-1.000155,0.443608
2941,-1.000155,0.443615
2942,-1.000155,0.443622
2943,-1.000154,0.443628
2944,-1.000154,0.443635
2945,-1.000154,0.443642
2946,-1.000154,0.443649
2947,-1.000154,0.443656
2948,-1.000153,0.443663
2949,-1.000153,0.443669
2950,-1.000153,0.443676
2951,-1.000153,0.443683
2952,-1.000153,0.443690
2953,-1.000152,0.443697
2954,-1.000152,0.443703
2955,-1.000152,0.443710
2956,-1.000152,0.443717
2957,-1.000152,0.443724
2958,-1.000151,0.443731
2959,-1.000151,0.443737
2960,-1.000151,0.443744
2961,-1.000151,0.443751
2962,-1.000151,0.443758
2963,-1.000150,0.443764
2964,-1.000150,0.443771
2965,-1.000150,0.443778
2966,-1.000150,0.443785
2967,-1.000150,0.443791
2968,-1.000149,0.443798
2969,-1.000149,0.443805
2970,-1.000149,0.443812
2971,-1.000149,0.443818
2972,-1.000149,0.443825
2973,-1.000148,0.443832
2974,-1.000148,0.443839
2975,-1.000148,0.443845
2976,-1.000148,0.443852
2977,-1.000148,0.443859
2978,-1.000148,0.443865
2979,-1.000147,0.443872
2980,-1.000147,0.443879
2981,-1.000147,0.443885
2982,-1.000147,0.443892
2983,-1.000147,0.443899
2984,-1.000146,0.443905
2985,-1.000146,0.443912
2986,-1.000146,0.443919
2987,-1.000146,0.443925
2988,-1.000146,0.443932
2989,-1.000145,0.443939
2990,-1.000145,0.443945
2991,-1.000145,0.443952
2992,-1.000145,0.443959
2993,-1.000145,0.443965
2994,-1.000144,0.443972
2995,-1.000144,0.443979
2996,-1.000144,0.443985
2997,-1.000144,0.443992
2998,-1.000144,0.443998
2999,-1.000144,0.444005
3000,-1.000143,0.444012
3001,-1.000143,0.444018
3002,-1.000143,0.444025
3003,-1.000143,0.444032
3004,-1.000143,0.444038
3005,-1.000142,0.444045
3006,-1.000142,0.444051
3007,-1.000142,0.444058
3008,-1.000142,0.444064
3009,-1.000142,0.444071
3010,-1.000142,0.444078
3011,-1.000141,0.444084
3012,-1.000141,0.444091
3013,-1.000141,0.444097
3014,-1.000141,0.444104
3015,-1.000141,0.444110
3016,-1.000140,0.444117
3017,-1.000140,0.444124
3018,-1.000140,0.444130
3019,-1.000140,0.444137
3020,-1.000140,0.444143
3021,-1.000140,0.444150
3022,-1.000139,0.444156
3023,-1.000139,0.444163
3024,-1.000139,0.444169
3025,-1.000139,0.444176
3026,-1.000139,0.444182
3027,-1.000138,0.444189
3028,-1.000138,0.444195
3029,-1.000138,0.444202
3030,-1.000138,0.444208
3031,-1.000138,0.444215
3032,-1.000138,0.444221
3033,-1.000137,0.444228
3034,-1.000137,0.444234
3035,-1.000137,0.444241
3036,-1.000137,0.444247
3037,-1.000137,0.444254
3038,-1.000136,0.444260
3039,-1.000136,0.444267
3040,-1.000136,0.444273
3041,-1.000136,0.444279
3042,-1.000136,0.444286
3043,-1.000136,0.444292
3044,-1.000135,0.444299
3045,-1.000135,0.444305
3046,-1.000135,0.444312
3047,-1.000135,0.444318
3048,-1.000135,0.444325
3049,-1.000135,0.444331
3050,-1.000134,0.444337
3051,-1.000134,0.444344
3052,-1.000134,0.444350
3053,-1.000134,0.444357
3054,-1.000134,0.444363
3055,-1.000134,0.444369
3056,-1.000133,0.444376
3057,-1.000133,0.444382
3058,-1.000133,0.444389
3059,-1.000133,0.444395
3060,-1.000133,0.444401
3061,-1.000132,0.444408
3062,-1.000132,0.444414
3063,-1.000132,0.444420
3064,-1.000132,0.444427
3065,-1.000132,0.444433
3066,-1.000132,0.444440
3067,-1.000131,0.444446
3068,-1.000131,0.444452
3069,-1.000131,0.444459
3070,-1.000131,0.444465
3071,-1.000131,0.444471
3072,-1.000131,0.444478
3073,-1.000130,0.444484
3074,-1.000130,0.444490
3075,-1.000130,0.444497
3076,-1.000130,0.444503
3077,-1.000130,0.444509
3078,-1.000130,0.444516
3079,-1.000129,0.444522
3080,-1.000129,0.444528
3081,-1.000129,0.444535
3082,-1.000129,0.444541
3083,-1.000129,0.444547
3084,-1.000129,0.444553
3085,-1.000128,0.444560
3086,-1.000128,0.444566
3087,-1.000128,0.444572
